block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,12140000,263100,77379100,attack,2736
2,72120000,0,206716000,attack,2728
3,35257000,31700,458022900,attack,2735
4,8687000,121000,962340000,attack,2743
5,65165000,766900,1450769900,attack,2747
6,31290000,5180,2100592180,attack,2710
7,43903000,0,2892889600,attack,2707
8,9350000,47700,3424120900,attack,2705
9,6499000,313100,4231994300,attack,2729
10,7900000,0,5383694200,attack,2731
11,7110000,0,6235932600,attack,2739
12,89708000,17000,6696131200,attack,2749
13,7420000,0,7589285200,attack,2746
14,18312000,350000,8413294400,attack,2714
15,9787000,794770,9318211970,attack,2704
16,8540000,146000,10189083400,attack,2728
17,13070000,0,11095034600,attack,2705
18,81251000,27600,11858318600,attack,2704
19,56655000,85800,12625086800,attack,2701
20,26815000,20130,13324456530,attack,2704
21,13464000,59800,14477773600,attack,2722
22,12647000,256000,15334458800,attack,2748
23,35972000,350000,16235183800,attack,2724
24,4867000,24700,17649043100,attack,2738
25,41970000,0,18803688600,attack,2716
26,33669000,128000,19941882800,attack,2719
27,5053000,39400,21187576000,attack,2741
28,17232000,34700,22304486900,attack,2701
29,40697000,115200,23456969000,attack,2747
30,8404000,237530,24472104330,attack,2701
31,40118000,0,25894978600,attack,2715
32,45071000,43600,26993281200,attack,2741
33,59180000,195000,28008617000,attack,2740
34,14157000,172100,29209107700,attack,2734
35,6565000,31700,30238450700,attack,2739
36,84204000,658600,31488022600,attack,2731
37,8836000,0,32964593800,attack,2740
38,57400000,369000,34108202200,attack,2750
39,13670000,67500,35175046100,attack,2739
40,25028000,68100,36439710700,attack,2708
41,36793000,172520,37596655520,attack,2702
42,16659000,151800,39128468000,attack,2720
43,7018000,0,40965703600,attack,2747
44,5470000,0,42986614600,attack,2711
45,9950000,155000,45198139200,attack,2720
46,11257000,296000,47172615600,attack,2721
47,19194000,0,48613562600,attack,2703
48,85560000,1100000,50134334600,attack,2710
49,35220000,283000,51408253000,attack,2733
50,98142000,17715100,52979913100,attack,2730
