block_id,total_gas,total_mev_captured,validator_type,validator_id
1,126952000,145900,normal,3043
2,16027000,322000,attack,3040
3,33160000,48100,normal,3050
4,41629000,1090000,attack,3005
5,25010000,8724800,attack,3028
6,46831000,28400,attack,3029
7,65488000,15218300,attack,3023
8,94786000,35412800,attack,3020
9,59440000,496900,attack,3031
10,17360000,79280,normal,3044
11,44928000,143600,attack,3013
12,124969000,568200,attack,3017
13,44197000,14392800,attack,3038
14,82350000,43700,attack,3009
15,26211000,32160,attack,3026
16,104360000,98980,attack,3037
17,39181000,245300,normal,3042
18,58844000,462300,attack,3026
19,36636000,41200,attack,3023
20,22863000,86100,normal,3043
21,48147000,0,normal,3042
22,67893000,95400,attack,3029
23,77773000,66600,attack,3025
24,50437000,0,attack,3009
25,100945000,164000,normal,3050
26,126420000,137200,attack,3023
27,85726000,1010810,attack,3039
28,40635000,1047700,normal,3050
29,32144000,1628900,attack,3007
30,50845000,471000,attack,3014
31,143040000,207800,attack,3019
32,22624000,7752000,normal,3048
33,121700000,2234700,attack,3031
34,53007000,358200,attack,3024
35,30810000,59100,normal,3048
36,15532000,1453700,attack,3028
37,56833000,101000,attack,3005
38,110481000,395630,attack,3023
39,92084000,0,attack,3003
40,94935000,270240,attack,3040
41,70221000,145260,attack,3033
42,46800000,169600,attack,3012
43,26743000,159000,attack,3025
44,70079000,35100,normal,3050
45,118606000,215400,attack,3021
46,14752000,14477500,attack,3021
47,107394000,820000,attack,3004
48,61843000,0,attack,3014
49,14570000,39400,attack,3011
50,76233000,93900,attack,3012
