id,fee,mev_potential,creator_id,included_pbs,included_pos,pbs_inclusion_time,pos_inclusion_time,successful_pbs,successful_pos,targeting,target_tx_id,block_created,transaction_type,inclusion_log
87157,43000020,350000,959,True,True,1.0,1.0,True,True,True,87155.0,1,b_attack,"[{'system': 'pbs', 'block_number': 1, 'success': True}, {'system': 'pos', 'block_number': 1, 'success': True}]"
89511,0,0,2356,True,False,1.0,,False,False,True,87157.0,1,failed,"[{'system': 'pbs', 'block_number': 1, 'success': False}]"
87158,0,0,959,True,True,1.0,1.0,False,False,True,87155.0,1,failed,"[{'system': 'pbs', 'block_number': 1, 'success': False}, {'system': 'pos', 'block_number': 1, 'success': False}]"
87155,43000019,350000,956,True,True,1.0,1.0,True,True,True,87153.0,1,b_attack,"[{'system': 'pbs', 'block_number': 1, 'success': True}, {'system': 'pos', 'block_number': 1, 'success': True}]"
87156,0,0,956,True,True,1.0,1.0,False,False,True,87153.0,1,failed,"[{'system': 'pbs', 'block_number': 1, 'success': False}, {'system': 'pos', 'block_number': 1, 'success': False}]"
87153,43000018,350000,957,True,True,1.0,1.0,True,True,True,87151.0,1,b_attack,"[{'system': 'pbs', 'block_number': 1, 'success': True}, {'system': 'pos', 'block_number': 1, 'success': True}]"
87154,0,0,957,True,True,1.0,1.0,False,False,True,87151.0,1,failed,"[{'system': 'pbs', 'block_number': 1, 'success': False}, {'system': 'pos', 'block_number': 1, 'success': False}]"
87151,43000017,350000,944,True,True,1.0,1.0,True,True,True,87149.0,1,b_attack,"[{'system': 'pbs', 'block_number': 1, 'success': True}, {'system': 'pos', 'block_number': 1, 'success': True}]"
87152,0,0,944,True,True,1.0,1.0,False,False,True,87149.0,1,failed,"[{'system': 'pbs', 'block_number': 1, 'success': False}, {'system': 'pos', 'block_number': 1, 'success': False}]"
87149,43000016,350000,950,True,True,1.0,1.0,True,True,True,87147.0,1,b_attack,"[{'system': 'pbs', 'block_number': 1, 'success': True}, {'system': 'pos', 'block_number': 1, 'success': True}]"
87150,0,0,950,True,True,1.0,1.0,False,False,True,87147.0,1,failed,"[{'system': 'pbs', 'block_number': 1, 'success': False}, {'system': 'pos', 'block_number': 1, 'success': False}]"
87147,43000015,350000,947,True,True,1.0,1.0,True,True,True,87145.0,1,b_attack,"[{'system': 'pbs', 'block_number': 1, 'success': True}, {'system': 'pos', 'block_number': 1, 'success': True}]"
87148,0,0,947,True,True,1.0,1.0,False,False,True,87145.0,1,failed,"[{'system': 'pbs', 'block_number': 1, 'success': False}, {'system': 'pos', 'block_number': 1, 'success': False}]"
87145,43000014,350000,960,True,True,1.0,1.0,True,True,True,87143.0,1,b_attack,"[{'system': 'pbs', 'block_number': 1, 'success': True}, {'system': 'pos', 'block_number': 1, 'success': True}]"
87146,0,0,960,True,True,1.0,1.0,False,False,True,87143.0,1,failed,"[{'system': 'pbs', 'block_number': 1, 'success': False}, {'system': 'pos', 'block_number': 1, 'success': False}]"
87143,43000013,350000,955,True,True,1.0,1.0,True,True,True,87141.0,1,b_attack,"[{'system': 'pbs', 'block_number': 1, 'success': True}, {'system': 'pos', 'block_number': 1, 'success': True}]"
87144,0,0,955,True,True,1.0,1.0,False,False,True,87141.0,1,failed,"[{'system': 'pbs', 'block_number': 1, 'success': False}, {'system': 'pos', 'block_number': 1, 'success': False}]"
87141,43000012,350000,955,True,True,1.0,1.0,True,True,True,87139.0,1,b_attack,"[{'system': 'pbs', 'block_number': 1, 'success': True}, {'system': 'pos', 'block_number': 1, 'success': True}]"
87142,0,0,955,True,True,1.0,1.0,False,False,True,87139.0,1,failed,"[{'system': 'pbs', 'block_number': 1, 'success': False}, {'system': 'pos', 'block_number': 1, 'success': False}]"
87139,43000011,350000,955,True,True,1.0,1.0,True,True,True,87137.0,1,b_attack,"[{'system': 'pbs', 'block_number': 1, 'success': True}, {'system': 'pos', 'block_number': 1, 'success': True}]"
87140,0,0,955,True,True,1.0,1.0,False,False,True,87137.0,1,failed,"[{'system': 'pbs', 'block_number': 1, 'success': False}, {'system': 'pos', 'block_number': 1, 'success': False}]"
87137,43000010,350000,949,True,True,1.0,1.0,True,True,True,87135.0,1,b_attack,"[{'system': 'pbs', 'block_number': 1, 'success': True}, {'system': 'pos', 'block_number': 1, 'success': True}]"
87138,0,0,949,True,True,1.0,1.0,False,False,True,87135.0,1,failed,"[{'system': 'pbs', 'block_number': 1, 'success': False}, {'system': 'pos', 'block_number': 1, 'success': False}]"
87135,43000009,350000,950,True,True,1.0,1.0,True,True,True,87133.0,1,b_attack,"[{'system': 'pbs', 'block_number': 1, 'success': True}, {'system': 'pos', 'block_number': 1, 'success': True}]"
87136,0,0,950,True,True,1.0,1.0,False,False,True,87133.0,1,failed,"[{'system': 'pbs', 'block_number': 1, 'success': False}, {'system': 'pos', 'block_number': 1, 'success': False}]"
87133,43000008,350000,947,True,True,1.0,1.0,True,True,True,87131.0,1,b_attack,"[{'system': 'pbs', 'block_number': 1, 'success': True}, {'system': 'pos', 'block_number': 1, 'success': True}]"
87134,0,0,947,True,True,1.0,1.0,False,False,True,87131.0,1,failed,"[{'system': 'pbs', 'block_number': 1, 'success': False}, {'system': 'pos', 'block_number': 1, 'success': False}]"
87131,43000007,350000,950,True,True,1.0,1.0,True,True,True,87129.0,1,b_attack,"[{'system': 'pbs', 'block_number': 1, 'success': True}, {'system': 'pos', 'block_number': 1, 'success': True}]"
87132,0,0,950,True,True,1.0,1.0,False,False,True,87129.0,1,failed,"[{'system': 'pbs', 'block_number': 1, 'success': False}, {'system': 'pos', 'block_number': 1, 'success': False}]"
87129,43000006,350000,946,True,True,1.0,1.0,True,True,True,87127.0,1,b_attack,"[{'system': 'pbs', 'block_number': 1, 'success': True}, {'system': 'pos', 'block_number': 1, 'success': True}]"
87130,0,0,946,True,True,1.0,1.0,False,False,True,87127.0,1,failed,"[{'system': 'pbs', 'block_number': 1, 'success': False}, {'system': 'pos', 'block_number': 1, 'success': False}]"
87127,43000005,350000,942,True,True,1.0,1.0,True,True,True,87125.0,1,b_attack,"[{'system': 'pbs', 'block_number': 1, 'success': True}, {'system': 'pos', 'block_number': 1, 'success': True}]"
87128,0,0,942,True,True,1.0,1.0,False,False,True,87125.0,1,failed,"[{'system': 'pbs', 'block_number': 1, 'success': False}, {'system': 'pos', 'block_number': 1, 'success': False}]"
87125,43000004,350000,957,True,True,1.0,1.0,True,True,True,87123.0,1,b_attack,"[{'system': 'pbs', 'block_number': 1, 'success': True}, {'system': 'pos', 'block_number': 1, 'success': True}]"
87126,0,0,957,True,True,1.0,1.0,False,False,True,87123.0,1,failed,"[{'system': 'pbs', 'block_number': 1, 'success': False}, {'system': 'pos', 'block_number': 1, 'success': False}]"
87123,43000003,350000,958,True,True,1.0,1.0,True,True,True,87121.0,1,b_attack,"[{'system': 'pbs', 'block_number': 1, 'success': True}, {'system': 'pos', 'block_number': 1, 'success': True}]"
87124,0,0,958,True,True,1.0,1.0,False,False,True,87121.0,1,failed,"[{'system': 'pbs', 'block_number': 1, 'success': False}, {'system': 'pos', 'block_number': 1, 'success': False}]"
87121,43000002,350000,951,True,True,1.0,1.0,True,True,True,87119.0,1,b_attack,"[{'system': 'pbs', 'block_number': 1, 'success': True}, {'system': 'pos', 'block_number': 1, 'success': True}]"
87122,0,0,951,True,True,1.0,1.0,False,False,True,87119.0,1,failed,"[{'system': 'pbs', 'block_number': 1, 'success': False}, {'system': 'pos', 'block_number': 1, 'success': False}]"
87119,43000001,350000,956,True,True,1.0,1.0,True,True,True,87117.0,1,b_attack,"[{'system': 'pbs', 'block_number': 1, 'success': True}, {'system': 'pos', 'block_number': 1, 'success': True}]"
87120,0,0,956,True,True,1.0,1.0,False,False,True,87117.0,1,failed,"[{'system': 'pbs', 'block_number': 1, 'success': False}, {'system': 'pos', 'block_number': 1, 'success': False}]"
87117,43000000,350000,950,True,True,1.0,1.0,True,True,True,87115.0,1,b_attack,"[{'system': 'pbs', 'block_number': 1, 'success': True}, {'system': 'pos', 'block_number': 1, 'success': True}]"
87118,0,0,950,True,True,1.0,1.0,False,False,True,87115.0,1,failed,"[{'system': 'pbs', 'block_number': 1, 'success': False}, {'system': 'pos', 'block_number': 1, 'success': False}]"
87115,6300000,350000,960,True,True,1.0,1.0,True,True,True,87113.0,1,b_attack,"[{'system': 'pbs', 'block_number': 1, 'success': True}, {'system': 'pos', 'block_number': 1, 'success': True}]"
87116,0,0,960,True,True,1.0,1.0,False,False,True,87113.0,1,failed,"[{'system': 'pbs', 'block_number': 1, 'success': False}, {'system': 'pos', 'block_number': 1, 'success': False}]"
87113,2000000,350000,952,True,True,1.0,1.0,True,True,True,87112.0,1,b_attack,"[{'system': 'pbs', 'block_number': 1, 'success': True}, {'system': 'pos', 'block_number': 1, 'success': True}]"
87114,0,0,952,True,True,1.0,1.0,False,False,True,87112.0,1,failed,"[{'system': 'pbs', 'block_number': 1, 'success': False}, {'system': 'pos', 'block_number': 1, 'success': False}]"
87112,530000,350000,954,True,True,1.0,1.0,True,True,False,,1,normal,"[{'system': 'pbs', 'block_number': 1, 'success': True}, {'system': 'pos', 'block_number': 1, 'success': True}]"
87111,460000,33300,954,True,True,1.0,1.0,True,True,False,,1,normal,"[{'system': 'pbs', 'block_number': 1, 'success': True}, {'system': 'pos', 'block_number': 1, 'success': True}]"
87205,43000044,350000,957,True,True,2.0,2.0,True,True,True,87203.0,2,b_attack,"[{'system': 'pbs', 'block_number': 2, 'success': True}, {'system': 'pos', 'block_number': 2, 'success': True}]"
89512,0,0,2352,True,False,2.0,,False,False,True,87205.0,2,failed,"[{'system': 'pbs', 'block_number': 2, 'success': False}]"
87206,0,0,957,True,True,2.0,2.0,False,False,True,87203.0,2,failed,"[{'system': 'pbs', 'block_number': 2, 'success': False}, {'system': 'pos', 'block_number': 2, 'success': False}]"
87203,43000043,350000,949,True,True,2.0,2.0,True,True,True,87201.0,2,b_attack,"[{'system': 'pbs', 'block_number': 2, 'success': True}, {'system': 'pos', 'block_number': 2, 'success': True}]"
87204,0,0,949,True,True,2.0,2.0,False,False,True,87201.0,2,failed,"[{'system': 'pbs', 'block_number': 2, 'success': False}, {'system': 'pos', 'block_number': 2, 'success': False}]"
87201,43000042,350000,942,True,True,2.0,2.0,True,True,True,87199.0,2,b_attack,"[{'system': 'pbs', 'block_number': 2, 'success': True}, {'system': 'pos', 'block_number': 2, 'success': True}]"
87202,0,0,942,True,True,2.0,2.0,False,False,True,87199.0,2,failed,"[{'system': 'pbs', 'block_number': 2, 'success': False}, {'system': 'pos', 'block_number': 2, 'success': False}]"
87199,43000041,350000,957,True,True,2.0,2.0,True,True,True,87197.0,2,b_attack,"[{'system': 'pbs', 'block_number': 2, 'success': True}, {'system': 'pos', 'block_number': 2, 'success': True}]"
