block_id,total_gas,total_mev_captured,validator_type,validator_id
1,29803000,215000,attack,1408
2,14300000,15300,attack,1427
3,8757000,0,attack,1413
4,15400000,32900,normal,1447
5,22530000,315700,attack,1406
6,12240000,227800,attack,1414
7,12978000,5180,normal,1436
8,52348000,0,normal,1441
9,14141000,510000,normal,1447
10,4433000,959000,attack,1411
11,5605000,0,attack,1407
12,27880000,369000,normal,1431
13,11132000,0,attack,1420
14,11691000,0,normal,1439
15,17045000,100000,normal,1444
16,7770000,220100,attack,1413
17,25302000,103300,attack,1419
18,63033000,594000,normal,1450
19,6130000,0,attack,1411
20,9569000,0,attack,1425
21,8075000,381000,normal,1445
22,16387000,85180,normal,1435
23,18087000,615100,normal,1444
24,48597000,0,attack,1422
25,13348000,0,attack,1411
26,51830000,67500,attack,1411
27,8698000,75000,attack,1405
28,21657000,34700,normal,1443
29,19969000,41600,normal,1436
30,19062000,39400,attack,1414
31,14010000,5630,attack,1404
32,39385000,0,normal,1443
33,45024000,13900,normal,1439
34,39178000,0,attack,1403
35,15010000,447100,attack,1401
36,7134000,0,attack,1423
37,23060000,32900,normal,1442
38,20330000,0,normal,1431
39,10278000,510000,attack,1417
40,34137000,317800,normal,1450
41,16530000,0,attack,1430
42,8410000,0,attack,1416
43,55808000,108000,attack,1412
44,9010000,14200,normal,1444
45,24383000,39400,normal,1434
46,37827000,0,attack,1405
47,9760000,13900,normal,1440
48,63150000,47700,attack,1424
49,21597000,0,normal,1434
50,7470000,32900,normal,1442
