block_id,total_gas,total_mev_captured,validator_type,validator_id
1,116704000,36590,attack,1806
2,22481000,0,normal,1822
3,58377000,978430,normal,1833
4,59538000,0,normal,1822
5,68458000,782200,normal,1841
6,35061000,15100,normal,1823
7,82390000,7225100,normal,1845
8,46073000,4840300,normal,1850
9,29640000,84000,attack,1804
10,54613000,799780,normal,1828
11,27016000,8640000,attack,1815
12,63248000,363300,normal,1843
13,69890000,116900,normal,1842
14,79098000,210680,attack,1802
15,56813000,60700,normal,1831
16,17668000,815100,normal,1829
17,73883000,377430,normal,1839
18,33457000,170700,normal,1830
19,84443000,12300,normal,1823
20,30098000,512800,attack,1804
21,27346000,25049900,normal,1829
22,43174000,139700,attack,1812
23,58890000,31700,normal,1849
24,116571000,26200,normal,1835
25,45631000,20480,normal,1829
26,72709000,513130,normal,1825
27,42880000,333200,attack,1808
28,101718000,667500,normal,1840
29,29059000,456000,attack,1808
30,53594000,1019900,normal,1823
31,47285000,22420,normal,1825
32,83630000,14544000,attack,1812
33,76260000,677000,normal,1822
34,25910000,851200,normal,1845
35,47605000,599500,normal,1828
36,37292000,33300,normal,1829
37,72450000,7203900,normal,1817
38,70665000,0,attack,1810
39,51747000,70200,attack,1803
40,40600000,883800,attack,1802
41,18948000,43600,attack,1812
42,46005000,4325640,normal,1849
43,21531000,43600,normal,1843
44,34866000,557800,normal,1849
45,36280000,538200,normal,1822
46,20496000,100000,normal,1823
47,88444000,35752800,attack,1811
48,74520000,39180,attack,1813
49,72497000,14560700,attack,1802
50,45252000,377400,normal,1844
