block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,25801000,206800,15857765.321103983,attack,5013
2,39139000,738000,31188629.77016316,attack,5017
3,19915000,620900,14411315.473022645,attack,5020
4,30420000,117500,25312800.0,attack,5007
5,124004000,15680,81011840.0,attack,5004
6,67836000,371100,66046100.0,attack,5014
7,27661000,285600,21525600.0,attack,5012
8,26780000,362000,23361000.0,attack,5006
9,76412000,482200,71674500.0,attack,5020
10,88973000,36426840,88699840.0,attack,5024
11,33988000,176840,32100240.0,attack,5020
12,82310000,106200,81435500.0,attack,5001
13,76932000,210800,34074900.0,attack,5004
14,75496000,408980,48709980.0,attack,5011
15,53613000,2979000,50492000.0,attack,5008
16,56862000,1168000,27680000.0,attack,5015
17,74463000,434800,70364900.0,attack,5018
18,31130000,15547900,39067900.0,attack,5006
19,171977001,970740,129883140.0,attack,5025
20,53038000,649200,53687200.0,normal,5036
21,57943000,0,57943000.0,normal,5042
22,117666000,1541130,116838130.0,attack,5021
23,24628000,1929270,21998270.0,attack,5015
24,82710000,893180,83603180.0,normal,5041
25,16763000,836000,12278000.0,attack,5009
26,80710000,4413600,85123600.0,normal,5039
27,102468000,397000,72744000.0,attack,5023
28,102817000,1173900,103990900.0,normal,5044
29,30533000,200000,30333000.0,attack,5010
30,18350000,0,18350000.0,attack,5010
31,46010000,195000,46205000.0,normal,5043
32,20577000,358000,20935000.0,normal,5042
33,98542000,209900,98751900.0,normal,5043
34,92766000,71200,49801600.0,attack,5024
35,75414000,117580,32475380.0,attack,5025
36,86197000,58700,82738700.0,attack,5010
37,125127000,39400,125166400.0,normal,5041
38,100953000,1603500,99877500.0,attack,5016
39,27034000,6260,26687130.0,attack,5004
40,64978000,18178020,83156020.0,normal,5034
41,79719000,1213000,74796900.0,attack,5002
42,103673000,1753400,62141400.0,attack,5014
43,23097000,1005320,24102320.0,normal,5031
44,48041000,453300,43458700.0,attack,5004
45,9302000,1003840,10305840.0,normal,5048
46,78240000,7391200,42612600.0,attack,5023
47,75146000,55900,75201900.0,normal,5032
48,28065000,1159000,27129000.0,attack,5020
49,54238000,982500,55220500.0,normal,5048
50,56593000,45900,54027700.0,attack,5013
