block_id,total_gas,total_mev_captured,validator_type,validator_id
1,139622000,3010070,normal,122
2,191240000,2325700,normal,143
3,204520000,26039300,attack,120
4,252670000,21015100,normal,142
5,228920000,10681600,normal,145
6,277200000,4898270,attack,108
7,310780000,1646500,normal,127
8,251390000,26613360,normal,133
9,262260000,13517200,normal,150
10,230450000,19923800,attack,118
11,176020000,6161500,normal,137
12,343820000,3601640,attack,101
13,107057000,1360000,attack,120
14,289260000,2970410,normal,135
15,158790000,6990600,normal,136
16,199159000,15797350,normal,147
17,191950000,2790530,normal,132
18,171560000,10817500,normal,145
19,440820000,27320900,attack,103
20,203840000,12031300,normal,139
21,219270000,18644680,normal,126
22,246760000,1485630,normal,136
23,151480000,4169700,attack,117
24,181140000,2243100,normal,137
25,188170000,6468200,normal,148
26,111670000,2578880,normal,134
27,329640000,2471400,normal,149
28,112824000,19219300,normal,149
29,303200000,1209700,normal,137
30,265930000,2195980,normal,138
31,103730000,5082880,attack,112
32,183880000,700560,normal,137
33,254860000,21131680,normal,146
34,256222000,1687800,normal,127
35,174150000,9056700,normal,134
36,273260000,8351230,normal,138
37,164620000,8485560,attack,108
38,257430000,41607700,attack,110
39,171150000,21063200,normal,122
40,85550000,2127950,attack,117
41,305800000,864800,attack,113
42,202697000,7566900,attack,118
43,200990000,3984200,normal,130
44,266900000,378530,attack,102
45,245040000,18896340,attack,117
46,207700000,1335430,attack,107
47,174710000,27273760,attack,117
48,139690000,19565000,normal,122
49,172180000,16864100,attack,113
50,92960000,4388900,normal,132
