block_id,total_gas,total_mev_captured,validator_type,validator_id
1,498950000,25068730,normal,49
2,611200000,4796240,attack,9
3,744330000,34195910,normal,27
4,665500000,18668300,attack,4
5,788800000,18941100,normal,21
6,771299000,22783890,normal,34
7,540700000,12022060,attack,2
8,823440000,71219680,attack,12
9,771700000,23382500,normal,33
10,761400000,70845630,attack,14
11,669500000,18566240,normal,29
12,809900000,4986630,attack,18
13,602100000,11096840,attack,6
14,556830000,34066030,normal,31
15,549100000,84089230,attack,11
16,610717000,42762200,normal,46
17,816900000,23399420,attack,10
18,738510000,44990900,attack,8
19,828200000,27492300,normal,23
20,610000000,8503300,attack,15
21,746802000,46069570,normal,50
22,705100000,9368620,attack,10
23,848300000,18644340,attack,18
24,651080000,45219800,attack,10
25,747180000,25749480,attack,20
26,842300000,26314800,normal,30
27,931440000,19744460,normal,23
28,735327000,52556400,attack,16
29,694650000,65726620,normal,42
30,748000000,1926530,normal,33
31,589018000,50892470,attack,8
32,735700000,12985060,attack,7
33,650634000,69224500,attack,20
34,643780000,20818380,normal,32
35,784700000,20560000,normal,27
36,855400000,43918200,attack,7
37,619060000,75700690,normal,42
38,777310000,23791500,normal,39
39,618300000,19553330,attack,10
40,618950000,19048260,attack,9
41,655942000,51121800,attack,10
42,858500000,9253600,normal,48
43,553190000,20155300,attack,16
44,1112640000,44892000,attack,4
45,646400000,37108390,normal,38
46,517410000,19458420,attack,6
47,869460000,35147800,attack,9
48,793210000,31379900,attack,8
49,700713000,31938100,normal,28
50,641878000,39491140,normal,35
