block_id,total_gas,total_mev_captured,validator_type,validator_id
1,64615000,618000,attack,2463
2,100139000,5180,normal,2494
3,14447000,0,attack,2470
4,34950000,0,attack,2462
5,59343000,67900,attack,2469
6,43838000,0,attack,2455
7,34730000,0,attack,2469
8,54790000,339600,attack,2474
9,43504000,428700,attack,2454
10,8498000,16380,attack,2459
11,16483000,139000,normal,2493
12,11260000,250600,normal,2494
13,17370000,67500,attack,2470
14,25520000,68540,normal,2481
15,41190000,609700,normal,2495
16,22697000,15300,normal,2483
17,15177000,17700000,attack,2469
18,10750000,113900,attack,2463
19,30160000,0,normal,2492
20,10920000,15300,attack,2458
21,13348000,601840,attack,2476
22,29850000,73100,attack,2454
23,44673000,90700,attack,2479
24,14420000,49100,normal,2496
25,67548000,0,normal,2498
26,31880000,513130,attack,2472
27,7193000,30200,attack,2462
28,12166000,244900,normal,2499
29,16880000,374190,attack,2464
30,72065000,84500,attack,2476
31,20777000,0,attack,2468
32,9697000,0,attack,2459
33,59998000,283000,attack,2453
34,9454000,0,normal,2492
35,31253000,4688370,normal,2482
36,16396000,200000,attack,2478
37,25840000,116520,normal,2481
38,16857000,67500,normal,2488
39,12912000,0,attack,2474
40,36448000,0,normal,2487
41,5782000,1388600,attack,2466
42,22937000,46500,attack,2469
43,33732000,1053500,attack,2464
44,12551000,5180,normal,2490
45,36372000,42000,attack,2471
46,40460000,594000,normal,2491
47,25615000,0,attack,2456
48,8132000,6390,normal,2484
49,12797000,0,attack,2468
50,11620000,71800,attack,2463
