block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,1075480000,48413380,4563309460.0,normal,52
2,1095110000,43181870,9684092745.0,normal,79
3,1122400000,68656430,15230435540.0,normal,62
4,1215000000,226040,21176585960.0,attack,51
5,1246123000,75585230,27478040355.0,normal,82
6,1458360000,37926800,34204864645.0,normal,81
7,1247050000,19908020,41108506015.0,normal,65
8,1165459000,56650740,48474201130.0,normal,59
9,1244700000,19999900,56295022705.0,normal,97
10,983180000,58645620,64311951375.0,normal,94
11,1405083000,9922000,72984518170.0,normal,63
12,1190520000,15901470,81814191275.0,normal,67
13,1014790000,48372340,91041812020.0,normal,67
14,1022703000,128499720,100720355650.0,normal,65
15,1351130000,51266090,110859476990.0,normal,76
16,989464000,103632700,121101671675.0,normal,97
17,1150740000,140243830,132075633580.0,normal,83
18,1424831000,44700000,143512371515.0,normal,52
19,965100000,33459440,154854686380.0,normal,85
20,1158020000,56342540,166932406935.0,normal,70
21,1336150000,40883330,179515125935.0,normal,83
22,1078907000,72993500,192260890755.0,normal,69
23,1140610000,45151600,205556171415.0,normal,96
24,1183719000,118558730,219249346415.0,normal,63
25,1224750000,51654350,233222028330.0,normal,77
26,1183480000,48353340,247530731585.0,normal,71
27,1168470000,12724670,262242937055.0,normal,56
28,993460000,43562200,277316367680.0,attack,51
29,1266230000,42593560,293093348190.0,normal,52
30,1402590000,44520300,309191276380.0,normal,83
31,1047887000,33995500,325489968475.0,normal,97
32,930170000,60943000,342320349065.0,normal,58
33,1459920000,73095400,359894163690.0,normal,67
34,1254670000,61127000,377458446455.0,normal,83
35,1361508000,56162020,395497533845.0,normal,89
36,1036330000,87831550,413717049680.0,normal,91
37,1039533000,47557900,432419111195.0,normal,60
38,1371070000,52730120,451687316745.0,normal,79
39,1183830000,55506490,471123573935.0,normal,79
40,1349900000,30602790,491111667975.0,normal,92
41,1379270000,8048590,511523836785.0,normal,72
42,1118220000,95416200,532263372425.0,normal,65
43,1285703000,55592200,553612481370.0,normal,94
44,1318116000,79399540,575294446180.0,normal,54
45,851443000,126382120,596993698995.0,normal,62
46,1164400000,68421500,619486757590.0,normal,72
47,1396930000,37245290,642326512005.0,normal,100
48,1247600000,8671300,665330505295.0,normal,80
49,1007660000,68268300,688608547990.0,normal,54
50,1105070000,40635000,712390087105.0,normal,77
