block_id,total_gas,total_mev_captured,validator_type,validator_id
1,912030190,1002800,normal,3073
2,1032000780,1046400,attack,3060
3,989001288,1002800,normal,3099
4,989001840,1002800,normal,3088
5,989002392,1002800,normal,3096
6,1032003084,1046400,attack,3057
7,989003496,1002800,normal,3073
8,989004048,1002800,normal,3096
9,989004600,1002800,normal,3082
10,1032005388,1046400,attack,3054
11,1032005964,1046400,attack,3051
12,989006256,1002800,normal,3069
13,989006808,1002800,normal,3096
14,1032007692,1046400,attack,3058
15,989007912,1002800,normal,3065
16,1032008844,1046400,attack,3052
17,989009016,1002800,normal,3086
18,989009568,1002800,normal,3087
19,989010120,1002800,normal,3084
20,989010672,1002800,normal,3062
21,989011224,1002800,normal,3095
22,989011776,1002800,normal,3099
23,989012328,1002800,normal,3089
24,989012880,1002800,normal,3100
25,989013432,1002800,normal,3079
26,989013984,1002800,normal,3099
27,989014536,1002800,normal,3092
28,989015088,1002800,normal,3083
29,1032016332,1046400,attack,3059
30,989016192,1002800,normal,3070
31,989016744,1002800,normal,3091
32,989017296,1002800,normal,3083
33,989017848,1002800,normal,3095
34,989018400,1002800,normal,3100
35,989018952,1002800,normal,3070
36,989019504,1002800,normal,3090
37,989020056,1002800,normal,3087
38,989020608,1002800,normal,3075
39,989021160,1002800,normal,3067
40,989021712,1002800,normal,3083
41,1032023244,1046400,attack,3054
42,989022816,1002800,normal,3061
43,1032024396,1046400,attack,3051
44,989023920,1002800,normal,3063
45,989024472,1002800,normal,3071
46,1032026124,1046400,attack,3057
47,989025576,1002800,normal,3065
48,989026128,1002800,normal,3090
49,989026680,1002800,normal,3099
50,989027232,1002800,normal,3072
