transaction_id,fee,mev_potential,mev_captured,creator_id,target_tx_id,type_of_user,block_number,block_created,builder_type,transaction_type
65905,43000018,17700000,43000018,196,65902.0,unknown,1,1,attack,b_attack
73036,0,0,0,451,65905.0,unknown,1,1,attack,failed
65906,0,0,0,196,65902.0,unknown,1,1,attack,failed
65902,43000017,17700000,43000017,192,65899.0,unknown,1,1,attack,b_attack
65903,0,0,0,192,65899.0,unknown,1,1,attack,failed
65899,43000016,17700000,43000016,198,65896.0,unknown,1,1,attack,b_attack
65900,0,0,0,198,65896.0,unknown,1,1,attack,failed
65896,43000015,17700000,43000015,195,65893.0,unknown,1,1,attack,b_attack
65897,0,0,0,195,65893.0,unknown,1,1,attack,failed
65893,43000014,17700000,43000014,195,65890.0,unknown,1,1,attack,b_attack
65894,0,0,0,195,65890.0,unknown,1,1,attack,failed
65890,43000013,17700000,43000013,198,65887.0,unknown,1,1,attack,b_attack
65891,0,0,0,198,65887.0,unknown,1,1,attack,failed
65887,43000012,17700000,43000012,192,65884.0,unknown,1,1,attack,b_attack
65888,0,0,0,192,65884.0,unknown,1,1,attack,failed
65884,43000011,17700000,43000011,199,65881.0,unknown,1,1,attack,b_attack
65885,0,0,0,199,65881.0,unknown,1,1,attack,failed
65881,43000010,17700000,43000010,195,65878.0,unknown,1,1,attack,b_attack
65882,0,0,0,195,65878.0,unknown,1,1,attack,failed
65878,43000009,17700000,43000009,194,65875.0,unknown,1,1,attack,b_attack
65879,0,0,0,194,65875.0,unknown,1,1,attack,failed
65875,43000008,17700000,43000008,192,65872.0,unknown,1,1,attack,b_attack
65876,0,0,0,192,65872.0,unknown,1,1,attack,failed
65872,43000007,17700000,43000007,198,65869.0,unknown,1,1,attack,b_attack
65873,0,0,0,198,65869.0,unknown,1,1,attack,failed
65869,43000006,17700000,43000006,191,65866.0,unknown,1,1,attack,b_attack
65870,0,0,0,191,65866.0,unknown,1,1,attack,failed
65866,43000005,17700000,43000005,192,65863.0,unknown,1,1,attack,b_attack
65867,0,0,0,192,65863.0,unknown,1,1,attack,failed
65863,43000004,17700000,43000004,200,65860.0,unknown,1,1,attack,b_attack
65864,0,0,0,200,65860.0,unknown,1,1,attack,failed
65860,43000003,17700000,43000003,195,65857.0,unknown,1,1,attack,b_attack
65861,0,0,0,195,65857.0,unknown,1,1,attack,failed
65857,43000002,17700000,43000002,197,65854.0,unknown,1,1,attack,b_attack
65858,0,0,0,197,65854.0,unknown,1,1,attack,failed
65854,43000001,17700000,43000001,195,65851.0,unknown,1,1,attack,b_attack
65855,0,0,0,195,65851.0,unknown,1,1,attack,failed
65851,43000000,17700000,43000000,192,65848.0,unknown,1,1,attack,b_attack
65852,0,0,0,192,65848.0,unknown,1,1,attack,failed
