block_id,total_gas,total_mev_captured,validator_type,validator_id
1,814010153,1097100,attack,6517
2,989000667,1097100,normal,6545
3,1032001284,1144800,attack,6524
4,989001771,1097100,normal,6543
5,989002323,1097100,normal,6540
6,1032003012,1144800,attack,6514
7,989003427,1097100,normal,6550
8,1032004164,1144800,attack,6529
9,1032004740,1144800,attack,6511
10,1032005316,1144800,attack,6505
11,989005635,1097100,normal,6547
12,1032006468,1144800,attack,6513
13,989006739,1097100,normal,6543
14,989007291,1097100,normal,6548
15,1032008196,1144800,attack,6530
16,989008395,1097100,normal,6544
17,1032009348,1144800,attack,6524
18,1032009924,1144800,attack,6513
19,1032010500,1144800,attack,6529
20,1032011076,1144800,attack,6509
21,1032011652,1144800,attack,6516
22,1032012228,1144800,attack,6504
23,1075013325,1192500,attack,6524
24,1032013380,1144800,attack,6503
25,989013363,1097100,normal,6533
26,1032014532,1144800,attack,6517
27,1032015108,1144800,attack,6515
28,1032015684,1144800,attack,6529
29,1032016260,1144800,attack,6501
30,989016123,1097100,normal,6533
31,1075018125,1192500,attack,6529
32,989017227,1097100,normal,6539
33,1032018540,1144800,normal,6531
34,1032019140,1144800,attack,6501
35,1075020525,1192500,attack,6515
36,1032020292,1144800,attack,6514
37,1032020844,1144800,normal,6542
38,1032021444,1144800,attack,6526
39,1032022020,1144800,attack,6507
40,1032022596,1144800,attack,6527
41,1032023148,1144800,normal,6546
42,989022747,1097100,normal,6534
43,1032024324,1144800,attack,6520
44,1032024900,1144800,attack,6530
45,989024403,1097100,normal,6538
46,989024955,1097100,normal,6537
47,989025507,1097100,normal,6537
48,989026059,1097100,normal,6547
49,1032027780,1144800,attack,6506
50,1075029525,1192500,attack,6515
