block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,10240000,956900,50716900,attack,1061
2,14193000,0,101993000,attack,1067
3,53850000,994600,210924600,attack,1067
4,15050000,17700000,733558000,attack,1071
5,42887000,0,1252695000,normal,1094
6,24226000,547700,1871781700,normal,1100
7,6993000,72490,2463473490,attack,1062
8,58652000,29890,2915489890,attack,1055
9,26455000,350000,3532613000,attack,1072
10,6853000,21800,4373682800,attack,1058
11,64707000,17760700,5023475700,attack,1055
12,62823000,294000,5548403000,attack,1051
13,50777000,957100,6679434100,normal,1082
14,37984000,4320000,7754540000,attack,1068
15,63109000,214000,8328627000,attack,1067
16,13815000,285000,9217184000,attack,1072
17,7999000,31700,10753162700,attack,1060
18,5847000,66300,12243215300,normal,1081
19,13395000,29300,13476862300,normal,1091
20,13100000,266800,14626062800,attack,1068
21,8369000,3130,16227238130,normal,1081
22,12000000,0,17548202000,attack,1076
23,31560000,256000,18800876000,attack,1064
24,14025000,285000,20040428000,normal,1090
25,15014000,0,21440068000,normal,1083
26,13283000,331700,22626448700,normal,1085
27,9377000,92340,23830083340,normal,1081
28,8810000,56200,25305216200,attack,1066
29,11347000,186640,26812419640,attack,1057
30,50520000,0,27998708000,attack,1068
31,32475000,56200,29928889200,attack,1054
32,55007000,0,31542301000,attack,1080
33,36663000,0,33416449000,attack,1073
34,48106000,779000,35221085000,attack,1080
35,25413000,975900,37166680900,attack,1066
36,38283000,38800,38752471800,normal,1092
37,60000000,0,40372208000,normal,1083
38,21120000,249440,41807357440,attack,1068
39,8767000,0,43891647000,attack,1057
40,17740000,468000,45269790000,attack,1071
41,35668000,19700,47448561700,attack,1061
42,33964000,285000,49172781000,normal,1093
43,16790000,0,51225936000,attack,1072
44,16600000,10700,53493448700,attack,1051
45,37559000,0,55655211000,normal,1081
46,81830000,0,58719486000,attack,1074
47,16840000,627800,60876537800,attack,1057
48,8105000,108000,63998887000,normal,1089
49,25414000,319700,65962065700,attack,1062
50,14465000,199000,67920854000,normal,1086
