block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,36712000,205200,17537441.204385616,attack,2601
2,40958000,149700,21866625.142548453,attack,2601
3,20114000,187200,9987883.784934364,attack,2601
4,63460000,224490,32588990.046453975,attack,2601
5,53768000,505000,30794162.576041445,attack,2601
6,113690000,10360,64419161.17164695,attack,2601
7,21903000,96600,11235055.908371804,attack,2601
8,119883000,100200,68690637.95190266,attack,2601
9,41513000,624200,21054631.05905794,attack,2601
10,86767000,235000,33773571.55236485,attack,2601
11,36263000,430000,20884379.508181043,attack,2601
12,67704000,1136500,40421178.08337664,attack,2601
13,54408000,25600,29284989.114355363,attack,2601
14,112117000,166000,67914509.39683926,attack,2601
15,80942000,202500,23451949.509690225,attack,2601
16,102493000,1544390,63811538.51149866,attack,2601
17,54336000,14455000,19732425.5473161,attack,2601
18,69537000,203400,16810075.03644417,attack,2601
19,56416000,47000,34758216.28588295,attack,2601
20,92759000,25600,57197555.78667735,attack,2601
21,61419000,181500,20307648.604277235,attack,2601
22,21792000,431000,11068839.628679527,attack,2601
23,51016000,66600,33279876.872233685,attack,2601
24,139844000,1036600,64387801.492720015,attack,2601
25,65904000,380000,41522419.69825591,attack,2601
26,69274000,1632500,46097922.90840925,attack,2601
27,56483000,987200,35119454.49645743,attack,2601
28,41676000,43600,25215107.011640273,attack,2601
29,123830000,2233200,82307302.9984866,attack,2601
30,39219000,192240,25306623.374633323,attack,2601
31,25918000,362000,16705870.255141191,attack,2601
32,122102000,1007980,55944368.41747725,attack,2601
33,24672000,876100,16323258.061626075,attack,2601
34,71469000,1075520,48425844.40040069,attack,2601
35,110982000,270400,48733918.784944005,attack,2601
36,139110000,659700,86672128.81335536,attack,2601
37,99138000,273700,40866632.25794624,attack,2601
38,91481000,327130,35570946.44970258,attack,2601
39,64304000,0,47320079.22549221,attack,2601
40,136836001,728200,70091111.85841198,attack,2601
41,52000000,12780,38353211.67024934,attack,2601
42,106324000,35421800,79051968.51696955,attack,2601
43,37710000,0,28591221.001275018,attack,2601
44,22446000,1103800,17060840.072621886,attack,2601
45,150263000,41840,113659373.23086025,attack,2601
46,65002000,2580800,36816204.42819696,attack,2601
47,65730000,853100,48411449.571954824,attack,2601
48,32047000,80400,23929885.344995447,attack,2601
49,77760000,14448500,65747713.04016555,attack,2601
50,48923000,427040,35422724.73043808,attack,2601
