block_id,total_gas,total_mev_captured,validator_type,validator_id
1,40054000,4428000,attack,1995
2,39983000,0,attack,1958
3,79270000,245970,attack,1980
4,63413000,169200,attack,1960
5,66277000,118700,attack,1987
6,32990000,0,attack,1980
7,8858000,12800,attack,1979
8,7500000,1255000,attack,1965
9,30609000,215000,attack,1990
10,78380000,0,attack,1998
11,2480000,410000,attack,1992
12,45010000,64600,attack,1981
13,8624000,0,attack,1979
14,38232000,15100,attack,1953
15,54660000,0,attack,1959
16,80740000,187580,attack,1974
17,6462000,386180,attack,1987
18,1635000,11200,attack,1968
19,37450000,12800,attack,1997
20,75197000,7840,attack,1953
21,22821000,38530,attack,1999
22,11400000,75300,attack,1969
23,20024000,60700,attack,1956
24,8250000,0,attack,1964
25,16415000,0,attack,1953
26,13390000,252800,attack,1993
27,48160000,0,attack,1973
28,26650000,155000,attack,1996
29,7767000,139000,attack,2000
30,59731000,0,attack,1997
31,16320000,85400,attack,1993
32,15700000,119500,attack,1959
33,63300000,13900,attack,1954
34,55520000,7190000,attack,1999
35,11900000,0,attack,1966
36,58644000,43220,attack,1971
37,9820000,0,attack,1963
38,3610000,12800,attack,1969
39,92724000,66100,attack,1999
40,42680000,322000,attack,1963
41,91748000,67900,attack,1963
42,7057000,60700,attack,1983
43,27697000,0,attack,1979
44,43960000,15300,attack,1975
45,10287000,4353300,attack,1967
46,33546000,60700,attack,1966
47,18072000,160400,attack,1957
48,6835000,181000,attack,1965
49,5276000,13900,attack,1997
50,48665000,35700,attack,1955
