block_id,total_gas,total_mev_captured,validator_type,validator_id
1,283240000,8179200,normal,73
2,220350000,23523600,normal,91
3,169562000,5727100,normal,53
4,210660000,12235900,normal,55
5,265430000,4048990,normal,81
6,298640000,2036430,normal,100
7,224770000,8195740,normal,60
8,212010000,2508970,normal,79
9,285810000,9402660,normal,57
10,247940000,1873730,normal,74
11,179640000,9905980,normal,52
12,173430000,1944200,normal,98
13,107560000,18934490,normal,58
14,244010000,1022530,normal,73
15,149890000,9607500,normal,97
16,209420000,21568100,normal,67
17,176340000,2709130,normal,57
18,253695000,2689740,normal,57
19,179060000,8476990,normal,86
20,135380000,2350620,normal,97
21,130220000,1225200,normal,84
22,169700000,2247000,normal,59
23,145840000,37656080,normal,81
24,145980000,3623700,normal,94
25,294740000,1071100,normal,52
26,139320000,19027800,normal,69
27,157130000,15374900,normal,72
28,343720000,20795390,normal,52
29,250848000,4501210,normal,57
30,132390000,1665410,normal,54
31,234190000,28511220,normal,87
32,179910000,3818590,normal,88
33,130220000,19552040,normal,62
34,110950000,387730,normal,93
35,226317000,7183300,normal,83
36,322970000,19520300,normal,54
37,281330000,19292370,normal,62
38,86570000,2459700,normal,89
39,116300000,878880,normal,66
40,91010000,2548900,normal,60
41,153390000,2801300,normal,67
42,270750000,2656200,normal,88
43,154880000,6183820,normal,84
44,285660000,510740,normal,63
45,141369000,11582020,normal,90
46,206410000,2990330,normal,57
47,157520000,2607900,normal,85
48,150368000,8859230,normal,74
49,155062000,3626680,normal,78
50,266930000,3402080,normal,72
