block_id,total_gas,total_mev_captured,validator_type,validator_id
1,11890000,117700,attack,1586
2,40317000,84700,attack,1551
3,31739000,227420,attack,1565
4,13672000,0,attack,1594
5,15415000,316400,attack,1561
6,90750000,349600,attack,1589
7,9513000,106000,attack,1561
8,87150000,30200,attack,1568
9,8756000,174100,attack,1581
10,14070000,0,attack,1555
11,8646000,128400,attack,1565
12,19861000,191000,attack,1564
13,98490000,0,attack,1554
14,78210000,986400,attack,1593
15,51180000,389930,attack,1558
16,17353000,17739400,attack,1580
17,14450000,348780,attack,1551
18,17496000,0,attack,1596
19,12083000,0,attack,1581
20,12520000,112400,attack,1554
21,5997000,57400,attack,1586
22,5973000,0,attack,1590
23,10050000,542100,attack,1566
24,27194000,0,attack,1577
25,16275000,137500,attack,1598
26,14445000,73730,attack,1589
27,17620000,12800,attack,1598
28,18870000,49100,attack,1582
29,6503000,0,attack,1595
30,8577000,161000,attack,1567
31,83710000,0,attack,1569
32,45410000,366400,attack,1581
33,34578000,0,attack,1597
34,22790000,115800,attack,1577
35,8938000,0,attack,1580
36,17510000,68540,attack,1571
37,8138000,1038800,attack,1564
38,16224000,126630,attack,1595
39,13670000,784640,attack,1567
40,39515000,1100000,attack,1569
41,9274000,417900,attack,1595
42,6174000,244500,attack,1565
43,43670000,0,attack,1555
44,48894000,36800,attack,1578
45,4867000,594000,attack,1556
46,69620000,81700,attack,1570
47,10257000,49600,attack,1599
48,17330000,12800,attack,1567
49,34390000,0,attack,1564
50,10219000,66030,attack,1592
