block_id,total_gas,total_mev_captured,validator_type,validator_id
1,12350000,18600,normal,2595
2,56471000,296000,normal,2581
3,82283000,0,normal,2595
4,19280000,58200,normal,2590
5,17760000,42900,normal,2588
6,48430000,0,normal,2599
7,8145000,0,normal,2598
8,32976000,0,normal,2565
9,10607000,0,normal,2589
10,9290000,191030,normal,2563
11,30800000,0,normal,2552
12,36640000,544700,normal,2599
13,51109000,16400,normal,2554
14,8520000,0,normal,2580
15,27947000,161300,normal,2560
16,8047000,244600,normal,2596
17,11822000,266400,normal,2579
18,18510000,666000,normal,2573
19,8313000,0,normal,2561
20,25207000,1385000,normal,2557
21,24707000,322000,normal,2564
22,52900000,0,normal,2575
23,18660000,0,normal,2582
24,29330000,594000,normal,2575
25,17452000,345900,normal,2594
26,10077000,100000,normal,2561
27,38902000,4332300,normal,2585
28,51009000,71800,normal,2570
29,40735000,499800,normal,2577
30,6956000,450800,normal,2560
31,32833000,627300,normal,2590
32,14220000,0,normal,2578
33,36024000,400500,normal,2563
34,49105000,0,normal,2600
35,15613000,16400,normal,2598
36,34835000,12300,attack,2551
37,12704000,0,normal,2591
38,17730000,43400,normal,2586
39,27610000,4325630,normal,2553
40,57482000,137680,normal,2592
41,103170000,0,normal,2591
42,11480000,34700,normal,2576
43,41758000,7201200,normal,2591
44,4341000,0,normal,2587
45,11697000,39400,normal,2564
46,36888000,0,normal,2558
47,18659000,0,normal,2595
48,5768000,193800,normal,2571
49,26842000,0,normal,2565
50,33790000,300700,normal,2591
