transaction_id,fee,mev_potential,mev_captured,creator_id,target_tx_id,type_of_user,block_number,block_created,validator_type,transaction_type
93395,43000017,369000,43000017,1028,93393.0,unknown,1,1,normal,b_attack
93393,43000016,369000,43000016,1024,93391.0,unknown,1,1,normal,b_attack
93391,43000015,369000,43000015,1030,93389.0,unknown,1,1,normal,b_attack
93389,43000014,369000,43000014,1022,93387.0,unknown,1,1,normal,b_attack
93387,43000013,369000,43000013,1039,93385.0,unknown,1,1,normal,b_attack
93385,43000012,369000,43000012,1038,93383.0,unknown,1,1,normal,b_attack
93383,43000011,369000,43000011,1021,93381.0,unknown,1,1,normal,b_attack
93381,43000010,369000,43000010,1040,93379.0,unknown,1,1,normal,b_attack
93379,43000009,369000,43000009,1037,93377.0,unknown,1,1,normal,b_attack
93377,43000008,369000,43000008,1033,93375.0,unknown,1,1,normal,b_attack
93375,43000007,369000,43000007,1027,93373.0,unknown,1,1,normal,b_attack
93373,43000006,369000,43000006,1025,93371.0,unknown,1,1,normal,b_attack
93371,43000005,369000,43000005,1036,93369.0,unknown,1,1,normal,b_attack
93369,43000004,369000,43000004,1027,93367.0,unknown,1,1,normal,b_attack
93367,43000003,369000,43000003,1035,93365.0,unknown,1,1,normal,b_attack
93365,43000002,369000,43000002,1027,93363.0,unknown,1,1,normal,b_attack
93363,43000001,369000,43000001,1039,93361.0,unknown,1,1,normal,b_attack
93361,43000000,369000,43000000,1035,93360.0,unknown,1,1,normal,b_attack
93360,30000000,369000,30000000,1035,93358.0,unknown,1,1,normal,b_attack
93358,2100000,369000,2100000,1024,93356.0,unknown,1,1,normal,b_attack
93352,870000,0,0,1025,,unknown,1,1,normal,normal
93356,120000,369000,0,1023,,unknown,1,1,normal,normal
93355,260000,0,0,1023,,unknown,1,1,normal,normal
93353,220000,0,0,1021,,unknown,1,1,normal,normal
93349,160000,0,0,1024,,unknown,1,1,normal,normal
93354,160000,0,0,1021,,unknown,1,1,normal,normal
93350,120000,0,0,1024,,unknown,1,1,normal,normal
93351,98000,0,0,1025,,unknown,1,1,normal,normal
93357,0,0,0,1024,93356.0,unknown,1,1,normal,failed
93359,0,0,0,1035,93358.0,unknown,1,1,normal,failed
93362,0,0,0,1035,93360.0,unknown,1,1,normal,failed
93364,0,0,0,1039,93361.0,unknown,1,1,normal,failed
93366,0,0,0,1027,93363.0,unknown,1,1,normal,failed
93368,0,0,0,1035,93365.0,unknown,1,1,normal,failed
93370,0,0,0,1027,93367.0,unknown,1,1,normal,failed
93372,0,0,0,1036,93369.0,unknown,1,1,normal,failed
93374,0,0,0,1025,93371.0,unknown,1,1,normal,failed
93376,0,0,0,1027,93373.0,unknown,1,1,normal,failed
93378,0,0,0,1033,93375.0,unknown,1,1,normal,failed
93380,0,0,0,1037,93377.0,unknown,1,1,normal,failed
93382,0,0,0,1040,93379.0,unknown,1,1,normal,failed
93384,0,0,0,1021,93381.0,unknown,1,1,normal,failed
93386,0,0,0,1038,93383.0,unknown,1,1,normal,failed
93388,0,0,0,1039,93385.0,unknown,1,1,normal,failed
93390,0,0,0,1022,93387.0,unknown,1,1,normal,failed
93392,0,0,0,1030,93389.0,unknown,1,1,normal,failed
93394,0,0,0,1024,93391.0,unknown,1,1,normal,failed
93396,0,0,0,1028,93393.0,unknown,1,1,normal,failed
93443,43000041,369000,43000041,1030,93441.0,unknown,2,2,normal,b_attack
93441,43000040,369000,43000040,1039,93439.0,unknown,2,2,normal,b_attack
93439,43000039,369000,43000039,1038,93437.0,unknown,2,2,normal,b_attack
93437,43000038,369000,43000038,1022,93435.0,unknown,2,2,normal,b_attack
93435,43000037,369000,43000037,1030,93433.0,unknown,2,2,normal,b_attack
93433,43000036,369000,43000036,1034,93431.0,unknown,2,2,normal,b_attack
93431,43000035,369000,43000035,1035,93429.0,unknown,2,2,normal,b_attack
93429,43000034,369000,43000034,1023,93427.0,unknown,2,2,normal,b_attack
93427,43000033,369000,43000033,1034,93425.0,unknown,2,2,normal,b_attack
93425,43000032,369000,43000032,1034,93423.0,unknown,2,2,normal,b_attack
93423,43000031,369000,43000031,1035,93421.0,unknown,2,2,normal,b_attack
93421,43000030,369000,43000030,1039,93419.0,unknown,2,2,normal,b_attack
93419,43000029,369000,43000029,1025,93417.0,unknown,2,2,normal,b_attack
93417,43000028,369000,43000028,1024,93415.0,unknown,2,2,normal,b_attack
93415,43000027,369000,43000027,1031,93413.0,unknown,2,2,normal,b_attack
93413,43000026,369000,43000026,1023,93411.0,unknown,2,2,normal,b_attack
93411,43000025,369000,43000025,1039,93409.0,unknown,2,2,normal,b_attack
93409,43000024,369000,43000024,1025,93407.0,unknown,2,2,normal,b_attack
93407,43000023,369000,43000023,1031,93405.0,unknown,2,2,normal,b_attack
93405,43000022,369000,43000022,1021,93403.0,unknown,2,2,normal,b_attack
93403,43000021,369000,43000021,1034,93401.0,unknown,2,2,normal,b_attack
93401,43000020,369000,43000020,1035,93399.0,unknown,2,2,normal,b_attack
93399,43000019,369000,43000019,1028,93397.0,unknown,2,2,normal,b_attack
93397,0,0,0,1025,93395.0,unknown,2,2,normal,failed
