transaction_id,fee,mev_potential,mev_captured,creator_id,target_tx_id,type_of_user,block_number,block_created,builder_type,transaction_type
477667,0,0,0,201,382858.0,unknown,1,1,attack,b_attack
382858,30000000,5180,0,82,,unknown,1,1,attack,normal
383922,30000000,0,0,82,,unknown,1,1,attack,normal
383503,27000000,0,0,81,,unknown,1,1,attack,normal
384036,27000000,0,0,82,,unknown,1,1,attack,normal
477668,0,0,0,201,384264.0,unknown,1,1,attack,b_attack
384264,19000000,67900,0,82,,unknown,1,1,attack,normal
477669,0,0,0,201,384187.0,unknown,1,1,attack,b_attack
384187,19000000,5180,0,81,,unknown,1,1,attack,normal
383732,19000000,0,0,82,,unknown,1,1,attack,normal
477670,0,0,0,201,383846.0,unknown,1,1,attack,b_attack
383846,6100000,13800,0,82,,unknown,1,1,attack,normal
477671,0,0,0,201,383465.0,unknown,1,1,attack,b_attack
383465,5200000,73100,0,81,,unknown,1,1,attack,normal
477672,0,0,0,201,382934.0,unknown,1,1,attack,b_attack
382934,5000000,14200,0,82,,unknown,1,1,attack,normal
383352,4500000,0,0,82,,unknown,1,1,attack,normal
384339,4500000,0,0,81,,unknown,1,1,attack,normal
383959,4200000,0,0,81,,unknown,1,1,attack,normal
382933,3600000,0,0,81,,unknown,1,1,attack,normal
384530,3600000,0,0,82,,unknown,1,1,attack,normal
477673,0,0,0,201,382671.0,unknown,1,1,attack,b_attack
382671,2600000,84800,0,84,,unknown,1,1,attack,normal
477674,0,0,0,201,383618.0,unknown,1,1,attack,b_attack
383618,2300000,350000,0,82,,unknown,1,1,attack,normal
383313,2600000,0,0,81,,unknown,1,1,attack,normal
383504,2300000,0,0,82,,unknown,1,1,attack,normal
383998,2000000,0,0,82,,unknown,1,1,attack,normal
384454,1900000,0,0,82,,unknown,1,1,attack,normal
477675,0,0,0,201,383010.0,unknown,1,1,attack,b_attack
383010,1800000,36800,0,82,,unknown,1,1,attack,normal
477676,0,0,0,201,382971.0,unknown,1,1,attack,b_attack
382971,1400000,322000,0,81,,unknown,1,1,attack,normal
383275,1600000,0,0,81,,unknown,1,1,attack,normal
477677,0,0,0,201,383656.0,unknown,1,1,attack,b_attack
383656,1300000,231000,0,82,,unknown,1,1,attack,normal
384340,1500000,0,0,82,,unknown,1,1,attack,normal
382706,1300000,0,0,82,,unknown,1,1,attack,normal
383085,1200000,0,0,81,,unknown,1,1,attack,normal
477678,0,0,0,201,383883.0,unknown,1,1,attack,b_attack
383883,1000000,100000,0,81,,unknown,1,1,attack,normal
384416,1100000,0,0,82,,unknown,1,1,attack,normal
383389,1000000,0,0,81,,unknown,1,1,attack,normal
383997,910000,0,0,81,,unknown,1,1,attack,normal
477679,0,0,0,201,382819.0,unknown,1,1,attack,b_attack
382819,600000,256000,0,81,,unknown,1,1,attack,normal
477680,0,0,0,201,383579.0,unknown,1,1,attack,b_attack
383579,670000,46500,0,81,,unknown,1,1,attack,normal
477681,0,0,0,201,384492.0,unknown,1,1,attack,b_attack
384492,460000,181000,0,82,,unknown,1,1,attack,normal
477682,0,0,0,202,386011.0,unknown,2,2,attack,b_attack
386011,43000000,73100,0,81,,unknown,2,2,attack,normal
384757,43000000,0,0,81,,unknown,2,2,attack,normal
385251,30000000,0,0,81,,unknown,2,2,attack,normal
385555,27000000,0,0,81,,unknown,2,2,attack,normal
384796,19000000,0,0,82,,unknown,2,2,attack,normal
385404,19000000,0,0,82,,unknown,2,2,attack,normal
385442,6300000,0,0,82,,unknown,2,2,attack,normal
384073,5000000,0,0,81,,unknown,2,1,attack,normal
384568,5000000,0,0,82,,unknown,2,2,attack,normal
385100,5000000,0,0,82,,unknown,2,2,attack,normal
385365,4500000,0,0,81,,unknown,2,2,attack,normal
385973,4500000,0,0,81,,unknown,2,2,attack,normal
384758,3600000,0,0,82,,unknown,2,2,attack,normal
385746,2400000,0,0,82,,unknown,2,2,attack,normal
386050,2400000,0,0,82,,unknown,2,2,attack,normal
386392,2300000,0,0,82,,unknown,2,2,attack,normal
477683,0,0,0,202,385175.0,unknown,2,2,attack,b_attack
385175,1700000,322000,0,81,,unknown,2,2,attack,normal
384605,2000000,0,0,81,,unknown,2,2,attack,normal
385138,2000000,0,0,82,,unknown,2,2,attack,normal
386240,2000000,0,0,82,,unknown,2,2,attack,normal
386316,2000000,0,0,82,,unknown,2,2,attack,normal
385707,1900000,0,0,81,,unknown,2,2,attack,normal
384682,1800000,0,0,82,,unknown,2,2,attack,normal
385822,1800000,0,0,82,,unknown,2,2,attack,normal
477684,0,0,0,202,386277.0,unknown,2,2,attack,b_attack
386277,1500000,10700,0,81,,unknown,2,2,attack,normal
384986,1500000,0,0,82,,unknown,2,2,attack,normal
385593,1500000,0,0,81,,unknown,2,2,attack,normal
384643,1400000,0,0,81,,unknown,2,2,attack,normal
477685,0,0,0,202,385860.0,unknown,2,2,attack,b_attack
385860,1300000,32900,0,82,,unknown,2,2,attack,normal
385745,1300000,0,0,81,,unknown,2,2,attack,normal
477686,0,0,0,202,385328.0,unknown,2,2,attack,b_attack
385328,120000,959000,0,82,,unknown,2,2,attack,normal
477687,0,0,0,202,386126.0,unknown,2,2,attack,b_attack
386126,1000000,13900,0,82,,unknown,2,2,attack,normal
384567,1000000,0,0,81,,unknown,2,2,attack,normal
384947,1000000,0,0,81,,unknown,2,2,attack,normal
385974,1000000,0,0,82,,unknown,2,2,attack,normal
477688,0,0,0,202,384948.0,unknown,2,2,attack,b_attack
384948,870000,12800,0,82,,unknown,2,2,attack,normal
385213,870000,0,0,81,,unknown,2,2,attack,normal
385898,870000,0,0,82,,unknown,2,2,attack,normal
477689,0,0,0,202,383237.0,unknown,2,2,attack,b_attack
383237,260000,594000,0,81,,unknown,2,1,attack,normal
477690,0,0,0,202,385137.0,unknown,2,2,attack,b_attack
385137,350000,369000,0,81,,unknown,2,2,attack,normal
386201,660000,0,0,81,,unknown,2,2,attack,normal
477691,0,0,0,208,388026.0,unknown,3,3,attack,b_attack
388026,43000000,283000,0,82,,unknown,3,3,attack,normal
387798,43000000,0,0,82,,unknown,3,3,attack,normal
387911,27000000,0,0,81,,unknown,3,3,attack,normal
385289,19000000,0,0,81,,unknown,3,2,attack,normal
386467,19000000,0,0,81,,unknown,3,3,attack,normal
382972,6300000,0,0,82,,unknown,3,1,attack,normal
386544,6100000,0,0,82,,unknown,3,3,attack,normal
386619,6100000,0,0,81,,unknown,3,3,attack,normal
388063,5200000,0,0,81,,unknown,3,3,attack,normal
387037,5000000,0,0,81,,unknown,3,3,attack,normal
387835,5000000,0,0,81,,unknown,3,3,attack,normal
387949,5000000,0,0,81,,unknown,3,3,attack,normal
388139,5000000,0,0,81,,unknown,3,3,attack,normal
477692,0,0,0,208,387266.0,unknown,3,3,attack,b_attack
387266,3500000,16400,0,82,,unknown,3,3,attack,normal
386771,3500000,0,0,81,,unknown,3,3,attack,normal
477693,0,0,0,208,388329.0,unknown,3,3,attack,b_attack
388329,3200000,42000,0,81,,unknown,3,3,attack,normal
385479,3200000,0,0,81,,unknown,3,2,attack,normal
384833,2600000,0,0,81,,unknown,3,2,attack,normal
386999,2600000,0,0,81,,unknown,3,3,attack,normal
387950,2600000,0,0,82,,unknown,3,3,attack,normal
386468,2500000,0,0,82,,unknown,3,3,attack,normal
388064,2300000,0,0,82,,unknown,3,3,attack,normal
