block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,237240000,1787460,47959039161.55229,attack,201
2,253700000,2387400,122121256562.05821,attack,202
3,246593000,1637500,226443640840.71622,attack,208
4,327900000,16201230,403471308767.86816,attack,202
5,246330000,2145840,602008127510.8544,attack,202
6,182300000,872230,796668249173.3756,attack,203
7,310470000,7182800,1071777678522.3696,attack,206
8,218580000,19710980,1385564295223.1104,attack,202
9,221585000,19489100,1683279229639.9622,attack,208
10,153330000,23245360,2030333988272.7273,attack,209
11,129380000,7958400,2414482695409.034,attack,201
12,106400000,921800,2836542077179.185,attack,201
13,221660000,141300,3274572507817.023,attack,202
14,285590000,8887090,3838351541266.084,attack,208
15,207960000,26660430,4208241117546.0254,attack,205
16,163240000,2981100,4849078735785.761,attack,202
17,261970000,2344100,5623177970725.641,attack,206
18,242240000,3716340,6112626748867.384,attack,206
19,160010000,19419800,6754704440329.353,attack,203
20,143077000,8845190,7063016494247.978,attack,207
21,244740000,29562700,8151591771311.535,attack,205
22,106660000,2155900,9046487650818.11,attack,206
23,226870000,39624100,10006692573695.46,attack,203
24,267660000,3521290,10494696733315.508,attack,209
25,221630000,8459820,11466672175639.967,attack,202
26,224100000,1364700,12551852067406.39,attack,209
27,138155000,8481500,12767819736034.117,attack,207
28,187273000,7676930,13863780343270.305,attack,201
29,240710000,19326700,14690817405919.51,attack,203
30,146460000,19677800,16452900231510.535,attack,201
31,172000000,1717820,17223020515808.627,attack,207
32,296370000,2204200,18767827369671.426,attack,208
33,226500000,2417700,19736158823680.797,attack,208
34,230500000,3232840,20613016627050.707,attack,210
35,155790000,23844980,21885912635548.207,attack,208
36,143860000,20122120,23076023635054.63,attack,205
37,234330000,8035600,24602851248214.69,attack,210
38,274000000,7829700,25773729208438.45,attack,203
39,194760000,778600,26935879470593.66,attack,207
40,178100000,376200,27330311976231.13,attack,207
41,139460000,20132240,29942897943621.84,attack,209
42,157420000,2833200,30051492036766.504,attack,207
43,298000000,940500,32303684268685.703,attack,202
44,145310000,11499640,34360244692457.51,attack,203
45,243980000,1423800,34351355808127.293,attack,206
46,241700000,6564590,37171893892447.445,attack,205
47,303682000,7115790,39231913647230.51,attack,201
48,178520000,2060600,41447398119549.52,attack,203
49,264740000,1496400,41645853040731.22,attack,204
50,305030000,8254700,42395010627953.04,attack,205
