block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,78699000,800800,60260900.0,normal,2267
2,91990000,7799300,506058650.0,normal,2287
3,7369000,919600,951076600.0,normal,2262
4,6480000,15100,1685624650.0,normal,2251
5,43257000,0,2272389200.0,normal,2274
6,107800000,4462500,2596483750.0,normal,2259
7,21064000,37230,3140886715.0,normal,2278
8,6520000,67900,3738013650.0,normal,2282
9,7204000,128000,4566630500.0,normal,2279
10,54420000,0,5281973400.0,normal,2266
11,25442000,53340,5921094670.0,normal,2297
12,25093000,1013030,6533168315.0,normal,2266
13,32027000,0,7217312400.0,normal,2277
14,19707000,155000,7906813500.0,normal,2277
15,28869000,769000,8502354500.0,normal,2281
16,17550000,0,9096963500.0,normal,2292
17,53852000,0,9664252200.0,normal,2298
18,5643000,365700,10636575350.0,normal,2296
19,9653000,0,11402381100.0,normal,2290
20,9043000,126430,12115107615.0,normal,2260
21,81238000,0,12677264300.0,normal,2270
22,69532000,354400,13472772100.0,normal,2282
23,15033000,16380,14192421890.0,normal,2255
24,43220000,410000,14757634600.0,normal,2269
25,61260000,1048900,15464627050.0,normal,2293
26,83430000,15700,16182848450.0,normal,2259
27,16364000,67500,17084240250.0,normal,2297
28,71332000,978130,17842832565.0,normal,2295
29,14055000,17000,18331120600.0,normal,2256
30,20582000,66100,19383922850.0,normal,2255
31,27117000,514200,19843206200.0,normal,2293
32,10740000,410000,20757349200.0,normal,2282
33,89180000,0,21576017200.0,normal,2280
34,7610000,128000,22643610400.0,normal,2280
35,21738000,0,23697309300.0,normal,2283
36,14937000,0,24428446500.0,normal,2252
37,66442000,0,25113921400.0,normal,2254
38,78250000,0,26205524300.0,normal,2297
39,44027000,67900,27205630350.0,normal,2277
40,50070000,132200,28413598200.0,normal,2281
41,11270000,0,29618646300.0,normal,2288
42,7517000,252800,30682079800.0,normal,2289
43,64678000,84800,31609229300.0,normal,2291
44,4030000,343800,33037679600.0,normal,2300
45,9656000,0,34057989000.0,normal,2287
46,47918000,0,35201103600.0,normal,2297
47,11023000,0,36703700900.0,normal,2289
48,47296000,4362000,38075932600.0,normal,2283
49,18112000,51080,39135153440.0,normal,2260
50,37783000,67900,40432196250.0,normal,2263
