block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,3400000,16400,21019274725.0,attack,1056
2,0,0,80728027900.0,normal,1094
3,0,0,178297194810.0,normal,1075
4,0,0,313973012905.0,normal,1090
5,0,0,488340512905.0,attack,1059
6,0,0,700798961285.0,normal,1099
7,0,0,949965384775.0,attack,1051
8,0,0,1234713081045.0,normal,1081
9,0,0,1554685541985.0,attack,1055
10,0,0,1911870859360.0,normal,1070
11,0,0,2305747013645.0,normal,1070
12,0,0,2734467524995.0,attack,1065
13,0,0,3197577829885.0,normal,1096
14,0,0,3697309478435.0,attack,1062
15,0,0,4233917245000.0,normal,1087
16,0,0,4805861659660.0,attack,1059
17,0,0,5414582490250.0,attack,1059
18,0,0,6059652799095.0,normal,1080
19,0,0,6744228090635.0,normal,1088
20,0,0,7466755092755.0,normal,1088
21,0,0,8226503971945.0,normal,1098
22,0,0,9022782555000.0,attack,1058
23,0,0,9857035469750.0,normal,1079
24,0,0,10729144288725.0,attack,1053
25,0,0,11636048760705.0,normal,1085
26,0,0,12577629121830.0,normal,1095
27,0,0,13556546930280.0,attack,1065
28,0,0,14571762933365.0,normal,1086
29,0,0,15624855860185.0,normal,1067
30,0,0,16715557684415.0,normal,1067
31,0,0,17842006453725.0,attack,1065
32,0,0,19005751455680.0,normal,1067
33,0,0,20207585365255.0,normal,1073
34,0,0,21445274512565.0,normal,1096
35,0,0,22716845311565.0,normal,1083
36,0,0,24024033552460.0,normal,1068
37,0,0,25369998296235.0,attack,1057
38,0,0,26754015125085.0,normal,1070
39,0,0,28175011734865.0,attack,1059
40,0,0,29633801832855.0,normal,1094
41,0,0,31131423935540.0,normal,1075
42,0,0,32664194048710.0,normal,1099
43,0,0,34235915767225.0,attack,1056
44,0,0,35846584736665.0,normal,1081
45,0,0,37493586467945.0,normal,1097
46,0,0,39176511230520.0,normal,1081
47,0,0,40895234391975.0,attack,1052
48,0,0,42652150210760.0,normal,1070
49,0,0,44446684378365.0,attack,1059
50,0,0,46279339081555.0,attack,1057
