block_id,total_gas,total_mev_captured,validator_type,validator_id
1,1187871000,37046240,normal,54
2,889230000,68735950,normal,96
3,1273340000,51361830,normal,91
4,1062364000,120128830,normal,67
5,1565000000,421320,normal,53
6,1062210000,116005190,normal,63
7,1383740000,54715040,normal,83
8,1070680000,43165100,normal,72
9,1072270000,80700470,normal,57
10,1309700000,40823700,normal,59
11,1498400000,18116400,normal,61
12,1013950000,149565700,normal,63
13,1062567000,98289280,normal,54
14,1137247000,34650420,normal,91
15,1090533000,74358700,normal,89
16,932570000,32435520,normal,99
17,1420527000,47861700,normal,59
18,1028558000,40252900,normal,98
19,1243900000,31196600,normal,88
20,1332100000,51827720,normal,51
21,1186560000,55938430,normal,52
22,1069483000,45506100,normal,56
23,1221050000,51697170,normal,75
24,1012157000,101089900,normal,99
25,1056405000,74316240,normal,57
26,1573000000,8061930,normal,96
27,1102400000,70903900,normal,77
28,1396680000,54743590,normal,68
29,1132210000,48284280,normal,75
30,1226613000,73460900,normal,90
31,1293350000,49091800,normal,76
32,1232782000,25816600,normal,81
33,1222994000,66915400,normal,94
34,1010697000,79578010,normal,70
35,806112000,87033850,normal,74
36,1006892000,118925920,normal,92
37,983489000,66355200,normal,63
38,1281470000,86549500,normal,74
39,1347550000,50059330,normal,61
40,1189240000,116615580,normal,51
41,1119370000,65890100,normal,56
42,1372360000,51223100,normal,92
43,1079150000,61872520,normal,91
44,1179430000,50954200,normal,57
45,1387230000,50534400,normal,51
46,1030963000,101337030,normal,71
47,1022790000,62620900,normal,91
48,1348300000,1556700,normal,85
49,1430473000,28214600,normal,82
50,1293290000,52826570,normal,78
