block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,1948800484,2107000,1357646845.4455855,attack,5506
2,2107001654,2136400,1902244507.3429508,attack,5527
3,2107002830,2136400,2066095560.0,attack,5509
4,2107004006,2136400,2066096712.0,attack,5501
5,2107005182,2136400,2066097864.0,attack,5506
6,2107006358,2136400,2066099016.0,attack,5522
7,2107007534,2136400,2066100168.0,attack,5532
8,2107008710,2136400,2066101320.0,attack,5528
9,2107009886,2136400,2066102472.0,attack,5505
10,2107011062,2136400,2066103624.0,attack,5514
11,2107012238,2136400,2066104776.0,attack,5515
12,2107013414,2136400,2066105928.0,attack,5521
13,2064014280,2092800,2066107080.0,normal,5540
14,2107015766,2136400,2066108232.0,attack,5520
15,2107016942,2136400,2066109384.0,attack,5519
16,2107018118,2136400,2066110536.0,attack,5529
17,2107019294,2136400,2066111688.0,attack,5511
18,2107020470,2136400,2066112840.0,attack,5532
19,2064021192,2092800,2066113992.0,normal,5542
20,2064022344,2092800,2066115144.0,normal,5544
21,2107023998,2136400,2066116296.0,attack,5534
22,2107025174,2136400,2066117448.0,attack,5517
23,2064025800,2092800,2066118600.0,normal,5537
24,2107027526,2136400,2066119752.0,attack,5515
25,2107028702,2136400,2066120904.0,attack,5522
26,2107029878,2136400,2066122056.0,attack,5505
27,2107031054,2136400,2066123208.0,attack,5505
28,2064031560,2092800,2066124360.0,normal,5544
29,2064032712,2092800,2066125512.0,normal,5544
30,2107034582,2136400,2066126664.0,attack,5531
31,2107035758,2136400,2066127816.0,attack,5527
32,2107036934,2136400,2066128968.0,attack,5524
33,2107038110,2136400,2066130120.0,attack,5533
34,2107039286,2136400,2066131272.0,attack,5522
35,2064039624,2092800,2066132424.0,normal,5548
36,2107041638,2136400,2066133576.0,attack,5509
37,2064041928,2092800,2066134728.0,normal,5545
38,2107043990,2136400,2066135880.0,attack,5526
39,2107045166,2136400,2066137032.0,attack,5520
40,2064045384,2092800,2066138184.0,normal,5546
41,2064046536,2092800,2066139336.0,normal,5544
42,2107048694,2136400,2066140488.0,attack,5526
43,2107049870,2136400,2066141640.0,attack,5526
44,2107051046,2136400,2066142792.0,attack,5530
45,2107052222,2136400,2066143944.0,attack,5532
46,2064052296,2092800,2066145096.0,normal,5540
47,2107054574,2136400,2066146248.0,attack,5520
48,2107055750,2136400,2066147400.0,attack,5503
49,2064055752,2092800,2066148552.0,normal,5538
50,2107058102,2136400,2066149704.0,attack,5520
