block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,13690000,46500,19332262395.0,attack,961
2,0,0,73675634055.0,attack,954
3,0,0,164512493555.0,attack,975
4,0,0,291593013085.0,attack,964
5,0,0,456337874845.0,attack,968
6,0,0,656059344195.0,attack,961
7,0,0,889018512940.0,attack,967
8,0,0,1157900582320.0,attack,989
9,0,0,1464253937835.0,attack,981
10,0,0,1807484861715.0,attack,988
11,0,0,2184612341405.0,attack,992
12,0,0,2596761609820.0,attack,960
13,0,0,3046420344875.0,attack,969
14,0,0,3533581716285.0,attack,961
15,0,0,4059763652465.0,attack,964
16,0,0,4621290629205.0,attack,981
17,0,0,5217820465185.0,attack,959
18,0,0,5852441896355.0,attack,956
19,0,0,6523643687430.0,attack,995
20,0,0,7230670777155.0,attack,987
21,0,0,7973290730990.0,attack,971
22,0,0,8753902982705.0,attack,951
23,0,0,9571015023300.0,attack,978
24,0,0,10426157584265.0,attack,957
25,0,0,11320835274555.0,attack,975
26,0,0,12253953476350.0,attack,990
27,0,0,13225754931925.0,attack,988
28,0,0,14235422891960.0,attack,973
29,0,0,15283954568355.0,attack,987
30,0,0,16371011533440.0,attack,960
31,0,0,17494824850885.0,attack,951
32,0,0,18658083592145.0,attack,964
33,0,0,19858866257620.0,attack,991
34,0,0,21096373736955.0,attack,972
35,0,0,22369814114175.0,attack,962
36,0,0,23680373306830.0,attack,976
37,0,0,25029174989525.0,attack,977
38,0,0,26415633470025.0,attack,992
39,0,0,27839525784795.0,attack,994
40,0,0,29299576122925.0,attack,955
41,0,0,30795853867005.0,attack,959
42,0,0,32329171912060.0,attack,959
43,0,0,33900312673805.0,attack,961
44,0,0,35507564418315.0,attack,985
45,0,0,37151736349650.0,attack,989
46,0,0,38832716440615.0,attack,991
47,0,0,40550342446550.0,attack,995
48,0,0,42304557736460.0,attack,952
49,0,0,44095103554765.0,attack,963
50,0,0,45924222493560.0,attack,967
