block_id,total_gas,total_mev_captured,validator_type,validator_id
1,679680000,26857180,attack,415
2,890084000,42859700,normal,449
3,876123000,33792630,normal,445
4,677670000,29853800,normal,422
5,676048000,39429100,attack,414
6,648500000,45979900,attack,404
7,809250000,18815100,normal,425
8,730200000,1017200,attack,406
9,773920000,101275530,normal,438
10,599245000,101824540,normal,447
11,772020000,40717800,normal,447
12,627580000,34506540,normal,446
13,701100000,22730800,attack,415
14,723230000,17388740,normal,426
15,612522000,58026500,normal,423
16,583620000,19157500,normal,446
17,820150000,15580700,attack,405
18,725170000,35335970,normal,435
19,497270000,25950830,normal,430
20,650360000,59947220,normal,448
21,715679000,9561300,normal,425
22,645950000,36371430,normal,450
23,953660000,25546400,normal,423
24,644300000,8316600,attack,406
25,592475000,75542100,attack,401
26,708660000,18267070,normal,432
27,700885000,22973700,normal,423
28,601470000,83750230,attack,415
29,505120000,54409300,attack,411
30,729640000,18833800,normal,441
31,805619000,49462900,attack,403
32,785700000,32332200,attack,407
33,476160000,43954600,normal,443
34,500050000,81550800,attack,413
35,536462000,40603200,attack,420
36,570870000,25956640,attack,416
37,870587000,53431030,normal,444
38,635956000,121888300,attack,412
39,833520000,46075640,normal,430
40,630000000,25065320,attack,408
41,769460000,19397340,normal,438
42,730979000,28605900,normal,429
43,687860000,65969400,normal,432
44,920200000,7922300,normal,444
45,585850000,19256300,attack,416
46,915700000,40968290,normal,426
47,945877000,40974100,normal,435
48,728630000,26083900,normal,430
49,834910000,25326920,attack,405
50,725700000,8622280,normal,437
