block_id,total_gas,total_mev_captured,validator_type,validator_id
1,43677000,84000,attack,1566
2,32123000,357000,attack,1567
3,71432000,662600,attack,1577
4,57318000,400300,normal,1591
5,122829000,76130,normal,1597
6,39944000,325000,normal,1582
7,44800000,2297300,normal,1594
8,62134000,103130,normal,1588
9,21958000,951000,attack,1564
10,57413000,109500,attack,1580
11,64752000,14200,normal,1589
12,41927000,4448000,normal,1594
13,60280000,2035600,attack,1560
14,90833000,246700,normal,1582
15,21967000,13900,normal,1582
16,81559000,84100,attack,1579
17,22990000,22400,attack,1564
18,15516000,147700,normal,1597
19,64365000,625600,attack,1560
20,65926000,742100,normal,1584
21,80230000,135000,attack,1572
22,52048000,73500,normal,1592
23,81348000,436100,normal,1596
24,16406000,764000,attack,1553
25,121754000,14825000,attack,1566
26,54848000,138200,attack,1566
27,34852000,39180,attack,1575
28,42392000,259200,normal,1588
29,31029000,108000,normal,1597
30,87015000,316700,attack,1572
31,29755000,1771400,normal,1598
32,42046000,283000,normal,1597
33,50754000,35400000,attack,1567
34,28793000,625300,attack,1565
35,20500000,61100,attack,1580
36,86690000,60700,normal,1597
37,80781000,208530,attack,1559
38,50708000,464300,attack,1577
39,40476000,11879000,normal,1591
40,19784000,1004000,attack,1579
41,56158000,192700,attack,1556
42,95952000,762000,attack,1573
43,20631000,749740,attack,1552
44,34252000,575800,attack,1576
45,40116000,15237900,attack,1557
46,43632000,185400,attack,1565
47,32412000,779000,normal,1599
48,105680000,959000,normal,1582
49,75987000,303000,normal,1584
50,29343000,11260,attack,1563
