block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,10228000,7462400,44683200,normal,3381
2,6050000,0,108869200,normal,3393
3,13424000,31700,206835700,normal,3376
4,32322000,285000,364213400,normal,3385
5,15158000,750700,476843100,normal,3383
6,42709000,315100,669319300,attack,3375
7,11255000,0,845543800,attack,3373
8,14360000,5630,1149146430,attack,3353
9,31554000,100000,1391762800,normal,3391
10,53674000,68100,1710644500,attack,3368
11,7251000,46500,1989793500,normal,3386
12,5173000,31700,2435192700,normal,3391
13,70550000,1008100,2959805300,attack,3368
14,32060000,264000,3418030400,attack,3374
15,13147000,795400,3778976800,normal,3383
16,25947000,195000,4231537200,normal,3378
17,12597000,23500,4857507700,normal,3376
18,55120000,39400,5490673000,normal,3383
19,10568000,0,6021275200,attack,3367
20,39843000,67900,6603178900,normal,3382
21,24250000,0,7325777200,attack,3356
22,27375000,916000,7881146200,attack,3362
23,13500000,0,8554348800,normal,3387
24,5046000,0,9262688400,normal,3398
25,11278000,0,10014514000,attack,3361
26,12500000,84800,10922080000,normal,3389
27,51070000,121000,11768679800,normal,3379
28,59630000,100000,12472546800,normal,3400
29,11577000,381000,13652574800,attack,3356
30,27718000,49100,14751983900,normal,3399
31,58930000,0,16083746800,normal,3390
32,39199000,1008600,17404824400,normal,3378
33,25172000,0,18469988800,attack,3360
34,8542000,5630,19659364430,normal,3395
35,20311000,287200,21010415000,attack,3358
36,32310000,35100,22394961900,attack,3355
37,11843000,17734700,24128194500,attack,3372
38,7593000,0,25441809800,attack,3371
39,14926000,446880,26813989680,attack,3358
40,11205000,517700,28086339500,attack,3356
41,9284000,12300,29983113100,normal,3400
42,4613000,0,31559229800,normal,3381
43,70750000,21800,32739588600,attack,3370
44,8830000,168800,34570815600,normal,3382
45,14698000,0,35863514800,normal,3386
46,14102000,1059200,37302778000,attack,3359
47,55049000,277500,38538143300,attack,3361
48,14768000,85440,40116470240,attack,3356
49,8330000,4576000,42317722800,attack,3374
50,29073000,7236500,43744126300,normal,3391
