block_id,total_gas,total_mev_captured,validator_type,validator_id
1,1089000000,18520840,attack,136
2,797400000,82770330,attack,122
3,905220000,55669700,attack,144
4,865183000,55480230,attack,119
5,1224120000,29912940,attack,140
6,1004930000,29671100,attack,130
7,1151300000,22659520,attack,132
8,846464000,94353990,attack,118
9,968420000,71180900,attack,106
10,1193680000,36477300,attack,113
11,856017000,76487200,attack,142
12,981552000,60836700,attack,137
13,909480000,33665000,attack,133
14,1058110000,22247800,attack,111
15,1294400000,19674690,attack,107
16,1432500000,18936200,normal,150
17,1198010000,103401920,normal,146
18,969090000,71114340,attack,120
19,1100540000,136738400,normal,149
20,1199800000,43249900,attack,141
21,1249000000,710520,attack,127
22,1073800000,54344500,attack,127
23,1157000000,9912840,attack,104
24,1219500000,18877400,attack,112
25,1113440000,71737240,attack,120
26,876070000,124193300,attack,113
27,1180900000,18363630,attack,145
28,999259000,88654300,attack,125
29,671809000,93041470,attack,117
30,750524000,145863400,attack,107
31,952960000,44273040,attack,135
32,1140420000,24168400,attack,121
33,1395570000,80381600,normal,150
34,1223300000,7569500,attack,104
35,1028787000,60818300,attack,143
36,864760000,94309100,attack,135
37,1024600000,65417430,attack,143
38,1134970000,50460200,attack,104
39,1163720000,14912580,attack,118
40,769430000,108179400,attack,122
41,890987000,89785600,attack,121
42,1107000000,1232130,attack,136
43,1230000000,31456900,attack,110
44,1111082000,109643100,normal,149
45,1303600000,35709300,attack,140
46,1025390000,39556580,attack,137
47,1197450000,9389820,attack,101
48,1092590000,60950600,attack,125
49,778350000,78810490,attack,104
50,1113017000,53850500,attack,119
