transaction_id,fee,mev_potential,mev_captured,creator_id,target_tx_id,type_of_user,block_number,block_created,validator_type,transaction_type
21916,1500000,0,0,62,,unknown,1,1,attack,normal
21946,1400000,0,0,64,,unknown,1,1,attack,normal
21964,1100000,0,0,61,,unknown,1,1,attack,normal
21904,910000,0,0,65,,unknown,1,1,attack,normal
21940,630000,0,0,63,,unknown,1,1,attack,normal
21949,100000,510000,0,65,,unknown,1,1,attack,normal
29196,0,0,0,152,21949.0,unknown,1,1,attack,failed
21910,370000,0,0,68,,unknown,1,1,attack,normal
21934,370000,0,0,65,,unknown,1,1,attack,normal
21925,340000,0,0,66,,unknown,1,1,attack,normal
21907,220000,0,0,65,,unknown,1,1,attack,normal
21958,160000,14200,0,68,,unknown,1,1,attack,normal
21922,150000,0,0,66,,unknown,1,1,attack,normal
21967,130000,0,0,67,,unknown,1,1,attack,normal
21919,110000,0,0,65,,unknown,1,1,attack,normal
21943,110000,0,0,64,,unknown,1,1,attack,normal
21900,100000,0,0,70,,unknown,1,1,attack,normal
21913,79000,0,0,69,,unknown,1,1,attack,normal
21937,79000,0,0,62,,unknown,1,1,attack,normal
21955,70000,0,0,65,,unknown,1,1,attack,normal
22036,6300000,0,0,61,,unknown,2,2,normal,normal
21991,3500000,0,0,62,,unknown,2,2,normal,normal
22012,2600000,30200,0,64,,unknown,2,2,normal,normal
21973,2600000,0,0,62,,unknown,2,2,normal,normal
21979,1600000,0,0,61,,unknown,2,2,normal,normal
21994,1400000,0,0,69,,unknown,2,2,normal,normal
21970,1300000,0,0,64,,unknown,2,2,normal,normal
22021,1100000,0,0,68,,unknown,2,2,normal,normal
22030,910000,0,0,67,,unknown,2,2,normal,normal
21976,420000,283000,0,61,,unknown,2,2,normal,normal
22009,670000,0,0,69,,unknown,2,2,normal,normal
21985,650000,0,0,70,,unknown,2,2,normal,normal
22039,370000,0,0,66,,unknown,2,2,normal,normal
22027,320000,0,0,66,,unknown,2,2,normal,normal
22015,310000,0,0,70,,unknown,2,2,normal,normal
21997,120000,0,0,64,,unknown,2,2,normal,normal
22006,120000,0,0,61,,unknown,2,2,normal,normal
22033,120000,0,0,65,,unknown,2,2,normal,normal
22000,110000,0,0,68,,unknown,2,2,normal,normal
22018,84000,0,0,61,,unknown,2,2,normal,normal
22003,77000,0,0,69,,unknown,2,2,normal,normal
21988,73000,0,0,62,,unknown,2,2,normal,normal
22054,3500000,0,0,67,,unknown,3,3,normal,normal
22048,2000000,0,0,64,,unknown,3,3,normal,normal
22096,1600000,0,0,61,,unknown,3,3,normal,normal
22099,1400000,0,0,62,,unknown,3,3,normal,normal
22105,1100000,0,0,69,,unknown,3,3,normal,normal
22102,1000000,0,0,69,,unknown,3,3,normal,normal
22087,910000,0,0,69,,unknown,3,3,normal,normal
22045,870000,0,0,63,,unknown,3,3,normal,normal
22075,630000,0,0,68,,unknown,3,3,normal,normal
22066,460000,0,0,70,,unknown,3,3,normal,normal
22072,420000,0,0,65,,unknown,3,3,normal,normal
22081,360000,0,0,63,,unknown,3,3,normal,normal
22093,360000,0,0,64,,unknown,3,3,normal,normal
22078,350000,0,0,67,,unknown,3,3,normal,normal
22084,310000,0,0,65,,unknown,3,3,normal,normal
22111,310000,0,0,63,,unknown,3,3,normal,normal
22051,260000,0,0,62,,unknown,3,3,normal,normal
22069,220000,0,0,70,,unknown,3,3,normal,normal
22042,170000,0,0,63,,unknown,3,3,normal,normal
22090,150000,0,0,66,,unknown,3,3,normal,normal
22060,120000,0,0,63,,unknown,3,3,normal,normal
22108,70000,0,0,65,,unknown,3,3,normal,normal
22162,6100000,0,0,68,,unknown,4,4,normal,normal
22120,5200000,24700,0,63,,unknown,4,4,normal,normal
22168,5200000,0,0,64,,unknown,4,4,normal,normal
22171,4200000,0,0,70,,unknown,4,4,normal,normal
22126,3600000,0,0,65,,unknown,4,4,normal,normal
22129,2100000,0,0,70,,unknown,4,4,normal,normal
22138,2100000,0,0,61,,unknown,4,4,normal,normal
22183,1900000,0,0,70,,unknown,4,4,normal,normal
22135,1700000,0,0,67,,unknown,4,4,normal,normal
22180,1700000,0,0,62,,unknown,4,4,normal,normal
22117,1500000,108000,0,61,,unknown,4,4,normal,normal
22159,1100000,0,0,67,,unknown,4,4,normal,normal
22123,1000000,0,0,61,,unknown,4,4,normal,normal
22141,870000,0,0,62,,unknown,4,4,normal,normal
22177,360000,0,0,62,,unknown,4,4,normal,normal
22150,260000,0,0,65,,unknown,4,4,normal,normal
22132,220000,0,0,67,,unknown,4,4,normal,normal
22174,170000,10700,0,61,,unknown,4,4,normal,normal
22147,160000,0,0,69,,unknown,4,4,normal,normal
22153,150000,0,0,64,,unknown,4,4,normal,normal
22165,79000,21800,0,70,,unknown,4,4,normal,normal
22156,83000,0,0,67,,unknown,4,4,normal,normal
22144,77000,0,0,68,,unknown,4,4,normal,normal
22192,4500000,0,0,66,,unknown,5,5,normal,normal
22198,2400000,181000,0,67,,unknown,5,5,normal,normal
22231,1900000,13800,0,69,,unknown,5,5,normal,normal
22201,1600000,0,0,67,,unknown,5,5,normal,normal
22246,1500000,0,0,67,,unknown,5,5,normal,normal
22234,1400000,0,0,66,,unknown,5,5,normal,normal
22219,1200000,0,0,65,,unknown,5,5,normal,normal
22240,1100000,0,0,68,,unknown,5,5,normal,normal
22195,1000000,0,0,67,,unknown,5,5,normal,normal
22222,910000,0,0,70,,unknown,5,5,normal,normal
22216,420000,381000,0,68,,unknown,5,5,normal,normal
22252,660000,0,0,61,,unknown,5,5,normal,normal
22228,420000,31700,0,65,,unknown,5,5,normal,normal
22255,420000,0,0,65,,unknown,5,5,normal,normal
22207,260000,0,0,61,,unknown,5,5,normal,normal
22213,190000,0,0,64,,unknown,5,5,normal,normal
22237,150000,0,0,68,,unknown,5,5,normal,normal
22249,120000,0,0,65,,unknown,5,5,normal,normal
22186,100000,0,0,63,,unknown,5,5,normal,normal
22189,98000,0,0,68,,unknown,5,5,normal,normal
22225,87000,0,0,62,,unknown,5,5,normal,normal
22204,82000,0,0,68,,unknown,5,5,normal,normal
22210,80000,0,0,66,,unknown,5,5,normal,normal
22306,6100000,11200,0,62,,unknown,6,6,normal,normal
22270,5200000,0,0,61,,unknown,6,6,normal,normal
22282,5000000,0,0,65,,unknown,6,6,normal,normal
22303,3600000,0,0,66,,unknown,6,6,normal,normal
22291,2000000,0,0,69,,unknown,6,6,normal,normal
22300,1600000,0,0,68,,unknown,6,6,normal,normal
22297,1500000,0,0,67,,unknown,6,6,normal,normal
22276,970000,0,0,68,,unknown,6,6,normal,normal
22258,530000,0,0,70,,unknown,6,6,normal,normal
22318,460000,0,0,69,,unknown,6,6,normal,normal
22264,420000,0,0,62,,unknown,6,6,normal,normal
22324,420000,0,0,65,,unknown,6,6,normal,normal
22327,360000,0,0,61,,unknown,6,6,normal,normal
22294,220000,33300,0,64,,unknown,6,6,normal,normal
22288,170000,0,0,62,,unknown,6,6,normal,normal
22261,160000,0,0,68,,unknown,6,6,normal,normal
22312,160000,0,0,68,,unknown,6,6,normal,normal
22321,160000,0,0,67,,unknown,6,6,normal,normal
22279,120000,0,0,64,,unknown,6,6,normal,normal
22285,120000,0,0,66,,unknown,6,6,normal,normal
22309,110000,0,0,70,,unknown,6,6,normal,normal
22315,100000,0,0,67,,unknown,6,6,normal,normal
22273,83000,0,0,65,,unknown,6,6,normal,normal
22267,70000,0,0,68,,unknown,6,6,normal,normal
22357,4500000,0,0,63,,unknown,7,7,normal,normal
22330,1700000,0,0,69,,unknown,7,7,normal,normal
22345,1600000,0,0,68,,unknown,7,7,normal,normal
22390,1500000,0,0,63,,unknown,7,7,normal,normal
22387,1100000,0,0,61,,unknown,7,7,normal,normal
22342,1000000,0,0,69,,unknown,7,7,normal,normal
22393,1000000,0,0,67,,unknown,7,7,normal,normal
22366,870000,0,0,67,,unknown,7,7,normal,normal
22396,660000,0,0,70,,unknown,7,7,normal,normal
22360,420000,0,0,61,,unknown,7,7,normal,normal
22339,170000,215000,0,62,,unknown,7,7,normal,normal
22372,360000,0,0,64,,unknown,7,7,normal,normal
22369,310000,0,0,67,,unknown,7,7,normal,normal
22351,160000,0,0,64,,unknown,7,7,normal,normal
22375,150000,0,0,61,,unknown,7,7,normal,normal
22363,120000,0,0,66,,unknown,7,7,normal,normal
22348,100000,0,0,70,,unknown,7,7,normal,normal
22354,100000,0,0,64,,unknown,7,7,normal,normal
22336,83000,0,0,70,,unknown,7,7,normal,normal
22378,82000,0,0,64,,unknown,7,7,normal,normal
22381,73000,0,0,61,,unknown,7,7,normal,normal
22384,73000,0,0,67,,unknown,7,7,normal,normal
22450,4200000,0,0,63,,unknown,8,8,normal,normal
