block_id,total_gas,total_mev_captured,validator_type,validator_id
1,979470000,33292040,attack,15
2,1310340000,32865380,normal,43
3,1110070000,65826000,normal,36
4,1115350000,42977820,attack,8
5,1365820000,87200000,normal,20
6,908405000,76696140,normal,24
7,1157220000,75225860,normal,26
8,1160635000,69824000,normal,39
9,918400000,18718300,normal,41
10,1217500000,8337750,normal,42
11,1098890000,51330980,attack,10
12,1343990000,99014200,normal,47
13,1138630000,48041500,normal,40
14,1055990000,71867370,normal,19
15,1381800000,83595690,normal,21
16,1044630000,50808400,normal,39
17,1004330000,72047030,normal,24
18,1245180000,57407940,normal,48
19,1286270000,41367600,normal,18
20,1110900000,36141000,attack,10
21,1216137000,128798000,normal,22
22,1522000000,21285760,normal,26
23,1207519000,76890170,normal,19
24,939340000,63116700,normal,32
25,1306570000,50291100,normal,25
26,1206953000,62715900,normal,31
27,1663000000,676600,normal,48
28,1072460000,40411420,attack,11
29,1036273000,163369300,normal,48
30,1093666000,91580130,normal,19
31,1088710000,16160710,normal,46
32,1007529000,102971300,attack,9
33,1240580000,89571840,normal,35
34,1022300000,53915100,attack,14
35,1042140000,71808280,attack,9
36,1205600000,22549080,attack,13
37,1283970000,83037700,normal,46
38,1206700000,37043900,attack,4
39,1084800000,25077200,attack,6
40,1349420000,89820940,normal,39
41,1203000000,893720,attack,12
42,988077000,215590490,normal,27
43,1052983000,93284480,normal,36
44,1572000000,18722900,normal,28
45,1323517000,107166100,normal,26
46,1212379000,76898640,normal,39
47,1264540000,84682230,normal,50
48,1271970000,16562400,normal,37
49,1211800000,35835040,attack,14
50,1416043000,43339230,normal,38
