block_id,total_gas,total_mev_captured,validator_type,validator_id
1,679420000,5392350,normal,739
2,829508000,67594520,normal,733
3,819670000,20925590,normal,721
4,654220000,18657200,attack,701
5,645163000,25710300,normal,735
6,633000000,59540620,normal,725
7,736028000,25448200,normal,748
8,666890000,14728980,normal,740
9,526300000,26404000,normal,719
10,622280000,32987920,normal,726
11,676673000,26232180,normal,728
12,607100000,17929900,normal,728
13,747630000,43453180,normal,744
14,856800000,30975120,normal,733
15,648540000,32812300,normal,744
16,881408000,68309730,normal,740
17,888585000,30771930,normal,733
18,504730000,43728000,normal,737
19,810300000,8240800,normal,728
20,726500000,29549100,attack,701
21,554670000,25979940,attack,706
22,430780000,48725100,attack,708
23,1010210000,22341210,normal,737
24,963930000,44058040,normal,722
25,903140000,58256030,normal,735
26,631860000,18134600,normal,740
27,775300000,941670,normal,722
28,743950000,30562290,normal,723
29,785804000,93287600,normal,741
30,844000000,46525600,attack,708
31,587830000,26397800,normal,719
32,681860000,51671340,normal,750
33,734760000,18261500,normal,748
34,638350000,76387180,normal,728
35,666780000,25171130,normal,723
36,715800000,267300,normal,735
37,675377000,32524930,normal,732
38,819170000,36079500,attack,711
39,723810000,27013530,normal,731
40,685505000,42750700,attack,711
41,906040000,43352670,normal,733
42,660550000,65026420,normal,737
43,699420000,36429500,normal,745
44,781710000,26367540,normal,732
45,958590000,55545240,normal,744
46,769560000,36129000,attack,713
47,847600000,8904200,normal,744
48,770570000,49352000,normal,731
49,663890000,34004830,normal,724
50,692780000,51397300,normal,723
