transaction_id,fee,mev_potential,mev_captured,creator_id,target_tx_id,type_of_user,block_number,block_created,validator_type,transaction_type
56153,43000000,42000,0,32,,unknown,1,1,normal,normal
55669,43000000,5180,0,32,,unknown,1,1,normal,normal
55585,43000000,0,0,36,,unknown,1,1,normal,normal
55619,43000000,0,0,26,,unknown,1,1,normal,normal
55888,43000000,0,0,31,,unknown,1,1,normal,normal
56093,43000000,0,0,38,,unknown,1,1,normal,normal
56231,43000000,0,0,22,,unknown,1,1,normal,normal
56279,43000000,0,0,26,,unknown,1,1,normal,normal
56192,30000000,15300,0,27,,unknown,1,1,normal,normal
55294,30000000,0,0,31,,unknown,1,1,normal,normal
55506,30000000,0,0,23,,unknown,1,1,normal,normal
55933,30000000,0,0,32,,unknown,1,1,normal,normal
55972,30000000,0,0,27,,unknown,1,1,normal,normal
56005,30000000,0,0,38,,unknown,1,1,normal,normal
56086,30000000,0,0,31,,unknown,1,1,normal,normal
56129,30000000,0,0,30,,unknown,1,1,normal,normal
56149,30000000,0,0,28,,unknown,1,1,normal,normal
56210,30000000,0,0,23,,unknown,1,1,normal,normal
56235,30000000,0,0,26,,unknown,1,1,normal,normal
56345,27000000,21800,0,26,,unknown,1,1,normal,normal
56017,27000000,12800,0,28,,unknown,1,1,normal,normal
55380,27000000,0,0,29,,unknown,1,1,normal,normal
55444,27000000,0,0,27,,unknown,1,1,normal,normal
55587,27000000,0,0,38,,unknown,1,1,normal,normal
55645,27000000,0,0,30,,unknown,1,1,normal,normal
55834,27000000,0,0,21,,unknown,1,1,normal,normal
55931,27000000,0,0,30,,unknown,1,1,normal,normal
55978,27000000,0,0,33,,unknown,1,1,normal,normal
56085,27000000,0,0,30,,unknown,1,1,normal,normal
56307,27000000,0,0,32,,unknown,1,1,normal,normal
56313,27000000,0,0,38,,unknown,1,1,normal,normal
56113,1500000,17700000,0,36,,unknown,1,1,normal,normal
55298,19000000,0,0,35,,unknown,1,1,normal,normal
55466,19000000,0,0,27,,unknown,1,1,normal,normal
55468,19000000,0,0,29,,unknown,1,1,normal,normal
55597,19000000,0,0,26,,unknown,1,1,normal,normal
55687,19000000,0,0,28,,unknown,1,1,normal,normal
55850,19000000,0,0,37,,unknown,1,1,normal,normal
55895,19000000,0,0,38,,unknown,1,1,normal,normal
55902,19000000,0,0,23,,unknown,1,1,normal,normal
56218,19000000,0,0,31,,unknown,1,1,normal,normal
55353,460000,17700000,0,24,,unknown,1,1,normal,normal
56168,6300000,64600,0,25,,unknown,1,1,normal,normal
55429,6300000,0,0,34,,unknown,1,1,normal,normal
55539,6300000,0,0,34,,unknown,1,1,normal,normal
55969,6300000,0,0,24,,unknown,1,1,normal,normal
56179,6300000,0,0,36,,unknown,1,1,normal,normal
55684,6100000,155000,0,25,,unknown,1,1,normal,normal
55299,6100000,30200,0,36,,unknown,1,1,normal,normal
55366,6100000,16400,0,37,,unknown,1,1,normal,normal
57204,43000000,84800,0,27,,unknown,2,2,normal,normal
56460,43000000,0,0,31,,unknown,2,2,normal,normal
56631,43000000,0,0,26,,unknown,2,2,normal,normal
56741,43000000,0,0,26,,unknown,2,2,normal,normal
56879,43000000,0,0,32,,unknown,2,2,normal,normal
56963,43000000,0,0,28,,unknown,2,2,normal,normal
56973,43000000,0,0,38,,unknown,2,2,normal,normal
57364,43000000,0,0,33,,unknown,2,2,normal,normal
56803,30000000,594000,0,22,,unknown,2,2,normal,normal
56727,30000000,0,0,34,,unknown,2,2,normal,normal
56900,30000000,0,0,31,,unknown,2,2,normal,normal
57082,30000000,0,0,37,,unknown,2,2,normal,normal
57177,30000000,0,0,22,,unknown,2,2,normal,normal
57281,30000000,0,0,38,,unknown,2,2,normal,normal
57384,30000000,0,0,31,,unknown,2,2,normal,normal
57335,27000000,139000,0,26,,unknown,2,2,normal,normal
57355,27000000,128000,0,24,,unknown,2,2,normal,normal
56563,27000000,17000,0,24,,unknown,2,2,normal,normal
56420,27000000,0,0,35,,unknown,2,2,normal,normal
57031,27000000,0,0,30,,unknown,2,2,normal,normal
57157,27000000,0,0,24,,unknown,2,2,normal,normal
57081,6300000,17700000,0,36,,unknown,2,2,normal,normal
56483,19000000,0,0,32,,unknown,2,2,normal,normal
56553,19000000,0,0,36,,unknown,2,2,normal,normal
57060,19000000,0,0,37,,unknown,2,2,normal,normal
57398,19000000,0,0,23,,unknown,2,2,normal,normal
57431,19000000,0,0,34,,unknown,2,2,normal,normal
56990,5000000,7190000,0,33,,unknown,2,2,normal,normal
56675,3200000,4320000,0,26,,unknown,2,2,normal,normal
56797,6300000,35100,0,38,,unknown,2,2,normal,normal
56643,6300000,0,0,38,,unknown,2,2,normal,normal
56653,6300000,0,0,26,,unknown,2,2,normal,normal
56743,6300000,0,0,28,,unknown,2,2,normal,normal
56907,6300000,0,0,38,,unknown,2,2,normal,normal
56920,6300000,0,0,29,,unknown,2,2,normal,normal
57045,6300000,0,0,22,,unknown,2,2,normal,normal
57404,6300000,0,0,29,,unknown,2,2,normal,normal
56538,6100000,84800,0,21,,unknown,2,2,normal,normal
