block_id,total_gas,total_mev_captured,validator_type,validator_id
1,5310000,60700,normal,1080
2,0,0,normal,1082
3,0,0,normal,1082
4,0,0,normal,1070
5,0,0,normal,1053
6,0,0,normal,1095
7,0,0,normal,1078
8,0,0,normal,1091
9,0,0,normal,1078
10,0,0,normal,1092
11,0,0,normal,1056
12,0,0,normal,1072
13,0,0,normal,1078
14,0,0,normal,1083
15,0,0,normal,1094
16,0,0,normal,1077
17,0,0,normal,1076
18,0,0,normal,1072
19,0,0,normal,1063
20,0,0,normal,1086
21,0,0,normal,1069
22,0,0,normal,1086
23,0,0,normal,1085
24,0,0,normal,1080
25,0,0,normal,1086
26,0,0,normal,1074
27,0,0,normal,1071
28,0,0,normal,1100
29,0,0,normal,1100
30,0,0,normal,1067
31,0,0,normal,1095
32,0,0,normal,1100
33,0,0,normal,1091
34,0,0,normal,1071
35,0,0,normal,1086
36,0,0,normal,1053
37,0,0,normal,1090
38,0,0,normal,1053
39,0,0,normal,1076
40,0,0,normal,1098
41,0,0,normal,1059
42,0,0,normal,1054
43,0,0,normal,1070
44,0,0,normal,1057
45,0,0,normal,1090
46,0,0,normal,1099
47,0,0,normal,1095
48,0,0,normal,1056
49,0,0,normal,1061
50,0,0,normal,1087
