block_id,total_gas,total_mev_captured,validator_type,validator_id
1,14164000,13800,normal,2429
2,125800000,911700,attack,2414
3,11392000,33330,normal,2424
4,17266000,289300,normal,2417
5,46080000,139000,normal,2430
6,26395000,33700,normal,2448
7,32641000,1510980,normal,2447
8,59000000,337320,attack,2401
9,61335000,38300,normal,2422
10,53470000,723200,normal,2428
11,63512000,17727600,normal,2417
12,103986000,31560,attack,2404
13,51076000,694300,attack,2410
14,104074000,307600,attack,2403
15,63294000,43600,normal,2440
16,81277000,551100,attack,2403
17,92358000,2426900,attack,2404
18,40638000,88160,normal,2421
19,25110000,64700,normal,2443
20,12187000,1171800,normal,2426
21,90386000,649430,normal,2419
22,65090000,8713100,attack,2406
23,75379000,98700,normal,2448
24,89254000,8113880,attack,2407
25,134180000,672000,normal,2416
26,65990000,0,attack,2402
27,33423000,107200,normal,2418
28,26840000,1103700,normal,2418
29,119175000,553000,normal,2442
30,138973000,378100,normal,2430
31,79034000,40300,attack,2411
32,66503000,740000,normal,2430
33,185660000,499380,normal,2433
34,78414000,1212200,attack,2410
35,62615000,195600,normal,2419
36,56662000,196600,normal,2434
37,25430000,581800,normal,2435
38,20653000,510000,normal,2421
39,77916000,33900,normal,2422
40,20037000,0,normal,2441
41,21600000,449000,normal,2439
42,34174000,648000,normal,2418
43,73202000,148360,attack,2403
44,31779000,77910,normal,2442
45,85311000,128800,normal,2449
46,62069000,21800,normal,2426
47,49315000,812500,normal,2418
48,33902000,430600,normal,2419
49,22759000,0,normal,2434
50,30057000,112700,normal,2432
