block_id,total_gas,total_mev_captured,validator_type,validator_id
1,991045000,26211500,normal,46
2,829144000,37940510,attack,6
3,1290000000,639510,attack,9
4,1415600000,37622430,normal,28
5,1077750000,93443740,normal,44
6,1049497000,54181210,attack,4
7,927880000,63109260,normal,40
8,1148000000,1810740,attack,15
9,1331050000,25339340,normal,45
10,1136790000,35595880,attack,1
11,948587000,71545100,attack,12
12,994298000,36530500,attack,25
13,1212460000,142929500,normal,44
14,1118579000,25056000,attack,22
15,1245000000,1208690,attack,10
16,1235500000,23214500,attack,25
17,890619000,82623000,attack,25
18,1351000000,19173020,normal,44
19,995970000,19031230,attack,20
20,1365050000,74007530,normal,32
21,1195600000,60741090,attack,9
22,1550000000,979210,normal,39
23,1071740000,54400400,attack,16
24,1353000000,7385900,attack,25
25,1091028000,157881930,normal,39
26,1060970000,89329000,attack,13
27,1052200000,33659830,attack,10
28,1224000000,1106930,attack,2
29,1222000000,1215700,attack,8
30,1319000000,573600,attack,16
31,860470000,241121600,normal,48
32,1006540000,50563100,attack,3
33,898770000,61826030,attack,7
34,1213500000,23161630,attack,5
35,1529000000,963560,normal,27
36,1442900000,37049880,normal,37
37,1031795000,190813700,normal,34
38,1018390000,140167230,normal,47
39,1206835000,60941840,normal,41
40,1177500000,24553600,attack,10
41,1388700000,53935600,normal,43
42,1296010000,85693600,normal,46
43,962639000,60850290,attack,12
44,815593000,89923000,attack,19
45,1165000000,21378330,attack,21
46,1404000000,655390,normal,33
47,1297000000,103094900,normal,27
48,1100500000,64737280,attack,24
49,926050000,85845700,attack,24
50,1422260000,40796000,normal,42
