block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,1104430000,53724040,5167073895.0,attack,73
2,1048409000,123656040,10480893785.0,normal,94
3,1226700000,43402600,16308566395.0,attack,74
4,1229160000,36091900,22566458550.0,attack,71
5,1198000000,190540,29210052390.0,attack,69
6,1315913000,71982530,36242011720.0,normal,98
7,1079242000,161759190,43589620630.0,normal,99
8,1189200000,36957820,51480694905.0,attack,87
9,1131380000,94432100,59579440705.0,normal,92
10,1213000000,1116500,68131278690.0,attack,83
11,920200000,58936600,76950631230.0,attack,56
12,1190000000,992600,86341024000.0,attack,51
13,1170000000,1066290,95944298895.0,attack,51
14,1164600000,19070700,105950035660.0,attack,90
15,960380000,59073930,116273848655.0,attack,67
16,1224730000,77166100,127222704550.0,normal,92
17,1283400000,18170240,138487432505.0,attack,60
18,1054600000,55001790,150061648285.0,attack,52
19,754970000,71946510,161956626850.0,attack,77
20,1084140000,50516300,174615131440.0,attack,89
21,1345000000,752400,187647872145.0,attack,90
22,1273000000,1338840,201030522605.0,attack,82
23,1260400000,35597530,214680733140.0,attack,90
24,1106000000,1940580,228639577515.0,attack,76
25,890910000,115430000,242789517980.0,attack,56
26,908847000,85624200,257515251640.0,attack,63
27,1248300000,25349930,272811409780.0,attack,59
28,1069667000,89713380,288290881460.0,attack,71
29,860450000,165964100,303970855245.0,normal,93
30,1101420000,51291190,320200993770.0,attack,83
31,1144770000,44392700,336689232370.0,attack,84
32,1337820000,54872400,353618184005.0,normal,99
33,1033044000,53710340,370624822960.0,attack,83
34,1285758000,101037700,388290842705.0,normal,97
35,929907000,58090000,405850423980.0,attack,57
36,875035000,56333900,423985414960.0,attack,52
37,941176000,88520000,442560988930.0,normal,91
38,733518000,39144200,461321837970.0,attack,86
39,1165670000,26560700,480779327465.0,attack,58
40,998900000,59226320,500405363605.0,attack,83
41,1063730000,128235540,520533527725.0,normal,95
42,1069600000,10283200,540877911815.0,attack,52
43,1303570000,94131680,561774446160.0,normal,93
44,1228320000,78801630,582834649310.0,attack,80
45,1277000000,571800,604303316090.0,attack,56
46,1155400000,20273100,626244878935.0,attack,54
47,1220230000,81984300,648408625380.0,normal,93
48,860910000,77781000,670813704490.0,attack,64
49,1113700000,8779100,693804972260.0,attack,88
50,1105582000,19946200,717048840895.0,attack,78
