block_id,total_gas,total_mev_captured,validator_type,validator_id
1,861490153,118230,normal,6766
2,989000690,129490,normal,6783
3,989001242,129490,normal,6770
4,989001794,129490,normal,6768
5,989002346,129490,normal,6791
6,989002898,129490,normal,6769
7,989003450,129490,normal,6795
8,989004002,129490,normal,6777
9,989004554,129490,normal,6774
10,989005106,129490,normal,6777
11,989005658,129490,normal,6766
12,989006210,129490,normal,6789
13,1032007068,135120,attack,6753
14,989007314,129490,normal,6787
15,989007866,129490,normal,6779
16,1032008796,135120,attack,6756
17,1032009372,135120,attack,6760
18,989009522,129490,normal,6793
19,989010074,129490,normal,6782
20,989010626,129490,normal,6789
21,1032011676,135120,attack,6763
22,989011730,129490,normal,6777
23,989012282,129490,normal,6790
24,1032013404,135120,attack,6763
25,989013386,129490,normal,6789
26,989013938,129490,normal,6782
27,1032015132,135120,attack,6757
28,989015042,129490,normal,6769
29,1032016284,135120,attack,6759
30,989016146,129490,normal,6776
31,989016698,129490,normal,6788
32,989017250,129490,normal,6786
33,989017802,129490,normal,6791
34,1032019140,135120,normal,6797
35,1032019740,135120,attack,6755
36,1075021150,140750,attack,6756
37,1032020892,135120,attack,6757
38,1032021444,135120,normal,6799
39,1075022950,140750,attack,6760
40,1032022596,135120,normal,6787
41,1032023172,135120,normal,6781
42,1075024750,140750,attack,6759
43,989023322,129490,normal,6800
44,989023874,129490,normal,6780
45,1075026550,140750,attack,6761
46,1075027150,140750,attack,6762
47,1032026652,135120,attack,6754
48,989026082,129490,normal,6771
49,1032027780,135120,normal,6787
50,1032028356,135120,normal,6789
