block_id,total_gas,total_mev_captured,validator_type,validator_id
1,61207000,1437800,normal,3155
2,14260000,115800,normal,3166
3,53249000,0,normal,3158
4,54660000,828000,normal,3157
5,51279000,121800,normal,3185
6,13777000,0,normal,3187
7,11310000,68100,normal,3192
8,38030000,609600,normal,3170
9,18207000,5640,normal,3199
10,37204000,19700,normal,3166
11,11410000,72400,normal,3165
12,21240000,42000,normal,3174
13,22873000,84800,normal,3185
14,22720000,283000,normal,3154
15,24980000,15100,normal,3176
16,21794000,236800,normal,3184
17,41285000,296000,normal,3181
18,13198000,24920,normal,3158
19,13600000,16400,normal,3166
20,63590000,43600,normal,3163
21,53890000,779000,normal,3152
22,16061000,6390,normal,3166
23,14100000,409100,normal,3180
24,16090000,350000,normal,3185
25,9550000,6390,attack,3151
26,24380000,586300,normal,3169
27,19430000,16400,normal,3200
28,46251000,0,normal,3157
29,8557000,139000,normal,3175
30,32288000,164130,normal,3163
31,25141000,66100,normal,3199
32,26520000,47700,normal,3169
33,7067000,0,normal,3177
34,18353000,0,normal,3158
35,28947000,11200,normal,3162
36,5776000,37700,normal,3159
37,19970000,0,normal,3181
38,23510000,801900,attack,3151
39,14049000,107840,normal,3196
40,35530000,424600,normal,3152
41,24280000,175900,normal,3182
42,34400000,0,normal,3154
43,35363000,33900,normal,3173
44,8386000,322000,normal,3157
45,31529000,96700,normal,3165
46,73253000,17821000,normal,3184
47,22520000,1100000,normal,3192
48,81080000,0,normal,3199
49,62869000,21800,normal,3153
50,12045000,779000,normal,3189
