block_id,total_gas,total_mev_captured,validator_type,validator_id
1,69306000,410700,normal,2069
2,13619000,381000,normal,2080
3,93286000,85230,normal,2070
4,93362000,30600,attack,2055
5,23329000,369700,normal,2076
6,69904000,2177600,normal,2078
7,35368000,1082280,normal,2095
8,91273000,47000,attack,2055
9,15885000,166800,normal,2095
10,99720000,250600,normal,2099
11,52089000,451000,normal,2069
12,73498000,33300,normal,2078
13,38387000,240100,normal,2100
14,18366000,455500,normal,2082
15,71726000,139000,normal,2093
16,47762000,791200,attack,2058
17,14078000,62200,normal,2070
18,76649000,25600,attack,2055
19,70940000,38300,normal,2074
20,41862000,194200,normal,2067
21,75787000,14505100,attack,2064
22,35878000,365000,normal,2071
23,89779000,57700,normal,2070
24,55242000,21800,normal,2085
25,198710000,12800,normal,2088
26,119864000,134200,attack,2053
27,24770000,465900,normal,2069
28,51522000,347200,normal,2099
29,116360000,186900,attack,2059
30,69634000,622200,attack,2059
31,39319000,60700,normal,2088
32,83641000,258900,normal,2098
33,62302000,266400,normal,2073
34,29144000,669700,normal,2078
35,73053000,2080300,attack,2052
36,18397000,101200,normal,2078
37,106775000,181120,normal,2097
38,45692000,188800,normal,2088
39,71804000,806620,normal,2091
40,19788000,449600,attack,2051
41,61074000,682630,normal,2072
42,68197000,110300,normal,2093
43,37770000,596600,attack,2062
44,38210000,942200,normal,2092
45,68900000,46500,normal,2074
46,46736000,14940400,attack,2055
47,60326000,61320,normal,2079
48,17884000,637600,normal,2072
49,77267000,161000,normal,2071
50,60264000,292000,attack,2059
