block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,29909000,62100,14666219.885245653,attack,2502
2,15392000,93000,8576481.496156432,attack,2501
3,50634000,69400,32633490.77111731,attack,2503
4,124160000,15680,60108794.48078784,attack,2503
5,43884000,95400,34167812.566145495,attack,2503
6,27737000,750310,19882114.216841586,attack,2501
7,80390000,1815800,58438881.76650922,attack,2504
8,115558000,136200,113497742.85063621,attack,2501
9,80871000,867340,75629820.0,attack,2508
10,125076000,144320,98152420.0,attack,2501
11,30371000,1025000,28868000.0,attack,2509
12,73600000,170400,72637500.0,attack,2509
13,28024000,235000,26474200.0,attack,2507
14,109740000,36326800,124866800.0,attack,2504
15,28710000,74160,27481030.0,attack,2502
16,29702000,410300,27951300.0,attack,2507
17,29313000,1751000,29925000.0,attack,2507
18,49105000,35776000,62181000.0,attack,2509
19,47217000,35463800,63880800.0,attack,2509
20,79164000,15146000,57120000.0,attack,2509
21,102657000,1020000,60167000.0,attack,2508
22,34529000,444100,32234100.0,attack,2508
23,23897000,646130,20112130.0,attack,2505
24,34827000,104740,30689740.0,attack,2510
25,50712000,1207000,49750000.0,attack,2502
26,119607000,1251400,77313400.0,attack,2505
27,75774000,275700,48921700.0,attack,2508
28,75625000,1113300,49455300.0,attack,2504
29,81563000,331300,78273300.0,attack,2508
30,46910000,0,46910000.0,attack,2507
31,77984000,374360,59353180.0,attack,2506
32,90469000,1150700,91039700.0,attack,2502
33,58482000,30200,57197100.0,attack,2505
34,37752000,35581000,50633000.0,attack,2502
35,68429000,289300,64090300.0,attack,2503
36,40593000,280200,35840100.0,attack,2505
37,79280000,328000,52444000.0,attack,2504
38,68554000,24600,67566300.0,attack,2502
39,121848000,7831840,86515840.0,attack,2506
40,27667000,0,27667000.0,attack,2507
41,64431000,289800,62186100.0,attack,2505
42,82081000,66560,80642380.0,attack,2510
43,93376000,9459200,55515200.0,attack,2508
44,53187000,2200000,53417000.0,attack,2508
45,46671000,65000,45123200.0,attack,2505
46,25322000,114800,24090300.0,attack,2506
47,40167000,8697380,42544380.0,attack,2508
48,95584000,85200,68637500.0,attack,2508
49,77172000,141200,77090100.0,attack,2504
50,110156000,14749000,116215000.0,attack,2508
