block_id,total_gas,total_mev_captured,validator_type,validator_id
1,59040000,1100000,normal,5423
2,42311000,803600,normal,5434
3,25642000,455800,attack,5419
4,38198000,479590,normal,5437
5,97114000,373400,normal,5450
6,37483000,1371700,normal,5425
7,50551000,54730,normal,5434
8,49406000,517180,attack,5409
9,73614000,45400,normal,5442
10,29421000,430500,normal,5423
11,65736000,679300,normal,5440
12,19751000,709330,normal,5422
13,51850000,1113000,normal,5435
14,22337000,120700,normal,5441
15,42777000,30200,normal,5423
16,72075000,1202500,normal,5435
17,107275000,9433000,attack,5403
18,26153000,339600,attack,5410
19,28092000,250700,attack,5419
20,51473000,38430,attack,5411
21,42973000,226800,normal,5424
22,41234000,0,normal,5435
23,105247000,1951100,attack,5420
24,75533000,13800,normal,5429
25,71163000,1680500,normal,5449
26,57184000,799200,normal,5431
27,28234000,378160,normal,5429
28,35132000,882000,normal,5448
29,19199000,17724700,normal,5450
30,15638000,0,normal,5428
31,20772000,836800,normal,5436
32,56294000,0,normal,5423
33,43213000,0,attack,5407
34,42227000,2159600,normal,5449
35,22750000,0,normal,5436
36,61792000,344180,normal,5423
37,59486000,0,normal,5435
38,123160000,376000,normal,5439
39,74216000,0,normal,5432
40,22266000,25600,attack,5419
41,112612000,291900,attack,5404
42,42032000,83200,normal,5448
43,28538000,226800,normal,5437
44,57940000,29600,normal,5440
45,37998000,315700,normal,5450
46,28530000,792200,attack,5420
47,27189000,256000,attack,5413
48,68684000,35709900,attack,5417
49,47800000,32800,attack,5417
50,79215000,903100,attack,5412
