transaction_id,fee,mev_potential,mev_captured,creator_id,target_tx_id,type_of_user,block_number,block_created,builder_type,transaction_type
29269,43000011,1100000,43000011,99,29266.0,unknown,1,1,attack,b_attack
36400,0,0,0,201,29269.0,unknown,1,1,attack,failed
29270,0,0,0,99,29266.0,unknown,1,1,attack,failed
29266,43000010,1100000,43000010,98,29263.0,unknown,1,1,attack,b_attack
29267,0,0,0,98,29263.0,unknown,1,1,attack,failed
29263,43000009,1100000,43000009,92,29260.0,unknown,1,1,attack,b_attack
29264,0,0,0,92,29260.0,unknown,1,1,attack,failed
29260,43000008,1100000,43000008,94,29257.0,unknown,1,1,attack,b_attack
29261,0,0,0,94,29257.0,unknown,1,1,attack,failed
29257,43000007,1100000,43000007,99,29254.0,unknown,1,1,attack,b_attack
29258,0,0,0,99,29254.0,unknown,1,1,attack,failed
29254,43000006,1100000,43000006,97,29251.0,unknown,1,1,attack,b_attack
29255,0,0,0,97,29251.0,unknown,1,1,attack,failed
29251,43000005,1100000,43000005,97,29248.0,unknown,1,1,attack,b_attack
29252,0,0,0,97,29248.0,unknown,1,1,attack,failed
29248,43000004,1100000,43000004,94,29245.0,unknown,1,1,attack,b_attack
29249,0,0,0,94,29245.0,unknown,1,1,attack,failed
29245,43000003,1100000,43000003,100,29242.0,unknown,1,1,attack,b_attack
29246,0,0,0,100,29242.0,unknown,1,1,attack,failed
29242,43000002,1100000,43000002,99,29239.0,unknown,1,1,attack,b_attack
29243,0,0,0,99,29239.0,unknown,1,1,attack,failed
29239,43000001,1100000,43000001,96,29236.0,unknown,1,1,attack,b_attack
29240,0,0,0,96,29236.0,unknown,1,1,attack,failed
29236,43000000,1100000,43000000,92,29234.0,unknown,1,1,attack,b_attack
29237,0,0,0,92,29234.0,unknown,1,1,attack,failed
29234,5000000,1100000,5000000,91,29230.0,unknown,1,1,attack,b_attack
29222,5000000,0,0,83,,unknown,1,1,attack,normal
29226,4200000,0,0,90,,unknown,1,1,attack,normal
29238,4200000,0,0,83,,unknown,1,1,attack,normal
29225,3600000,0,0,83,,unknown,1,1,attack,normal
29233,0,0,0,91,29230.0,unknown,1,1,attack,failed
29271,2600000,0,0,83,,unknown,1,1,attack,normal
29230,1400000,1100000,1400000,94,29229.0,unknown,1,1,attack,b_attack
29259,2300000,0,0,86,,unknown,1,1,attack,normal
29256,670000,1100000,0,83,,unknown,1,1,attack,normal
29223,1600000,0,0,85,,unknown,1,1,attack,normal
29235,1500000,0,0,89,,unknown,1,1,attack,normal
29232,1400000,6390,0,89,,unknown,1,1,attack,normal
29231,0,0,0,94,29229.0,unknown,1,1,attack,failed
29229,160000,1100000,0,90,,unknown,1,1,attack,normal
29228,1200000,0,0,87,,unknown,1,1,attack,normal
29250,1100000,0,0,86,,unknown,1,1,attack,normal
29265,650000,0,0,82,,unknown,1,1,attack,normal
29227,530000,0,0,86,,unknown,1,1,attack,normal
29221,310000,0,0,83,,unknown,1,1,attack,normal
29224,220000,0,0,81,,unknown,1,1,attack,normal
29220,160000,0,0,88,,unknown,1,1,attack,normal
29268,160000,0,0,84,,unknown,1,1,attack,normal
29241,150000,0,0,88,,unknown,1,1,attack,normal
29253,120000,0,0,82,,unknown,1,1,attack,normal
29341,43000035,1100000,43000035,91,29338.0,unknown,2,2,attack,b_attack
36401,0,0,0,201,29341.0,unknown,2,2,attack,failed
29342,0,0,0,91,29338.0,unknown,2,2,attack,failed
29338,43000034,1100000,43000034,92,29335.0,unknown,2,2,attack,b_attack
29339,0,0,0,92,29335.0,unknown,2,2,attack,failed
29335,43000033,1100000,43000033,92,29332.0,unknown,2,2,attack,b_attack
29336,0,0,0,92,29332.0,unknown,2,2,attack,failed
