transaction_id,fee,mev_potential,mev_captured,creator_id,target_tx_id,type_of_user,block_number,block_created,validator_type,transaction_type
166563,0,0,0,105,111432.0,unknown,1,1,attack,b_attack
111432,43000000,4320000,0,51,,unknown,1,1,attack,normal
166564,0,0,0,105,112221.0,unknown,1,1,attack,b_attack
112221,43000000,283000,0,48,,unknown,1,1,attack,normal
166565,0,0,0,105,111863.0,unknown,1,1,attack,b_attack
111863,43000000,146000,0,42,,unknown,1,1,attack,normal
166566,0,0,0,105,111787.0,unknown,1,1,attack,b_attack
111787,43000000,5640,0,54,,unknown,1,1,attack,normal
166567,0,0,0,105,112172.0,unknown,1,1,attack,b_attack
112172,43000000,5640,0,43,,unknown,1,1,attack,normal
166568,0,0,0,105,112290.0,unknown,1,1,attack,b_attack
112290,43000000,5630,0,51,,unknown,1,1,attack,normal
111252,43000000,0,0,47,,unknown,1,1,attack,normal
111476,43000000,0,0,51,,unknown,1,1,attack,normal
111567,43000000,0,0,54,,unknown,1,1,attack,normal
111734,43000000,0,0,45,,unknown,1,1,attack,normal
111855,43000000,0,0,56,,unknown,1,1,attack,normal
111885,43000000,0,0,42,,unknown,1,1,attack,normal
111964,43000000,0,0,55,,unknown,1,1,attack,normal
112028,43000000,0,0,53,,unknown,1,1,attack,normal
112205,43000000,0,0,54,,unknown,1,1,attack,normal
166569,0,0,0,105,112176.0,unknown,1,1,attack,b_attack
112176,30000000,66100,0,47,,unknown,1,1,attack,normal
166570,0,0,0,105,111504.0,unknown,1,1,attack,b_attack
111504,30000000,5640,0,57,,unknown,1,1,attack,normal
166571,0,0,0,105,111710.0,unknown,1,1,attack,b_attack
111710,30000000,5180,0,43,,unknown,1,1,attack,normal
111256,30000000,0,0,51,,unknown,1,1,attack,normal
111292,30000000,0,0,43,,unknown,1,1,attack,normal
111446,30000000,0,0,43,,unknown,1,1,attack,normal
111564,30000000,0,0,51,,unknown,1,1,attack,normal
111581,30000000,0,0,46,,unknown,1,1,attack,normal
111884,30000000,0,0,41,,unknown,1,1,attack,normal
112041,30000000,0,0,44,,unknown,1,1,attack,normal
112106,30000000,0,0,43,,unknown,1,1,attack,normal
111204,27000000,0,0,43,,unknown,1,1,attack,normal
111240,27000000,0,0,57,,unknown,1,1,attack,normal
111907,27000000,0,0,42,,unknown,1,1,attack,normal
112120,27000000,0,0,57,,unknown,1,1,attack,normal
166572,0,0,0,105,111895.0,unknown,1,1,attack,b_attack
111895,19000000,23500,0,52,,unknown,1,1,attack,normal
111340,19000000,0,0,47,,unknown,1,1,attack,normal
111347,19000000,0,0,54,,unknown,1,1,attack,normal
111469,19000000,0,0,44,,unknown,1,1,attack,normal
111511,19000000,0,0,42,,unknown,1,1,attack,normal
111635,19000000,0,0,56,,unknown,1,1,attack,normal
112181,19000000,0,0,52,,unknown,1,1,attack,normal
166573,0,0,0,105,111653.0,unknown,1,1,attack,b_attack
111653,120000,7190000,0,52,,unknown,1,1,attack,normal
166574,0,0,0,105,112132.0,unknown,1,1,attack,failed
166575,0,0,0,129,113001.0,unknown,2,2,attack,b_attack
113001,43000000,11200,0,58,,unknown,2,2,attack,normal
112306,43000000,0,0,45,,unknown,2,2,attack,normal
112794,43000000,0,0,49,,unknown,2,2,attack,normal
112970,43000000,0,0,49,,unknown,2,2,attack,normal
113169,43000000,0,0,50,,unknown,2,2,attack,normal
113213,43000000,0,0,50,,unknown,2,2,attack,normal
166576,0,0,0,129,113066.0,unknown,2,2,attack,b_attack
113066,30000000,60700,0,57,,unknown,2,2,attack,normal
112369,30000000,0,0,42,,unknown,2,2,attack,normal
112384,30000000,0,0,57,,unknown,2,2,attack,normal
112638,30000000,0,0,47,,unknown,2,2,attack,normal
112647,30000000,0,0,56,,unknown,2,2,attack,normal
112705,30000000,0,0,48,,unknown,2,2,attack,normal
112765,30000000,0,0,42,,unknown,2,2,attack,normal
112929,30000000,0,0,52,,unknown,2,2,attack,normal
112966,30000000,0,0,45,,unknown,2,2,attack,normal
