transaction_id,fee,mev_potential,mev_captured,creator_id,target_tx_id,type_of_user,block_number,block_created,validator_type,transaction_type
253768,43000016,18600,43000016,2783,253766.0,unknown,1,1,attack,b_attack
256166,0,0,0,6969,253768.0,unknown,1,1,attack,failed
253766,43000015,18600,43000015,2795,253764.0,unknown,1,1,attack,b_attack
253764,43000014,18600,43000014,2800,253762.0,unknown,1,1,attack,b_attack
253762,43000013,18600,43000013,2793,253760.0,unknown,1,1,attack,b_attack
253760,43000012,18600,43000012,2787,253758.0,unknown,1,1,attack,b_attack
253758,43000011,18600,43000011,2798,253756.0,unknown,1,1,attack,b_attack
253756,43000010,18600,43000010,2788,253754.0,unknown,1,1,attack,b_attack
253754,43000009,18600,43000009,2782,253752.0,unknown,1,1,attack,b_attack
253752,43000008,18600,43000008,2795,253750.0,unknown,1,1,attack,b_attack
253750,43000007,18600,43000007,2786,253748.0,unknown,1,1,attack,b_attack
253748,43000006,18600,43000006,2798,253746.0,unknown,1,1,attack,b_attack
253746,43000005,18600,43000005,2792,253744.0,unknown,1,1,attack,b_attack
253744,43000004,18600,43000004,2788,253742.0,unknown,1,1,attack,b_attack
253742,43000003,18600,43000003,2784,253740.0,unknown,1,1,attack,b_attack
253740,43000002,18600,43000002,2791,253738.0,unknown,1,1,attack,b_attack
253738,43000001,18600,43000001,2787,253736.0,unknown,1,1,attack,b_attack
253736,43000000,18600,43000000,2785,253735.0,unknown,1,1,attack,b_attack
253735,30000000,18600,30000000,2800,253732.0,unknown,1,1,attack,b_attack
253729,30000000,0,0,2782,,unknown,1,1,attack,normal
253732,5200000,18600,5200000,2784,253730.0,unknown,1,1,attack,b_attack
253730,2400000,18600,2400000,2798,253728.0,unknown,1,1,attack,b_attack
253725,2000000,0,0,2800,,unknown,1,1,attack,normal
253723,1200000,0,0,2791,,unknown,1,1,attack,normal
253726,1100000,0,0,2784,,unknown,1,1,attack,normal
253727,460000,0,0,2784,,unknown,1,1,attack,normal
253724,190000,0,0,2800,,unknown,1,1,attack,normal
253728,120000,18600,0,2782,,unknown,1,1,attack,normal
253722,98000,0,0,2791,,unknown,1,1,attack,normal
253731,0,0,0,2798,253728.0,unknown,1,1,attack,failed
253733,0,0,0,2784,253730.0,unknown,1,1,attack,failed
253734,0,0,0,2800,253732.0,unknown,1,1,attack,failed
253737,0,0,0,2785,253735.0,unknown,1,1,attack,failed
253739,0,0,0,2787,253736.0,unknown,1,1,attack,failed
253741,0,0,0,2791,253738.0,unknown,1,1,attack,failed
253743,0,0,0,2784,253740.0,unknown,1,1,attack,failed
253745,0,0,0,2788,253742.0,unknown,1,1,attack,failed
253747,0,0,0,2792,253744.0,unknown,1,1,attack,failed
253749,0,0,0,2798,253746.0,unknown,1,1,attack,failed
253751,0,0,0,2786,253748.0,unknown,1,1,attack,failed
253753,0,0,0,2795,253750.0,unknown,1,1,attack,failed
253755,0,0,0,2782,253752.0,unknown,1,1,attack,failed
253757,0,0,0,2788,253754.0,unknown,1,1,attack,failed
253759,0,0,0,2798,253756.0,unknown,1,1,attack,failed
253761,0,0,0,2787,253758.0,unknown,1,1,attack,failed
253763,0,0,0,2793,253760.0,unknown,1,1,attack,failed
253765,0,0,0,2800,253762.0,unknown,1,1,attack,failed
253767,0,0,0,2795,253764.0,unknown,1,1,attack,failed
253769,0,0,0,2783,253766.0,unknown,1,1,attack,failed
253816,43000040,18600,43000040,2800,253814.0,unknown,2,2,normal,b_attack
253814,43000039,18600,43000039,2792,253812.0,unknown,2,2,normal,b_attack
253812,43000038,18600,43000038,2790,253810.0,unknown,2,2,normal,b_attack
253810,43000037,18600,43000037,2791,253808.0,unknown,2,2,normal,b_attack
253808,43000036,18600,43000036,2798,253806.0,unknown,2,2,normal,b_attack
253806,43000035,18600,43000035,2785,253804.0,unknown,2,2,normal,b_attack
253804,43000034,18600,43000034,2787,253802.0,unknown,2,2,normal,b_attack
253802,43000033,18600,43000033,2793,253800.0,unknown,2,2,normal,b_attack
253800,43000032,18600,43000032,2795,253798.0,unknown,2,2,normal,b_attack
253798,43000031,18600,43000031,2793,253796.0,unknown,2,2,normal,b_attack
253796,43000030,18600,43000030,2787,253794.0,unknown,2,2,normal,b_attack
253794,43000029,18600,43000029,2790,253792.0,unknown,2,2,normal,b_attack
253792,43000028,18600,43000028,2789,253790.0,unknown,2,2,normal,b_attack
253790,43000027,18600,43000027,2794,253788.0,unknown,2,2,normal,b_attack
253788,43000026,18600,43000026,2788,253786.0,unknown,2,2,normal,b_attack
253786,43000025,18600,43000025,2793,253784.0,unknown,2,2,normal,b_attack
253784,43000024,18600,43000024,2800,253782.0,unknown,2,2,normal,b_attack
253782,43000023,18600,43000023,2787,253780.0,unknown,2,2,normal,b_attack
253780,43000022,18600,43000022,2793,253778.0,unknown,2,2,normal,b_attack
253778,43000021,18600,43000021,2791,253776.0,unknown,2,2,normal,b_attack
253776,43000020,18600,43000020,2786,253774.0,unknown,2,2,normal,b_attack
253774,43000019,18600,43000019,2787,253772.0,unknown,2,2,normal,b_attack
253772,43000018,18600,43000018,2791,253770.0,unknown,2,2,normal,b_attack
253770,0,0,0,2786,253768.0,unknown,2,2,normal,failed
253771,0,0,0,2786,253768.0,unknown,2,2,normal,failed
253773,0,0,0,2791,253770.0,unknown,2,2,normal,failed
253775,0,0,0,2787,253772.0,unknown,2,2,normal,failed
253777,0,0,0,2786,253774.0,unknown,2,2,normal,failed
253779,0,0,0,2791,253776.0,unknown,2,2,normal,failed
253781,0,0,0,2793,253778.0,unknown,2,2,normal,failed
253783,0,0,0,2787,253780.0,unknown,2,2,normal,failed
253785,0,0,0,2800,253782.0,unknown,2,2,normal,failed
253787,0,0,0,2793,253784.0,unknown,2,2,normal,failed
253789,0,0,0,2788,253786.0,unknown,2,2,normal,failed
253791,0,0,0,2794,253788.0,unknown,2,2,normal,failed
253793,0,0,0,2789,253790.0,unknown,2,2,normal,failed
253795,0,0,0,2790,253792.0,unknown,2,2,normal,failed
253797,0,0,0,2787,253794.0,unknown,2,2,normal,failed
253799,0,0,0,2793,253796.0,unknown,2,2,normal,failed
253801,0,0,0,2795,253798.0,unknown,2,2,normal,failed
253803,0,0,0,2793,253800.0,unknown,2,2,normal,failed
253805,0,0,0,2787,253802.0,unknown,2,2,normal,failed
253807,0,0,0,2785,253804.0,unknown,2,2,normal,failed
253809,0,0,0,2798,253806.0,unknown,2,2,normal,failed
253811,0,0,0,2791,253808.0,unknown,2,2,normal,failed
253813,0,0,0,2790,253810.0,unknown,2,2,normal,failed
253815,0,0,0,2792,253812.0,unknown,2,2,normal,failed
253817,0,0,0,2800,253814.0,unknown,2,2,normal,failed
253864,43000064,18600,43000064,2793,253862.0,unknown,3,3,attack,b_attack
256167,0,0,0,6954,253864.0,unknown,3,3,attack,failed
253862,43000063,18600,43000063,2795,253860.0,unknown,3,3,attack,b_attack
253860,43000062,18600,43000062,2797,253858.0,unknown,3,3,attack,b_attack
253858,43000061,18600,43000061,2799,253856.0,unknown,3,3,attack,b_attack
253856,43000060,18600,43000060,2782,253854.0,unknown,3,3,attack,b_attack
253854,43000059,18600,43000059,2795,253852.0,unknown,3,3,attack,b_attack
253852,43000058,18600,43000058,2797,253850.0,unknown,3,3,attack,b_attack
253850,43000057,18600,43000057,2794,253848.0,unknown,3,3,attack,b_attack
253848,43000056,18600,43000056,2788,253846.0,unknown,3,3,attack,b_attack
253846,43000055,18600,43000055,2786,253844.0,unknown,3,3,attack,b_attack
253844,43000054,18600,43000054,2799,253842.0,unknown,3,3,attack,b_attack
253842,43000053,18600,43000053,2799,253840.0,unknown,3,3,attack,b_attack
253840,43000052,18600,43000052,2794,253838.0,unknown,3,3,attack,b_attack
253838,43000051,18600,43000051,2799,253836.0,unknown,3,3,attack,b_attack
253836,43000050,18600,43000050,2784,253834.0,unknown,3,3,attack,b_attack
253834,43000049,18600,43000049,2792,253832.0,unknown,3,3,attack,b_attack
253832,43000048,18600,43000048,2785,253830.0,unknown,3,3,attack,b_attack
253830,43000047,18600,43000047,2792,253828.0,unknown,3,3,attack,b_attack
253828,43000046,18600,43000046,2793,253826.0,unknown,3,3,attack,b_attack
253826,43000045,18600,43000045,2783,253824.0,unknown,3,3,attack,b_attack
253824,43000044,18600,43000044,2795,253822.0,unknown,3,3,attack,b_attack
253822,43000043,18600,43000043,2791,253820.0,unknown,3,3,attack,b_attack
253820,43000042,18600,43000042,2791,253818.0,unknown,3,3,attack,b_attack
253818,0,0,0,2786,253816.0,unknown,3,3,attack,failed
253819,0,0,0,2786,253816.0,unknown,3,3,attack,failed
253821,0,0,0,2791,253818.0,unknown,3,3,attack,failed
253823,0,0,0,2791,253820.0,unknown,3,3,attack,failed
253825,0,0,0,2795,253822.0,unknown,3,3,attack,failed
253827,0,0,0,2783,253824.0,unknown,3,3,attack,failed
253829,0,0,0,2793,253826.0,unknown,3,3,attack,failed
253831,0,0,0,2792,253828.0,unknown,3,3,attack,failed
253833,0,0,0,2785,253830.0,unknown,3,3,attack,failed
253835,0,0,0,2792,253832.0,unknown,3,3,attack,failed
253837,0,0,0,2784,253834.0,unknown,3,3,attack,failed
253839,0,0,0,2799,253836.0,unknown,3,3,attack,failed
253841,0,0,0,2794,253838.0,unknown,3,3,attack,failed
253843,0,0,0,2799,253840.0,unknown,3,3,attack,failed
253845,0,0,0,2799,253842.0,unknown,3,3,attack,failed
253847,0,0,0,2786,253844.0,unknown,3,3,attack,failed
253849,0,0,0,2788,253846.0,unknown,3,3,attack,failed
253851,0,0,0,2794,253848.0,unknown,3,3,attack,failed
253853,0,0,0,2797,253850.0,unknown,3,3,attack,failed
253855,0,0,0,2795,253852.0,unknown,3,3,attack,failed
253857,0,0,0,2782,253854.0,unknown,3,3,attack,failed
