block_id,total_gas,total_mev_captured,validator_type,validator_id
1,83883000,106700,attack,2969
2,15260000,59800,attack,2962
3,8107000,8520,attack,2957
4,28640000,31700,normal,2995
5,14303000,0,attack,2961
6,44290000,159900,attack,2955
7,81589000,510000,attack,2972
8,13903000,52200,attack,2959
9,59569000,13900,normal,2999
10,16517000,0,normal,2996
11,9570000,0,normal,2997
12,29608000,121000,normal,2977
13,11250000,46500,attack,2952
14,7400000,17736800,normal,2978
15,14955000,4616000,attack,2963
16,7185000,0,attack,2959
17,32350000,5106700,normal,2999
18,6280000,485000,normal,2976
19,15150000,103900,attack,2972
20,7383000,66100,attack,2972
21,10773000,71800,attack,2962
22,32971000,0,normal,2997
23,23053000,55490,normal,2976
24,13271000,1087000,normal,2985
25,16500000,19700,normal,2990
26,23587000,0,attack,2954
27,81134000,84800,normal,2985
28,14260000,590700,normal,2989
29,12309000,0,attack,2968
30,14323000,0,attack,2957
31,10579000,18600,attack,2971
32,21884000,25100,normal,2976
33,37304000,667100,normal,2993
34,32992000,146000,normal,2997
35,69511000,530000,normal,2998
36,10147000,108000,normal,2983
37,37634000,33100,attack,2961
38,35227000,84800,normal,2994
39,115047000,88980,normal,2991
40,45040000,6390,normal,2977
41,23080000,0,normal,2991
42,40105000,0,normal,2983
43,37710000,0,attack,2973
44,18715000,8520,normal,2990
45,60240000,1082100,attack,2974
46,37760000,32900,attack,2964
47,81150000,10700,attack,2970
48,36620000,1150000,attack,2952
49,14322000,363800,attack,2974
50,19580000,12800,attack,2951
