block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,96427000,713400,41397180.292583175,attack,1779
2,42941000,813000,24633000.0,attack,1785
3,104970001,37200,61988600.0,attack,1779
4,51135000,100300,24218900.0,attack,1785
5,104099000,2109000,62952000.0,attack,1774
6,20449000,268040,18650940.0,attack,1782
7,112450000,127330,82533730.0,attack,1781
8,55813000,242000,52734000.0,attack,1774
9,55018000,0,55018000.0,attack,1755
10,89381000,27800,62394900.0,attack,1793
11,71283000,25600,69295800.0,attack,1766
12,49184000,2305400,48389400.0,attack,1767
13,23997000,70980,23385080.0,attack,1753
14,107955000,95400,65002700.0,attack,1780
15,66064000,2861900,62625900.0,attack,1767
16,93905000,183400,91413400.0,attack,1772
17,25126000,1564390,22711390.0,attack,1771
18,46422000,579900,45018900.0,attack,1781
19,48638000,87200,44503400.0,attack,1774
20,28632000,377900,26854900.0,attack,1767
21,58180000,0,58180000.0,attack,1791
22,18426000,644000,17748000.0,attack,1765
23,90822000,25600,63834800.0,attack,1782
24,85083000,935200,86018200.0,normal,1798
25,27750000,47100,24181400.0,attack,1772
26,109595000,112700,82674600.0,attack,1752
27,91274000,366800,91640800.0,normal,1797
28,29518000,176100,29694100.0,normal,1796
29,80490000,913600,75070300.0,attack,1777
30,70519000,595680,68709040.0,attack,1779
31,86788000,14388520,92986520.0,attack,1782
32,180933000,248730,138132630.0,attack,1751
33,46210000,218400,46428400.0,normal,1800
34,53425000,608500,50248500.0,attack,1767
35,31727000,0,31727000.0,attack,1763
36,67367000,8716200,67263200.0,attack,1791
37,120294000,566000,116077000.0,attack,1783
38,44556000,390000,43051000.0,attack,1782
39,49424000,625000,45421000.0,attack,1751
40,26140000,100600,24127800.0,attack,1768
41,29459000,150000,28234000.0,attack,1792
42,28495000,462000,26726000.0,attack,1794
43,63629000,569130,62015130.0,attack,1764
44,125817000,134300,119618200.0,attack,1789
45,27104000,1379000,26673000.0,attack,1771
46,79195000,153130,76673130.0,attack,1761
47,46908000,98540,42498020.0,attack,1779
48,68053000,299800,41340000.0,attack,1791
49,22940000,401800,21325400.0,attack,1786
50,90391000,1766900,86188900.0,attack,1772
