block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,69693000,879400,15211406.121440144,attack,6151
2,81869000,970200,22209795.882027175,attack,6151
3,88207000,66600,32757655.7642763,attack,6151
4,56481000,689580,30195420.55127818,attack,6151
5,57190000,430000,31574607.16504083,attack,6151
6,52362000,2323400,30011072.813983142,attack,6151
7,73456000,162600,31609442.369494166,attack,6151
8,151390000,1491800,78081430.48756763,attack,6151
9,90432000,1122100,28474774.42252198,attack,6151
10,57823000,469890,18521789.756236605,attack,6151
11,29574000,8990000,19371399.415730618,attack,6151
12,43934000,8706100,27803512.037732817,attack,6151
13,76253000,1604000,21084297.62739576,attack,6151
14,113399000,1168000,43624558.4550358,attack,6151
15,122926000,112400,63966752.20554971,attack,6151
16,56605000,30600,34720254.763848834,attack,6151
17,26551000,69400,16438401.165500427,attack,6151
18,58120000,60400,33436955.25199618,attack,6151
19,52003000,66390,15875592.422617244,attack,6151
20,41549000,117600,25319291.63478811,attack,6151
21,29010000,0,18663628.086768504,attack,6151
22,129099000,22400,55814252.748932466,attack,6151
23,69405000,35648300,56900600.94366619,attack,6151
24,37650000,1055100,21839809.506852686,attack,6151
25,71754000,234100,46126660.93362605,attack,6151
26,60026000,115900,38805131.665256865,attack,6151
27,43005000,396100,28081716.882050794,attack,6151
28,158521001,721600,78739370.53365275,attack,6151
29,51440000,397900,16946870.593202073,attack,6151
30,60905000,35400000,33443279.310291886,attack,6151
31,142252000,139330,68852690.72167091,attack,6151
32,103296000,156100,69795963.65636961,attack,6151
33,22388000,93000,13956473.246659094,attack,6151
34,26055000,32800,17490023.741089378,attack,6151
35,71200000,113000,48407872.27168384,attack,6151
36,24361000,253330,16041327.744204238,attack,6151
37,112598001,1365500,51077037.41168066,attack,6151
38,67097000,824800,44998076.67325604,attack,6151
39,27287000,296600,19886884.377911743,attack,6151
40,42397000,36656200,44004165.24685129,attack,6151
41,19087000,43600,14183693.649427561,attack,6151
42,48819000,78600,35343173.985146664,attack,6151
43,60382000,459130,45207739.59906535,attack,6151
44,57645000,185600,42943363.06815727,attack,6151
45,37334000,37200,14124013.277983386,attack,6151
46,149879001,722700,83263217.41913827,attack,6151
47,28721000,1145600,22346582.199778333,attack,6151
48,91394000,717200,57413434.429660544,attack,6151
49,73058000,63300,23866486.83529566,attack,6151
50,63145000,35488100,63855460.93482091,attack,6151
