transaction_id,fee,mev_potential,mev_captured,creator_id,target_tx_id,type_of_user,block_number,block_created,builder_type,transaction_type
223949,6300000,121000,0,2478,,unknown,1,1,attack,normal
225134,0,0,0,6151,223949.0,unknown,1,1,attack,failed
223956,6100000,0,0,2468,,unknown,1,1,attack,normal
223946,3500000,0,0,2466,,unknown,1,1,attack,normal
223948,2100000,0,0,2472,,unknown,1,1,attack,normal
223938,1900000,0,0,2473,,unknown,1,1,attack,normal
223943,1500000,0,0,2467,,unknown,1,1,attack,normal
223951,1300000,19700,0,2480,,unknown,1,1,attack,normal
223937,910000,33300,0,2475,,unknown,1,1,attack,normal
223954,350000,545000,0,2466,,unknown,1,1,attack,normal
223950,420000,0,0,2465,,unknown,1,1,attack,normal
223936,340000,0,0,2474,,unknown,1,1,attack,normal
223947,300000,39400,0,2468,,unknown,1,1,attack,normal
223953,260000,0,0,2467,,unknown,1,1,attack,normal
223944,240000,0,0,2465,,unknown,1,1,attack,normal
223939,170000,0,0,2480,,unknown,1,1,attack,normal
223941,160000,0,0,2475,,unknown,1,1,attack,normal
223940,150000,0,0,2467,,unknown,1,1,attack,normal
223945,120000,0,0,2479,,unknown,1,1,attack,normal
223955,120000,0,0,2464,,unknown,1,1,attack,normal
223952,110000,0,0,2463,,unknown,1,1,attack,normal
223957,110000,0,0,2463,,unknown,1,1,attack,normal
223942,83000,0,0,2473,,unknown,1,1,attack,normal
223934,77000,0,0,2464,,unknown,1,1,attack,normal
223935,73000,0,0,2475,,unknown,1,1,attack,normal
223962,6300000,56200,0,2468,,unknown,2,2,attack,normal
225135,0,0,0,6151,223962.0,unknown,2,2,attack,failed
223958,5000000,36800,0,2463,,unknown,2,2,attack,normal
223979,5000000,0,0,2477,,unknown,2,2,attack,normal
223960,3200000,0,0,2470,,unknown,2,2,attack,normal
223976,2400000,0,0,2475,,unknown,2,2,attack,normal
223977,1400000,779000,0,2466,,unknown,2,2,attack,normal
223980,2100000,0,0,2466,,unknown,2,2,attack,normal
223970,2000000,0,0,2469,,unknown,2,2,attack,normal
223971,1900000,0,0,2468,,unknown,2,2,attack,normal
223961,1600000,0,0,2474,,unknown,2,2,attack,normal
223963,1600000,0,0,2463,,unknown,2,2,attack,normal
223972,1600000,0,0,2471,,unknown,2,2,attack,normal
223965,1500000,0,0,2480,,unknown,2,2,attack,normal
223973,1000000,0,0,2467,,unknown,2,2,attack,normal
223966,530000,0,0,2461,,unknown,2,2,attack,normal
223967,530000,0,0,2466,,unknown,2,2,attack,normal
223969,350000,42000,0,2465,,unknown,2,2,attack,normal
223959,170000,0,0,2467,,unknown,2,2,attack,normal
223964,170000,0,0,2473,,unknown,2,2,attack,normal
223975,170000,0,0,2476,,unknown,2,2,attack,normal
223974,120000,0,0,2468,,unknown,2,2,attack,normal
223968,80000,0,0,2469,,unknown,2,2,attack,normal
223978,79000,0,0,2479,,unknown,2,2,attack,normal
223981,70000,0,0,2477,,unknown,2,2,attack,normal
223991,27000000,33300,0,2462,,unknown,3,3,attack,normal
225136,0,0,0,6151,223991.0,unknown,3,3,attack,failed
223982,6100000,0,0,2478,,unknown,3,3,attack,normal
224005,6100000,0,0,2477,,unknown,3,3,attack,normal
224000,2100000,0,0,2475,,unknown,3,3,attack,normal
223990,2000000,0,0,2467,,unknown,3,3,attack,normal
223993,2000000,0,0,2480,,unknown,3,3,attack,normal
224003,2000000,0,0,2469,,unknown,3,3,attack,normal
224004,2000000,0,0,2474,,unknown,3,3,attack,normal
223989,1700000,0,0,2465,,unknown,3,3,attack,normal
223998,1700000,0,0,2477,,unknown,3,3,attack,normal
223999,1100000,0,0,2473,,unknown,3,3,attack,normal
223995,1000000,0,0,2471,,unknown,3,3,attack,normal
223986,660000,0,0,2469,,unknown,3,3,attack,normal
