block_id,total_gas,total_mev_captured,validator_type,validator_id
1,71207000,34700,normal,5298
2,61870000,0,normal,5288
3,47266000,6390,normal,5297
4,28705000,575180,attack,5255
5,82533000,63600,attack,5270
6,172930001,852600,attack,5280
7,56458000,926000,normal,5296
8,62587000,3130,normal,5297
9,50531000,24600,attack,5265
10,38109000,65800,attack,5261
11,37828000,85400,normal,5286
12,78764000,93400,attack,5272
13,101758000,17040,attack,5280
14,66080000,109900,attack,5262
15,46122000,233800,attack,5253
16,45636000,762000,attack,5259
17,70092000,107300,normal,5295
18,60663000,0,normal,5287
19,57432000,177400,attack,5271
20,81302000,0,attack,5267
21,134852000,1201900,attack,5280
22,23430000,204900,normal,5297
23,27713000,8815200,attack,5264
24,50653000,81000,normal,5290
25,115430000,588700,attack,5253
26,62813000,2503840,attack,5259
27,89860000,130930,attack,5277
28,95140000,1275130,attack,5253
29,33607000,136200,attack,5267
30,29661000,127600,attack,5264
31,172597001,1220300,attack,5270
32,27670000,7840,normal,5296
33,42450000,1100000,normal,5287
34,80340000,424700,attack,5253
35,50939000,779000,normal,5299
36,35080000,1666000,attack,5254
37,29098000,129800,attack,5278
38,152868001,2200000,attack,5267
39,35271000,104200,attack,5267
40,13788000,185400,normal,5295
41,65295000,570000,attack,5267
42,55595000,0,attack,5260
43,29104000,770810,normal,5300
44,16463000,893300,attack,5283
45,76759000,1629800,attack,5267
46,103862000,0,attack,5265
47,57383000,543000,attack,5276
48,29035000,451000,normal,5290
49,38962000,64530,attack,5275
50,36350000,377100,attack,5252
