block_id,total_gas,total_mev_captured,validator_type,validator_id
1,54677000,13800,attack,3342
2,25817000,50800,attack,3333
3,46064000,256000,attack,3333
4,9570000,0,attack,3345
5,9474000,591000,attack,3346
6,20575000,1022000,attack,3330
7,4598000,47700,attack,3309
8,26832000,75000,attack,3345
9,14168000,0,attack,3341
10,6548000,0,attack,3317
11,13580000,36800,attack,3307
12,21650000,14200,attack,3347
13,35753000,0,attack,3336
14,17310000,0,attack,3326
15,3622000,0,attack,3321
16,48770000,943840,attack,3323
17,27983000,100000,attack,3341
18,20028000,128000,attack,3347
19,19220000,67900,attack,3349
20,34370000,548130,attack,3329
21,9910000,328300,attack,3330
22,10580000,959000,attack,3331
23,7870000,43600,attack,3318
24,14573000,195200,attack,3330
25,22851000,769000,attack,3316
26,45431000,460700,attack,3339
27,4503000,36800,attack,3346
28,9850000,70100,attack,3347
29,42968000,1109700,attack,3340
30,57749000,0,attack,3329
31,13920000,144500,attack,3321
32,24258000,15100,attack,3344
33,17332000,0,attack,3350
34,12942000,0,attack,3320
35,28244000,17000,attack,3348
36,18709000,637600,attack,3347
37,72423000,296000,attack,3331
38,58890000,0,attack,3308
39,44420000,15100,attack,3319
40,9950000,0,attack,3329
41,18820000,0,attack,3348
42,9128000,0,attack,3314
43,31350000,0,attack,3348
44,16348000,0,attack,3343
45,32835000,0,attack,3317
46,14962000,0,attack,3311
47,42300000,43600,attack,3349
48,47080000,256000,attack,3310
49,59721000,0,attack,3319
50,86447000,343800,attack,3313
