block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,1762940400,3508800,1140205163.3252168,attack,3516
2,2107001556,3581900,1645473452.7651966,attack,3524
3,2107002732,3581900,1979390014.6679308,attack,3505
4,2107003908,3581900,2067512616.0,attack,3516
5,2107005084,3581900,2067513768.0,attack,3512
6,2107006260,3581900,2067514920.0,attack,3518
7,2107007436,3581900,2067516072.0,attack,3501
8,2107008612,3581900,2067517224.0,attack,3522
9,2107009788,3581900,2067518376.0,attack,3508
10,2107010964,3581900,2067519528.0,attack,3516
11,2107012140,3581900,2067520680.0,attack,3506
12,2107013316,3581900,2067521832.0,attack,3521
13,2107014492,3581900,2067522984.0,attack,3504
14,2107015668,3581900,2067524136.0,attack,3513
15,2107016844,3581900,2067525288.0,attack,3514
16,2107018020,3581900,2067526440.0,attack,3509
17,2107019196,3581900,2067527592.0,attack,3522
18,2107020372,3581900,2067528744.0,attack,3511
19,2107021548,3581900,2067529896.0,attack,3507
20,2064022248,3508800,2067531048.0,normal,3531
21,2107023900,3581900,2067532200.0,attack,3516
22,2107025076,3581900,2067533352.0,attack,3525
23,2107026252,3581900,2067534504.0,attack,3523
24,2064026856,3508800,2067535656.0,normal,3531
25,2064028008,3508800,2067536808.0,normal,3538
26,2107029780,3581900,2067537960.0,attack,3511
27,2064030312,3508800,2067539112.0,normal,3547
28,2064031464,3508800,2067540264.0,normal,3531
29,2064032616,3508800,2067541416.0,normal,3537
30,2107034484,3581900,2067542568.0,attack,3521
31,2107035660,3581900,2067543720.0,attack,3524
32,2107036836,3581900,2067544872.0,attack,3504
33,2107038012,3581900,2067546024.0,attack,3524
34,2064038376,3508800,2067547176.0,normal,3537
35,2064039528,3508800,2067548328.0,normal,3546
36,2064040680,3508800,2067549480.0,normal,3531
37,2064041832,3508800,2067550632.0,normal,3549
38,2107043892,3581900,2067551784.0,attack,3505
39,2064044136,3508800,2067552936.0,normal,3542
40,2064045288,3508800,2067554088.0,normal,3540
41,2064046440,3508800,2067555240.0,normal,3548
42,2107048596,3581900,2067556392.0,attack,3512
43,2107049772,3581900,2067557544.0,attack,3525
44,2107050948,3581900,2067558696.0,attack,3518
45,2107052124,3581900,2067559848.0,attack,3523
46,2064052200,3508800,2067561000.0,normal,3531
47,2107054476,3581900,2067562152.0,attack,3514
48,2107055652,3581900,2067563304.0,attack,3519
49,2064055656,3508800,2067564456.0,normal,3527
50,2107058004,3581900,2067565608.0,attack,3517
