block_num,builder_id,proposer_id,winning_bid,total_gas_fee,total_mev
0,builder_19,proposer_10,52454058.45985417,104380006,432600
1,builder_19,proposer_4,58718488.56489924,187800005,454400
2,builder_19,proposer_2,63851628.12361212,276480005,312300
3,builder_19,proposer_9,70936078.91803978,368510008,308800
4,builder_19,proposer_12,77680153.54567398,419699996,315190
5,builder_19,proposer_16,84966689.02879718,432799998,331590
6,builder_19,proposer_6,93877112.70517217,447600009,116590
7,builder_19,proposer_0,103091454.87282184,450800021,189690
8,builder_19,proposer_13,114035778.0654583,456200022,189690
9,builder_19,proposer_3,124440861.00146376,458700023,189690
10,builder_19,proposer_5,137716301.1701099,464700025,203590
11,builder_19,proposer_14,152743285.508328,467700026,209980
12,builder_19,proposer_5,168296265.4792218,537100027,209980
13,builder_19,proposer_6,182523909.60049075,582900026,187680
14,builder_19,proposer_19,201828321.6277582,619600022,255180
15,builder_19,proposer_3,219793856.53944227,735400016,356180
16,builder_19,proposer_9,245029479.3706318,736500013,377980
17,builder_19,proposer_6,266317823.40978745,761000007,377980
18,builder_19,proposer_7,297982899.60017926,843399999,4722680
19,builder_19,proposer_11,326378932.7869395,888000002,458880
20,builder_19,proposer_10,52454058.45985417,104380006,432600
21,builder_19,proposer_4,58718488.56489924,187800005,454400
22,builder_19,proposer_2,63851628.12361212,276480005,312300
23,builder_19,proposer_9,70936078.91803978,368510008,308800
24,builder_19,proposer_12,77680153.54567398,419699996,315190
25,builder_19,proposer_16,84966689.02879718,432799998,331590
26,builder_19,proposer_6,93877112.70517217,447600009,116590
27,builder_19,proposer_0,103091454.87282184,450800021,189690
28,builder_19,proposer_13,114035778.0654583,456200022,189690
29,builder_19,proposer_3,124440861.00146376,458700023,189690
30,builder_19,proposer_5,137716301.1701099,464700025,203590
31,builder_19,proposer_14,152743285.508328,467700026,209980
32,builder_19,proposer_5,168296265.4792218,537100027,209980
33,builder_19,proposer_6,182523909.60049075,582900026,187680
34,builder_19,proposer_19,201828321.6277582,619600022,255180
35,builder_19,proposer_3,219793856.53944227,735400016,356180
36,builder_19,proposer_9,245029479.3706318,736500013,377980
37,builder_19,proposer_6,266317823.40978745,761000007,377980
38,builder_19,proposer_7,297982899.60017926,843399999,4722680
39,builder_19,proposer_11,326378932.7869395,888000002,458880
40,builder_19,proposer_10,52454058.45985417,104380006,432600
41,builder_19,proposer_4,58718488.56489924,187800005,454400
42,builder_19,proposer_2,63851628.12361212,276480005,312300
43,builder_19,proposer_9,70936078.91803978,368510008,308800
44,builder_19,proposer_12,77680153.54567398,419699996,315190
45,builder_19,proposer_16,84966689.02879718,432799998,331590
46,builder_19,proposer_6,93877112.70517217,447600009,116590
47,builder_19,proposer_0,103091454.87282184,450800021,189690
48,builder_19,proposer_13,114035778.0654583,456200022,189690
49,builder_19,proposer_3,124440861.00146376,458700023,189690
50,builder_19,proposer_5,137716301.1701099,464700025,203590
51,builder_19,proposer_14,152743285.508328,467700026,209980
52,builder_19,proposer_5,168296265.4792218,537100027,209980
53,builder_19,proposer_6,182523909.60049075,582900026,187680
54,builder_19,proposer_19,201828321.6277582,619600022,255180
55,builder_19,proposer_3,219793856.53944227,735400016,356180
56,builder_19,proposer_9,245029479.3706318,736500013,377980
57,builder_19,proposer_6,266317823.40978745,761000007,377980
58,builder_19,proposer_7,297982899.60017926,843399999,4722680
59,builder_19,proposer_11,326378932.7869395,888000002,458880
60,builder_19,proposer_10,52454058.45985417,104380006,432600
61,builder_19,proposer_4,58718488.56489924,187800005,454400
62,builder_19,proposer_2,63851628.12361212,276480005,312300
63,builder_19,proposer_9,70936078.91803978,368510008,308800
64,builder_19,proposer_12,77680153.54567398,419699996,315190
65,builder_19,proposer_16,84966689.02879718,432799998,331590
66,builder_19,proposer_6,93877112.70517217,447600009,116590
67,builder_19,proposer_0,103091454.87282184,450800021,189690
68,builder_19,proposer_13,114035778.0654583,456200022,189690
69,builder_19,proposer_3,124440861.00146376,458700023,189690
70,builder_19,proposer_5,137716301.1701099,464700025,203590
71,builder_19,proposer_14,152743285.508328,467700026,209980
72,builder_19,proposer_5,168296265.4792218,537100027,209980
73,builder_19,proposer_6,182523909.60049075,582900026,187680
74,builder_19,proposer_19,201828321.6277582,619600022,255180
75,builder_19,proposer_3,219793856.53944227,735400016,356180
76,builder_19,proposer_9,245029479.3706318,736500013,377980
77,builder_19,proposer_6,266317823.40978745,761000007,377980
78,builder_19,proposer_7,297982899.60017926,843399999,4722680
79,builder_19,proposer_11,326378932.7869395,888000002,458880
80,builder_19,proposer_10,52454058.45985417,104380006,432600
81,builder_19,proposer_4,58718488.56489924,187800005,454400
82,builder_19,proposer_2,63851628.12361212,276480005,312300
83,builder_19,proposer_9,70936078.91803978,368510008,308800
84,builder_19,proposer_12,77680153.54567398,419699996,315190
85,builder_19,proposer_16,84966689.02879718,432799998,331590
86,builder_19,proposer_6,93877112.70517217,447600009,116590
87,builder_19,proposer_0,103091454.87282184,450800021,189690
88,builder_19,proposer_13,114035778.0654583,456200022,189690
89,builder_19,proposer_3,124440861.00146376,458700023,189690
90,builder_19,proposer_5,137716301.1701099,464700025,203590
91,builder_19,proposer_14,152743285.508328,467700026,209980
92,builder_19,proposer_5,168296265.4792218,537100027,209980
93,builder_19,proposer_6,182523909.60049075,582900026,187680
94,builder_19,proposer_19,201828321.6277582,619600022,255180
95,builder_19,proposer_3,219793856.53944227,735400016,356180
96,builder_19,proposer_9,245029479.3706318,736500013,377980
97,builder_19,proposer_6,266317823.40978745,761000007,377980
98,builder_19,proposer_7,297982899.60017926,843399999,4722680
99,builder_19,proposer_11,326378932.7869395,888000002,458880
100,builder_19,proposer_10,52454058.45985417,104380006,432600
101,builder_19,proposer_4,58718488.56489924,187800005,454400
102,builder_19,proposer_2,63851628.12361212,276480005,312300
103,builder_19,proposer_9,70936078.91803978,368510008,308800
104,builder_19,proposer_12,77680153.54567398,419699996,315190
105,builder_19,proposer_16,84966689.02879718,432799998,331590
106,builder_19,proposer_6,93877112.70517217,447600009,116590
107,builder_19,proposer_0,103091454.87282184,450800021,189690
108,builder_19,proposer_13,114035778.0654583,456200022,189690
109,builder_19,proposer_3,124440861.00146376,458700023,189690
110,builder_19,proposer_5,137716301.1701099,464700025,203590
111,builder_19,proposer_14,152743285.508328,467700026,209980
112,builder_19,proposer_5,168296265.4792218,537100027,209980
113,builder_19,proposer_6,182523909.60049075,582900026,187680
114,builder_19,proposer_19,201828321.6277582,619600022,255180
115,builder_19,proposer_3,219793856.53944227,735400016,356180
116,builder_19,proposer_9,245029479.3706318,736500013,377980
117,builder_19,proposer_6,266317823.40978745,761000007,377980
118,builder_19,proposer_7,297982899.60017926,843399999,4722680
119,builder_19,proposer_11,326378932.7869395,888000002,458880
120,builder_19,proposer_10,52454058.45985417,104380006,432600
121,builder_19,proposer_4,58718488.56489924,187800005,454400
122,builder_19,proposer_2,63851628.12361212,276480005,312300
123,builder_19,proposer_9,70936078.91803978,368510008,308800
124,builder_19,proposer_12,77680153.54567398,419699996,315190
125,builder_19,proposer_16,84966689.02879718,432799998,331590
126,builder_19,proposer_6,93877112.70517217,447600009,116590
127,builder_19,proposer_0,103091454.87282184,450800021,189690
128,builder_19,proposer_13,114035778.0654583,456200022,189690
129,builder_19,proposer_3,124440861.00146376,458700023,189690
130,builder_19,proposer_5,137716301.1701099,464700025,203590
131,builder_19,proposer_14,152743285.508328,467700026,209980
132,builder_19,proposer_5,168296265.4792218,537100027,209980
133,builder_19,proposer_6,182523909.60049075,582900026,187680
134,builder_19,proposer_19,201828321.6277582,619600022,255180
135,builder_19,proposer_3,219793856.53944227,735400016,356180
