block_num,builder_id,proposer_id,winning_bid,total_gas_fee,total_mev
0,builder_17,proposer_16,55728751.99069501,109929000,6018600
1,builder_17,proposer_15,61071964.12821204,201144003,1948390
2,builder_17,proposer_3,67062334.03712804,295140000,5697330
3,builder_17,proposer_7,74124399.35027812,347289998,6563420
4,builder_17,proposer_4,80902675.95657627,436219999,6148120
5,builder_17,proposer_13,89645641.91372178,479799999,6279420
6,builder_17,proposer_4,97910346.7975771,595800000,1609420
7,builder_17,proposer_16,107238853.70829953,646899999,1149120
8,builder_17,proposer_4,117872189.34573339,784599999,2531020
9,builder_17,proposer_4,128358305.64436811,869599999,2364030
10,builder_17,proposer_17,139539359.35781246,876399999,2399230
11,builder_17,proposer_6,155918197.16847575,960999999,2929430
12,builder_17,proposer_10,168352444.18423873,1060199999,3160730
13,builder_17,proposer_16,188430378.9385723,1113299999,3142130
14,builder_17,proposer_0,203817454.39679804,1151699999,3367230
15,builder_17,proposer_0,225932808.25186908,1219199999,3649740
16,builder_17,proposer_10,251135026.81450772,1243699999,3637440
17,builder_17,proposer_1,272913786.0879481,1304499999,3509440
18,builder_17,proposer_13,305065994.42781276,1452199999,3060040
19,builder_17,proposer_15,330600651.7013023,1537299999,2723840
20,builder_17,proposer_16,55728751.99069501,109929000,6018600
21,builder_17,proposer_15,61071964.12821204,201144003,1948390
22,builder_17,proposer_3,67062334.03712804,295140000,5697330
23,builder_17,proposer_7,74124399.35027812,347289998,6563420
24,builder_17,proposer_4,80902675.95657627,436219999,6148120
25,builder_17,proposer_13,89645641.91372178,479799999,6279420
26,builder_17,proposer_4,97910346.7975771,595800000,1609420
27,builder_17,proposer_16,107238853.70829953,646899999,1149120
28,builder_17,proposer_4,117872189.34573339,784599999,2531020
29,builder_17,proposer_4,128358305.64436811,869599999,2364030
30,builder_17,proposer_17,139539359.35781246,876399999,2399230
31,builder_17,proposer_6,155918197.16847575,960999999,2929430
32,builder_17,proposer_10,168352444.18423873,1060199999,3160730
33,builder_17,proposer_16,188430378.9385723,1113299999,3142130
34,builder_17,proposer_0,203817454.39679804,1151699999,3367230
35,builder_17,proposer_0,225932808.25186908,1219199999,3649740
36,builder_17,proposer_10,251135026.81450772,1243699999,3637440
37,builder_17,proposer_1,272913786.0879481,1304499999,3509440
38,builder_17,proposer_13,305065994.42781276,1452199999,3060040
39,builder_17,proposer_15,330600651.7013023,1537299999,2723840
40,builder_17,proposer_16,55728751.99069501,109929000,6018600
41,builder_17,proposer_15,61071964.12821204,201144003,1948390
42,builder_17,proposer_3,67062334.03712804,295140000,5697330
43,builder_17,proposer_7,74124399.35027812,347289998,6563420
44,builder_17,proposer_4,80902675.95657627,436219999,6148120
45,builder_17,proposer_13,89645641.91372178,479799999,6279420
46,builder_17,proposer_4,97910346.7975771,595800000,1609420
47,builder_17,proposer_16,107238853.70829953,646899999,1149120
48,builder_17,proposer_4,117872189.34573339,784599999,2531020
49,builder_17,proposer_4,128358305.64436811,869599999,2364030
50,builder_17,proposer_17,139539359.35781246,876399999,2399230
51,builder_17,proposer_6,155918197.16847575,960999999,2929430
52,builder_17,proposer_10,168352444.18423873,1060199999,3160730
53,builder_17,proposer_16,188430378.9385723,1113299999,3142130
54,builder_17,proposer_0,203817454.39679804,1151699999,3367230
55,builder_17,proposer_0,225932808.25186908,1219199999,3649740
56,builder_17,proposer_10,251135026.81450772,1243699999,3637440
57,builder_17,proposer_1,272913786.0879481,1304499999,3509440
58,builder_17,proposer_13,305065994.42781276,1452199999,3060040
59,builder_17,proposer_15,330600651.7013023,1537299999,2723840
60,builder_17,proposer_16,55728751.99069501,109929000,6018600
61,builder_17,proposer_15,61071964.12821204,201144003,1948390
62,builder_17,proposer_3,67062334.03712804,295140000,5697330
63,builder_17,proposer_7,74124399.35027812,347289998,6563420
64,builder_17,proposer_4,80902675.95657627,436219999,6148120
65,builder_17,proposer_13,89645641.91372178,479799999,6279420
66,builder_17,proposer_4,97910346.7975771,595800000,1609420
67,builder_17,proposer_16,107238853.70829953,646899999,1149120
68,builder_17,proposer_4,117872189.34573339,784599999,2531020
69,builder_17,proposer_4,128358305.64436811,869599999,2364030
70,builder_17,proposer_17,139539359.35781246,876399999,2399230
71,builder_17,proposer_6,155918197.16847575,960999999,2929430
72,builder_17,proposer_10,168352444.18423873,1060199999,3160730
73,builder_17,proposer_16,188430378.9385723,1113299999,3142130
74,builder_17,proposer_0,203817454.39679804,1151699999,3367230
75,builder_17,proposer_0,225932808.25186908,1219199999,3649740
76,builder_17,proposer_10,251135026.81450772,1243699999,3637440
77,builder_17,proposer_1,272913786.0879481,1304499999,3509440
78,builder_17,proposer_13,305065994.42781276,1452199999,3060040
79,builder_17,proposer_15,330600651.7013023,1537299999,2723840
80,builder_17,proposer_16,55728751.99069501,109929000,6018600
81,builder_17,proposer_15,61071964.12821204,201144003,1948390
82,builder_17,proposer_3,67062334.03712804,295140000,5697330
83,builder_17,proposer_7,74124399.35027812,347289998,6563420
84,builder_17,proposer_4,80902675.95657627,436219999,6148120
85,builder_17,proposer_13,89645641.91372178,479799999,6279420
86,builder_17,proposer_4,97910346.7975771,595800000,1609420
87,builder_17,proposer_16,107238853.70829953,646899999,1149120
88,builder_17,proposer_4,117872189.34573339,784599999,2531020
89,builder_17,proposer_4,128358305.64436811,869599999,2364030
90,builder_17,proposer_17,139539359.35781246,876399999,2399230
91,builder_17,proposer_6,155918197.16847575,960999999,2929430
92,builder_17,proposer_10,168352444.18423873,1060199999,3160730
93,builder_17,proposer_16,188430378.9385723,1113299999,3142130
94,builder_17,proposer_0,203817454.39679804,1151699999,3367230
95,builder_17,proposer_0,225932808.25186908,1219199999,3649740
96,builder_17,proposer_10,251135026.81450772,1243699999,3637440
97,builder_17,proposer_1,272913786.0879481,1304499999,3509440
98,builder_17,proposer_13,305065994.42781276,1452199999,3060040
99,builder_17,proposer_15,330600651.7013023,1537299999,2723840
100,builder_17,proposer_16,55728751.99069501,109929000,6018600
101,builder_17,proposer_15,61071964.12821204,201144003,1948390
102,builder_17,proposer_3,67062334.03712804,295140000,5697330
103,builder_17,proposer_7,74124399.35027812,347289998,6563420
104,builder_17,proposer_4,80902675.95657627,436219999,6148120
105,builder_17,proposer_13,89645641.91372178,479799999,6279420
106,builder_17,proposer_4,97910346.7975771,595800000,1609420
107,builder_17,proposer_16,107238853.70829953,646899999,1149120
108,builder_17,proposer_4,117872189.34573339,784599999,2531020
109,builder_17,proposer_4,128358305.64436811,869599999,2364030
110,builder_17,proposer_17,139539359.35781246,876399999,2399230
111,builder_17,proposer_6,155918197.16847575,960999999,2929430
112,builder_17,proposer_10,168352444.18423873,1060199999,3160730
113,builder_17,proposer_16,188430378.9385723,1113299999,3142130
114,builder_17,proposer_0,203817454.39679804,1151699999,3367230
115,builder_17,proposer_0,225932808.25186908,1219199999,3649740
116,builder_17,proposer_10,251135026.81450772,1243699999,3637440
117,builder_17,proposer_1,272913786.0879481,1304499999,3509440
118,builder_17,proposer_13,305065994.42781276,1452199999,3060040
119,builder_17,proposer_15,330600651.7013023,1537299999,2723840
120,builder_17,proposer_16,55728751.99069501,109929000,6018600
121,builder_17,proposer_15,61071964.12821204,201144003,1948390
122,builder_17,proposer_3,67062334.03712804,295140000,5697330
123,builder_17,proposer_7,74124399.35027812,347289998,6563420
124,builder_17,proposer_4,80902675.95657627,436219999,6148120
125,builder_17,proposer_13,89645641.91372178,479799999,6279420
126,builder_17,proposer_4,97910346.7975771,595800000,1609420
127,builder_17,proposer_16,107238853.70829953,646899999,1149120
128,builder_17,proposer_4,117872189.34573339,784599999,2531020
129,builder_17,proposer_4,128358305.64436811,869599999,2364030
130,builder_17,proposer_17,139539359.35781246,876399999,2399230
131,builder_17,proposer_6,155918197.16847575,960999999,2929430
132,builder_17,proposer_10,168352444.18423873,1060199999,3160730
133,builder_17,proposer_16,188430378.9385723,1113299999,3142130
134,builder_17,proposer_0,203817454.39679804,1151699999,3367230
135,builder_17,proposer_0,225932808.25186908,1219199999,3649740
136,builder_17,proposer_10,251135026.81450772,1243699999,3637440
137,builder_17,proposer_1,272913786.0879481,1304499999,3509440
138,builder_17,proposer_13,305065994.42781276,1452199999,3060040
139,builder_17,proposer_15,330600651.7013023,1537299999,2723840
140,builder_17,proposer_16,55728751.99069501,109929000,6018600
141,builder_17,proposer_15,61071964.12821204,201144003,1948390
142,builder_17,proposer_3,67062334.03712804,295140000,5697330
143,builder_17,proposer_7,74124399.35027812,347289998,6563420
144,builder_17,proposer_4,80902675.95657627,436219999,6148120
145,builder_17,proposer_13,89645641.91372178,479799999,6279420
146,builder_17,proposer_4,97910346.7975771,595800000,1609420
147,builder_17,proposer_16,107238853.70829953,646899999,1149120
148,builder_17,proposer_4,117872189.34573339,784599999,2531020
149,builder_17,proposer_4,128358305.64436811,869599999,2364030
150,builder_17,proposer_17,139539359.35781246,876399999,2399230
151,builder_17,proposer_6,155918197.16847575,960999999,2929430
152,builder_17,proposer_10,168352444.18423873,1060199999,3160730
153,builder_17,proposer_16,188430378.9385723,1113299999,3142130
154,builder_17,proposer_0,203817454.39679804,1151699999,3367230
155,builder_17,proposer_0,225932808.25186908,1219199999,3649740
156,builder_17,proposer_10,251135026.81450772,1243699999,3637440
157,builder_17,proposer_1,272913786.0879481,1304499999,3509440
158,builder_17,proposer_13,305065994.42781276,1452199999,3060040
159,builder_17,proposer_15,330600651.7013023,1537299999,2723840
160,builder_17,proposer_16,55728751.99069501,109929000,6018600
161,builder_17,proposer_15,61071964.12821204,201144003,1948390
162,builder_17,proposer_3,67062334.03712804,295140000,5697330
163,builder_17,proposer_7,74124399.35027812,347289998,6563420
164,builder_17,proposer_4,80902675.95657627,436219999,6148120
165,builder_17,proposer_13,89645641.91372178,479799999,6279420
166,builder_17,proposer_4,97910346.7975771,595800000,1609420
167,builder_17,proposer_16,107238853.70829953,646899999,1149120
168,builder_17,proposer_4,117872189.34573339,784599999,2531020
169,builder_17,proposer_4,128358305.64436811,869599999,2364030
170,builder_17,proposer_17,139539359.35781246,876399999,2399230
171,builder_17,proposer_6,155918197.16847575,960999999,2929430
172,builder_17,proposer_10,168352444.18423873,1060199999,3160730
173,builder_17,proposer_16,188430378.9385723,1113299999,3142130
174,builder_17,proposer_0,203817454.39679804,1151699999,3367230
175,builder_17,proposer_0,225932808.25186908,1219199999,3649740
176,builder_17,proposer_10,251135026.81450772,1243699999,3637440
177,builder_17,proposer_1,272913786.0879481,1304499999,3509440
178,builder_17,proposer_13,305065994.42781276,1452199999,3060040
179,builder_17,proposer_15,330600651.7013023,1537299999,2723840
180,builder_17,proposer_16,55728751.99069501,109929000,6018600
181,builder_17,proposer_15,61071964.12821204,201144003,1948390
182,builder_17,proposer_3,67062334.03712804,295140000,5697330
183,builder_17,proposer_7,74124399.35027812,347289998,6563420
184,builder_17,proposer_4,80902675.95657627,436219999,6148120
185,builder_17,proposer_13,89645641.91372178,479799999,6279420
186,builder_17,proposer_4,97910346.7975771,595800000,1609420
187,builder_17,proposer_16,107238853.70829953,646899999,1149120
188,builder_17,proposer_4,117872189.34573339,784599999,2531020
189,builder_17,proposer_4,128358305.64436811,869599999,2364030
190,builder_17,proposer_17,139539359.35781246,876399999,2399230
191,builder_17,proposer_6,155918197.16847575,960999999,2929430
192,builder_17,proposer_10,168352444.18423873,1060199999,3160730
193,builder_17,proposer_16,188430378.9385723,1113299999,3142130
194,builder_17,proposer_0,203817454.39679804,1151699999,3367230
195,builder_17,proposer_0,225932808.25186908,1219199999,3649740
196,builder_17,proposer_10,251135026.81450772,1243699999,3637440
197,builder_17,proposer_1,272913786.0879481,1304499999,3509440
198,builder_17,proposer_13,305065994.42781276,1452199999,3060040
199,builder_17,proposer_15,330600651.7013023,1537299999,2723840
200,builder_17,proposer_16,55728751.99069501,109929000,6018600
201,builder_17,proposer_15,61071964.12821204,201144003,1948390
202,builder_17,proposer_3,67062334.03712804,295140000,5697330
203,builder_17,proposer_7,74124399.35027812,347289998,6563420
204,builder_17,proposer_4,80902675.95657627,436219999,6148120
205,builder_17,proposer_13,89645641.91372178,479799999,6279420
206,builder_17,proposer_4,97910346.7975771,595800000,1609420
207,builder_17,proposer_16,107238853.70829953,646899999,1149120
208,builder_17,proposer_4,117872189.34573339,784599999,2531020
209,builder_17,proposer_4,128358305.64436811,869599999,2364030
210,builder_17,proposer_17,139539359.35781246,876399999,2399230
211,builder_17,proposer_6,155918197.16847575,960999999,2929430
212,builder_17,proposer_10,168352444.18423873,1060199999,3160730
213,builder_17,proposer_16,188430378.9385723,1113299999,3142130
214,builder_17,proposer_0,203817454.39679804,1151699999,3367230
215,builder_17,proposer_0,225932808.25186908,1219199999,3649740
216,builder_17,proposer_10,251135026.81450772,1243699999,3637440
217,builder_17,proposer_1,272913786.0879481,1304499999,3509440
218,builder_17,proposer_13,305065994.42781276,1452199999,3060040
219,builder_17,proposer_15,330600651.7013023,1537299999,2723840
220,builder_17,proposer_16,55728751.99069501,109929000,6018600
221,builder_17,proposer_15,61071964.12821204,201144003,1948390
222,builder_17,proposer_3,67062334.03712804,295140000,5697330
223,builder_17,proposer_7,74124399.35027812,347289998,6563420
224,builder_17,proposer_4,80902675.95657627,436219999,6148120
225,builder_17,proposer_13,89645641.91372178,479799999,6279420
226,builder_17,proposer_4,97910346.7975771,595800000,1609420
227,builder_17,proposer_16,107238853.70829953,646899999,1149120
228,builder_17,proposer_4,117872189.34573339,784599999,2531020
229,builder_17,proposer_4,128358305.64436811,869599999,2364030
230,builder_17,proposer_17,139539359.35781246,876399999,2399230
231,builder_17,proposer_6,155918197.16847575,960999999,2929430
232,builder_17,proposer_10,168352444.18423873,1060199999,3160730
233,builder_17,proposer_16,188430378.9385723,1113299999,3142130
234,builder_17,proposer_0,203817454.39679804,1151699999,3367230
235,builder_17,proposer_0,225932808.25186908,1219199999,3649740
236,builder_17,proposer_10,251135026.81450772,1243699999,3637440
237,builder_17,proposer_1,272913786.0879481,1304499999,3509440
238,builder_17,proposer_13,305065994.42781276,1452199999,3060040
239,builder_17,proposer_15,330600651.7013023,1537299999,2723840
240,builder_17,proposer_16,55728751.99069501,109929000,6018600
241,builder_17,proposer_15,61071964.12821204,201144003,1948390
242,builder_17,proposer_3,67062334.03712804,295140000,5697330
243,builder_17,proposer_7,74124399.35027812,347289998,6563420
244,builder_17,proposer_4,80902675.95657627,436219999,6148120
245,builder_17,proposer_13,89645641.91372178,479799999,6279420
246,builder_17,proposer_4,97910346.7975771,595800000,1609420
247,builder_17,proposer_16,107238853.70829953,646899999,1149120
248,builder_17,proposer_4,117872189.34573339,784599999,2531020
249,builder_17,proposer_4,128358305.64436811,869599999,2364030
250,builder_17,proposer_17,139539359.35781246,876399999,2399230
251,builder_17,proposer_6,155918197.16847575,960999999,2929430
252,builder_17,proposer_10,168352444.18423873,1060199999,3160730
253,builder_17,proposer_16,188430378.9385723,1113299999,3142130
254,builder_17,proposer_0,203817454.39679804,1151699999,3367230
255,builder_17,proposer_0,225932808.25186908,1219199999,3649740
256,builder_17,proposer_10,251135026.81450772,1243699999,3637440
257,builder_17,proposer_1,272913786.0879481,1304499999,3509440
258,builder_17,proposer_13,305065994.42781276,1452199999,3060040
259,builder_17,proposer_15,330600651.7013023,1537299999,2723840
260,builder_17,proposer_11,47733613.678739935,94977000,1791400
261,builder_19,proposer_13,52415221.06941227,306211005,2468000
262,builder_19,proposer_10,56657833.88015789,369490001,1755800
263,builder_19,proposer_3,62875273.83879438,531900003,2171180
264,builder_19,proposer_18,68201734.23383518,589100003,7191990
265,builder_17,proposer_2,75255956.0347687,650200003,1911390
266,builder_17,proposer_17,83054047.02986442,749700003,6190390
267,builder_17,proposer_16,92406176.87299699,724200003,6102390
268,builder_17,proposer_13,101333209.49329716,864200003,6949090
269,builder_17,proposer_5,112876524.21826327,934300003,7282190
270,builder_18,proposer_10,123412655.84676585,1015500003,4021190
271,builder_18,proposer_1,137698589.1911349,1018200003,4048990
272,builder_18,proposer_17,153651860.65810493,1097900003,4748690
273,builder_18,proposer_7,167184359.53349757,1154500002,4452690
274,builder_18,proposer_11,185651164.73147595,1275500000,4603320
275,builder_18,proposer_1,206454764.7334282,1372100000,4531120
276,builder_18,proposer_15,228600526.72536185,1470000000,4454920
277,builder_18,proposer_3,248215916.94408357,1495000001,4454920
278,builder_18,proposer_13,272253188.8423974,1564700000,4155120
279,builder_19,proposer_6,299534889.6515687,1610000000,3614690
280,builder_17,proposer_11,47733613.678739935,94977000,1791400
281,builder_19,proposer_13,52415221.06941227,306211005,2468000
282,builder_19,proposer_10,56657833.88015789,369490001,1755800
283,builder_19,proposer_3,62875273.83879438,531900003,2171180
284,builder_19,proposer_18,68201734.23383518,589100003,7191990
285,builder_17,proposer_2,75255956.0347687,650200003,1911390
286,builder_17,proposer_17,83054047.02986442,749700003,6190390
287,builder_17,proposer_16,92406176.87299699,724200003,6102390
288,builder_17,proposer_13,101333209.49329716,864200003,6949090
289,builder_17,proposer_5,112876524.21826327,934300003,7282190
290,builder_18,proposer_10,123412655.84676585,1015500003,4021190
291,builder_18,proposer_1,137698589.1911349,1018200003,4048990
292,builder_18,proposer_17,153651860.65810493,1097900003,4748690
293,builder_18,proposer_7,167184359.53349757,1154500002,4452690
294,builder_18,proposer_11,185651164.73147595,1275500000,4603320
295,builder_18,proposer_1,206454764.7334282,1372100000,4531120
296,builder_18,proposer_15,228600526.72536185,1470000000,4454920
297,builder_18,proposer_3,248215916.94408357,1495000001,4454920
