block_num,builder_id,proposer_id,winning_bid,total_gas_fee,total_mev
0,builder_14,proposer_0,51239250.55675325,101799002,161600
1,builder_14,proposer_0,57121002.933604345,217679003,6808900
2,builder_14,proposer_0,63402664.73769889,317050005,6204800
3,builder_14,proposer_0,70686955.92971124,429180002,5600500
4,builder_14,proposer_0,76242817.44432661,468340001,10229100
5,builder_14,proposer_0,83254519.29136407,539400004,10398100
6,builder_14,proposer_0,89881183.95343173,663600010,9656200
7,builder_14,proposer_0,99064788.9179554,797900005,5197100
8,builder_14,proposer_0,108916076.65482007,812200007,5323700
9,builder_14,proposer_0,120081285.13399309,836500005,5372100
10,builder_14,proposer_0,134067862.01598707,924100006,5355200
11,builder_14,proposer_0,150175137.6918765,956700007,6201700
12,builder_14,proposer_0,167581757.01982877,1013500009,13230700
13,builder_14,proposer_0,180670685.41003695,1027400012,13230700
14,builder_14,proposer_0,197380438.66585717,1105100012,9071700
15,builder_14,proposer_0,219372421.3096874,1287400005,9146700
16,builder_14,proposer_0,242266903.3650018,1365300008,8941200
17,builder_14,proposer_0,268613993.05612093,1425100005,8041200
18,builder_14,proposer_0,293600417.97519433,1613100001,7895200
19,builder_14,proposer_0,323996917.11467403,1674299999,8076200
20,builder_14,proposer_0,51239250.55675325,101799002,161600
21,builder_14,proposer_0,57121002.933604345,217679003,6808900
22,builder_14,proposer_0,63402664.73769889,317050005,6204800
23,builder_14,proposer_0,70686955.92971124,429180002,5600500
24,builder_14,proposer_0,76242817.44432661,468340001,10229100
25,builder_14,proposer_0,83254519.29136407,539400004,10398100
26,builder_14,proposer_0,89881183.95343173,663600010,9656200
27,builder_14,proposer_0,99064788.9179554,797900005,5197100
28,builder_14,proposer_0,108916076.65482007,812200007,5323700
29,builder_14,proposer_0,120081285.13399309,836500005,5372100
30,builder_14,proposer_0,134067862.01598707,924100006,5355200
31,builder_14,proposer_0,150175137.6918765,956700007,6201700
32,builder_14,proposer_0,167581757.01982877,1013500009,13230700
33,builder_14,proposer_0,180670685.41003695,1027400012,13230700
34,builder_14,proposer_0,197380438.66585717,1105100012,9071700
35,builder_14,proposer_0,219372421.3096874,1287400005,9146700
36,builder_14,proposer_0,242266903.3650018,1365300008,8941200
37,builder_14,proposer_0,268613993.05612093,1425100005,8041200
38,builder_14,proposer_0,293600417.97519433,1613100001,7895200
39,builder_14,proposer_0,323996917.11467403,1674299999,8076200
40,builder_14,proposer_0,51239250.55675325,101799002,161600
41,builder_14,proposer_0,57121002.933604345,217679003,6808900
42,builder_14,proposer_0,63402664.73769889,317050005,6204800
43,builder_14,proposer_0,70686955.92971124,429180002,5600500
44,builder_14,proposer_0,76242817.44432661,468340001,10229100
45,builder_14,proposer_0,83254519.29136407,539400004,10398100
46,builder_14,proposer_0,89881183.95343173,663600010,9656200
47,builder_14,proposer_0,99064788.9179554,797900005,5197100
48,builder_14,proposer_0,108916076.65482007,812200007,5323700
49,builder_14,proposer_0,120081285.13399309,836500005,5372100
50,builder_14,proposer_0,134067862.01598707,924100006,5355200
51,builder_14,proposer_0,150175137.6918765,956700007,6201700
52,builder_14,proposer_0,167581757.01982877,1013500009,13230700
53,builder_14,proposer_0,180670685.41003695,1027400012,13230700
