block_num,builder_id,proposer_id,winning_bid,total_gas_fee,total_mev
0,builder_10,proposer_6,39728432.15274527,76890004,53600
1,builder_11,proposer_18,43890674.95989956,105560022,53600
2,builder_11,proposer_13,48552878.25709161,112920036,14200
3,builder_11,proposer_14,54188801.66359049,112920082,14200
4,builder_11,proposer_8,58972861.47079636,116900090,14200
5,builder_9,proposer_19,64868366.44562349,118850088,14200
6,builder_9,proposer_1,72252671.77083357,118850088,14200
7,builder_9,proposer_1,79981037.46804959,139390072,72000
8,builder_9,proposer_15,88152601.77238305,213050049,91700
9,builder_11,proposer_6,95499780.84318572,303250023,91700
10,builder_9,proposer_2,106686978.70693402,446899994,425400
11,builder_9,proposer_7,115203031.31335807,459200029,425400
12,builder_11,proposer_2,127660937.73616184,475600019,425400
13,builder_11,proposer_17,142879027.93527395,489400014,425400
14,builder_11,proposer_1,154850355.83055338,534500015,425400
15,builder_6,proposer_10,169155222.6945825,555000011,425400
16,builder_11,proposer_2,186873711.32532495,587800007,425400
17,builder_11,proposer_3,208923809.31021076,612499994,425400
18,builder_11,proposer_7,232778203.16238186,624799988,425400
19,builder_11,proposer_7,257599712.8381972,640699991,400700
20,builder_10,proposer_6,39728432.15274527,76890004,53600
21,builder_11,proposer_18,43890674.95989956,105560022,53600
22,builder_11,proposer_13,48552878.25709161,112920036,14200
23,builder_11,proposer_14,54188801.66359049,112920082,14200
24,builder_11,proposer_8,58972861.47079636,116900090,14200
25,builder_9,proposer_19,64868366.44562349,118850088,14200
26,builder_9,proposer_1,72252671.77083357,118850088,14200
27,builder_9,proposer_1,79981037.46804959,139390072,72000
28,builder_9,proposer_15,88152601.77238305,213050049,91700
29,builder_11,proposer_6,95499780.84318572,303250023,91700
30,builder_9,proposer_2,106686978.70693402,446899994,425400
31,builder_9,proposer_7,115203031.31335807,459200029,425400
32,builder_11,proposer_2,127660937.73616184,475600019,425400
33,builder_11,proposer_17,142879027.93527395,489400014,425400
34,builder_11,proposer_1,154850355.83055338,534500015,425400
35,builder_6,proposer_10,169155222.6945825,555000011,425400
36,builder_11,proposer_2,186873711.32532495,587800007,425400
37,builder_11,proposer_3,208923809.31021076,612499994,425400
