block_num,builder_id,proposer_id,winning_bid,total_gas_fee,total_mev
0,builder_15,proposer_19,59924196.62672637,117738006,751700
1,builder_15,proposer_3,66795048.46099745,427720018,789320
2,builder_15,proposer_3,73467075.47359931,566760011,187690
3,builder_15,proposer_16,81315789.67827965,691600013,447690
4,builder_15,proposer_3,91111275.34360649,777130022,872790
5,builder_15,proposer_4,98476608.08647944,832970003,1289690
6,builder_15,proposer_5,107844824.27326477,857599998,1253590
7,builder_15,proposer_4,118237894.08295466,919300011,635590
8,builder_17,proposer_7,130448904.41981693,929600016,930990
9,builder_15,proposer_19,143184688.0571354,969900012,634990
10,builder_16,proposer_8,157932071.52360144,1008300006,648790
11,builder_16,proposer_10,172578300.35925272,1057800002,1473790
12,builder_16,proposer_17,193347011.31935102,1082799998,1434390
13,builder_15,proposer_1,213080549.06396958,1136899997,1434390
14,builder_15,proposer_14,233489630.87884474,1149299996,1434390
15,builder_15,proposer_2,252185637.09849903,1166399999,1456190
16,builder_15,proposer_0,275050648.75577664,1211399998,1388290
17,builder_15,proposer_4,301474692.8957461,1294899992,1341390
18,builder_15,proposer_15,334509214.187636,1350399991,1226390
19,builder_15,proposer_5,370268276.2829741,1375400014,1226390
20,builder_15,proposer_19,59924196.62672637,117738006,751700
21,builder_15,proposer_3,66795048.46099745,427720018,789320
22,builder_15,proposer_3,73467075.47359931,566760011,187690
23,builder_15,proposer_16,81315789.67827965,691600013,447690
24,builder_15,proposer_3,91111275.34360649,777130022,872790
25,builder_15,proposer_4,98476608.08647944,832970003,1289690
26,builder_15,proposer_5,107844824.27326477,857599998,1253590
27,builder_15,proposer_4,118237894.08295466,919300011,635590
28,builder_17,proposer_7,130448904.41981693,929600016,930990
29,builder_15,proposer_19,143184688.0571354,969900012,634990
30,builder_16,proposer_8,157932071.52360144,1008300006,648790
31,builder_16,proposer_10,172578300.35925272,1057800002,1473790
32,builder_16,proposer_17,193347011.31935102,1082799998,1434390
33,builder_15,proposer_1,213080549.06396958,1136899997,1434390
34,builder_15,proposer_14,233489630.87884474,1149299996,1434390
35,builder_15,proposer_2,252185637.09849903,1166399999,1456190
36,builder_15,proposer_0,275050648.75577664,1211399998,1388290
37,builder_15,proposer_4,301474692.8957461,1294899992,1341390
38,builder_15,proposer_15,334509214.187636,1350399991,1226390
39,builder_15,proposer_5,370268276.2829741,1375400014,1226390
40,builder_15,proposer_19,59924196.62672637,117738006,751700
41,builder_15,proposer_3,66795048.46099745,427720018,789320
42,builder_15,proposer_3,73467075.47359931,566760011,187690
43,builder_15,proposer_16,81315789.67827965,691600013,447690
44,builder_15,proposer_3,91111275.34360649,777130022,872790
45,builder_15,proposer_4,98476608.08647944,832970003,1289690
46,builder_15,proposer_5,107844824.27326477,857599998,1253590
47,builder_15,proposer_4,118237894.08295466,919300011,635590
48,builder_17,proposer_7,130448904.41981693,929600016,930990
49,builder_15,proposer_19,143184688.0571354,969900012,634990
50,builder_16,proposer_8,157932071.52360144,1008300006,648790
51,builder_16,proposer_10,172578300.35925272,1057800002,1473790
52,builder_16,proposer_17,193347011.31935102,1082799998,1434390
53,builder_15,proposer_1,213080549.06396958,1136899997,1434390
