block_num,builder_id,proposer_id,winning_bid,total_gas_fee,total_mev
0,builder_9,proposer_2,84647338.50895116,148456004,18316620
1,builder_9,proposer_7,92920794.10539542,214388003,18319120
2,builder_9,proposer_12,103314280.26858245,375920001,18392020
3,builder_9,proposer_15,111912424.53507803,459350011,18842260
4,builder_9,proposer_6,121098388.98350132,566600006,22558420
5,builder_19,proposer_2,133439659.75570439,598800001,5083960
6,builder_9,proposer_18,146762457.9896126,662900006,22740430
7,builder_9,proposer_10,163026087.95300382,728500010,22955330
8,builder_9,proposer_5,180174198.05787963,809300001,24077160
9,builder_9,proposer_18,200178594.09361526,858500009,23849530
10,builder_9,proposer_3,216771111.44520923,947299998,31095730
11,builder_9,proposer_8,240928952.65496862,995000013,24005730
12,builder_9,proposer_7,265464581.38804087,1049899990,31359230
13,builder_19,proposer_17,290875724.8375043,1003600010,3199630
14,builder_19,proposer_14,325874028.8772438,1069300004,3199630
15,builder_19,proposer_14,362740978.52437,1118800002,3199630
16,builder_19,proposer_1,392216583.4700413,1204500001,2769730
17,builder_19,proposer_13,426044877.5669917,1246000003,2648730
18,builder_19,proposer_1,476494691.35564876,1367900007,1580230
19,builder_19,proposer_2,515113038.762454,1371600004,1603730
20,builder_9,proposer_2,84647338.50895116,148456004,18316620
21,builder_9,proposer_7,92920794.10539542,214388003,18319120
22,builder_9,proposer_12,103314280.26858245,375920001,18392020
23,builder_9,proposer_15,111912424.53507803,459350011,18842260
24,builder_9,proposer_6,121098388.98350132,566600006,22558420
25,builder_19,proposer_2,133439659.75570439,598800001,5083960
26,builder_9,proposer_18,146762457.9896126,662900006,22740430
27,builder_9,proposer_10,163026087.95300382,728500010,22955330
28,builder_9,proposer_5,180174198.05787963,809300001,24077160
29,builder_9,proposer_18,200178594.09361526,858500009,23849530
30,builder_9,proposer_3,216771111.44520923,947299998,31095730
31,builder_9,proposer_8,240928952.65496862,995000013,24005730
32,builder_9,proposer_7,265464581.38804087,1049899990,31359230
33,builder_19,proposer_17,290875724.8375043,1003600010,3199630
34,builder_19,proposer_14,325874028.8772438,1069300004,3199630
35,builder_19,proposer_14,362740978.52437,1118800002,3199630
36,builder_19,proposer_1,392216583.4700413,1204500001,2769730
37,builder_19,proposer_13,426044877.5669917,1246000003,2648730
38,builder_19,proposer_1,476494691.35564876,1367900007,1580230
39,builder_19,proposer_2,515113038.762454,1371600004,1603730
40,builder_9,proposer_2,84647338.50895116,148456004,18316620
41,builder_9,proposer_7,92920794.10539542,214388003,18319120
42,builder_9,proposer_12,103314280.26858245,375920001,18392020
43,builder_9,proposer_15,111912424.53507803,459350011,18842260
44,builder_9,proposer_6,121098388.98350132,566600006,22558420
45,builder_19,proposer_2,133439659.75570439,598800001,5083960
46,builder_9,proposer_18,146762457.9896126,662900006,22740430
47,builder_9,proposer_10,163026087.95300382,728500010,22955330
48,builder_9,proposer_5,180174198.05787963,809300001,24077160
49,builder_9,proposer_18,200178594.09361526,858500009,23849530
50,builder_9,proposer_3,216771111.44520923,947299998,31095730
51,builder_9,proposer_8,240928952.65496862,995000013,24005730
52,builder_9,proposer_7,265464581.38804087,1049899990,31359230
53,builder_19,proposer_17,290875724.8375043,1003600010,3199630
54,builder_19,proposer_14,325874028.8772438,1069300004,3199630
55,builder_19,proposer_14,362740978.52437,1118800002,3199630
56,builder_19,proposer_1,392216583.4700413,1204500001,2769730
57,builder_19,proposer_13,426044877.5669917,1246000003,2648730
58,builder_19,proposer_1,476494691.35564876,1367900007,1580230
59,builder_19,proposer_2,515113038.762454,1371600004,1603730
60,builder_9,proposer_2,84647338.50895116,148456004,18316620
61,builder_9,proposer_7,92920794.10539542,214388003,18319120
62,builder_9,proposer_12,103314280.26858245,375920001,18392020
63,builder_9,proposer_15,111912424.53507803,459350011,18842260
