block_num,builder_id,proposer_id,winning_bid,total_gas_fee,total_mev
0,builder_14,proposer_0,37186777.75236833,75716000,587300
1,builder_14,proposer_0,40797452.298078075,215280001,6432500
2,builder_14,proposer_0,44053578.97590303,372810001,6701780
3,builder_14,proposer_0,47878075.75714352,423570003,5841900
4,builder_14,proposer_0,52544425.53445022,630460000,5759880
5,builder_14,proposer_0,58789869.18949646,675000000,5820370
6,builder_14,proposer_0,65373415.734061256,771500000,823770
7,builder_14,proposer_0,73335559.93106337,856900000,1542380
8,builder_14,proposer_0,80341535.1278163,942800000,1395280
9,builder_14,proposer_0,87348987.70488873,1033600001,1029580
10,builder_14,proposer_0,95087884.89892016,1073700000,975580
11,builder_14,proposer_0,105424259.23658895,1137800000,969780
12,builder_14,proposer_0,115282217.09114438,1174000000,956980
13,builder_14,proposer_0,127811524.909756,1215400000,1004680
14,builder_14,proposer_0,138974465.87301,1417000000,1294290
15,builder_14,proposer_0,153840469.21183765,1380500000,1294290
16,builder_14,proposer_0,167782668.0942977,1452000000,981890
17,builder_14,proposer_0,183826529.77801678,1456100000,996090
18,builder_14,proposer_0,200497518.01542908,1536400000,1026190
19,builder_14,proposer_0,216630540.05068067,1585500000,1905390
20,builder_14,proposer_0,37186777.75236833,75716000,587300
21,builder_14,proposer_0,40797452.298078075,215280001,6432500
22,builder_14,proposer_0,44053578.97590303,372810001,6701780
23,builder_14,proposer_0,47878075.75714352,423570003,5841900
24,builder_14,proposer_0,52544425.53445022,630460000,5759880
25,builder_14,proposer_0,58789869.18949646,675000000,5820370
26,builder_14,proposer_0,65373415.734061256,771500000,823770
27,builder_14,proposer_0,73335559.93106337,856900000,1542380
28,builder_14,proposer_0,80341535.1278163,942800000,1395280
29,builder_14,proposer_0,87348987.70488873,1033600001,1029580
30,builder_14,proposer_0,95087884.89892016,1073700000,975580
31,builder_14,proposer_0,105424259.23658895,1137800000,969780
32,builder_14,proposer_0,115282217.09114438,1174000000,956980
33,builder_14,proposer_0,127811524.909756,1215400000,1004680
