block_num,builder_id,proposer_id,winning_bid,total_gas_fee,total_mev
0,builder_17,proposer_19,134567922.69695413,272998004,991040
1,builder_17,proposer_1,150225758.16687205,457775999,1766770
2,builder_17,proposer_16,163618961.89826423,793546005,2203340
3,builder_17,proposer_14,181678554.5344982,1026992997,1040640
4,builder_17,proposer_12,198576757.75492275,1015200003,692540
5,builder_17,proposer_19,219284682.00184232,1052500005,652640
6,builder_17,proposer_19,245308806.70921525,1068500001,1048740
7,builder_17,proposer_12,272977251.4614022,1094400002,991340
8,builder_17,proposer_14,300848879.8604467,1134600001,1030100
9,builder_17,proposer_12,327397918.2844463,1192600011,1623500
10,builder_17,proposer_3,354161269.9197231,1214900006,1609600
11,builder_17,proposer_5,383228981.90103513,1257199997,1617440
12,builder_17,proposer_1,425528182.47650737,1304500003,1617440
13,builder_17,proposer_12,472377745.7149963,1316200000,1549540
14,builder_17,proposer_5,522132993.26763815,1324500004,1549540
15,builder_17,proposer_12,564768148.1066391,1354140007,8739540
16,builder_17,proposer_4,625560527.7248635,1403639999,8739540
17,builder_17,proposer_12,696123929.7605623,1415240004,8585440
18,builder_17,proposer_14,775994799.7545998,1420040005,8457440
19,builder_17,proposer_9,867740079.625869,1450540011,8277040
20,builder_17,proposer_19,134567922.69695413,272998004,991040
21,builder_17,proposer_1,150225758.16687205,457775999,1766770
22,builder_17,proposer_16,163618961.89826423,793546005,2203340
23,builder_17,proposer_14,181678554.5344982,1026992997,1040640
24,builder_17,proposer_12,198576757.75492275,1015200003,692540
25,builder_17,proposer_19,219284682.00184232,1052500005,652640
26,builder_17,proposer_19,245308806.70921525,1068500001,1048740
27,builder_17,proposer_12,272977251.4614022,1094400002,991340
28,builder_17,proposer_14,300848879.8604467,1134600001,1030100
29,builder_17,proposer_12,327397918.2844463,1192600011,1623500
30,builder_17,proposer_3,354161269.9197231,1214900006,1609600
31,builder_17,proposer_5,383228981.90103513,1257199997,1617440
32,builder_17,proposer_1,425528182.47650737,1304500003,1617440
33,builder_17,proposer_12,472377745.7149963,1316200000,1549540
34,builder_17,proposer_5,522132993.26763815,1324500004,1549540
35,builder_17,proposer_12,564768148.1066391,1354140007,8739540
36,builder_17,proposer_4,625560527.7248635,1403639999,8739540
37,builder_17,proposer_12,696123929.7605623,1415240004,8585440
38,builder_17,proposer_14,775994799.7545998,1420040005,8457440
39,builder_17,proposer_9,867740079.625869,1450540011,8277040
40,builder_17,proposer_19,134567922.69695413,272998004,991040
41,builder_17,proposer_1,150225758.16687205,457775999,1766770
42,builder_17,proposer_16,163618961.89826423,793546005,2203340
43,builder_17,proposer_14,181678554.5344982,1026992997,1040640
44,builder_17,proposer_12,198576757.75492275,1015200003,692540
45,builder_17,proposer_19,219284682.00184232,1052500005,652640
46,builder_17,proposer_19,245308806.70921525,1068500001,1048740
47,builder_17,proposer_12,272977251.4614022,1094400002,991340
48,builder_17,proposer_14,300848879.8604467,1134600001,1030100
49,builder_17,proposer_12,327397918.2844463,1192600011,1623500
50,builder_17,proposer_3,354161269.9197231,1214900006,1609600
51,builder_17,proposer_5,383228981.90103513,1257199997,1617440
52,builder_17,proposer_1,425528182.47650737,1304500003,1617440
53,builder_17,proposer_12,472377745.7149963,1316200000,1549540
54,builder_17,proposer_5,522132993.26763815,1324500004,1549540
55,builder_17,proposer_12,564768148.1066391,1354140007,8739540
56,builder_17,proposer_4,625560527.7248635,1403639999,8739540
57,builder_17,proposer_12,696123929.7605623,1415240004,8585440
58,builder_17,proposer_14,775994799.7545998,1420040005,8457440
59,builder_17,proposer_9,867740079.625869,1450540011,8277040
60,builder_17,proposer_19,134567922.69695413,272998004,991040
61,builder_17,proposer_1,150225758.16687205,457775999,1766770
62,builder_17,proposer_16,163618961.89826423,793546005,2203340
63,builder_17,proposer_14,181678554.5344982,1026992997,1040640
64,builder_17,proposer_12,198576757.75492275,1015200003,692540
65,builder_17,proposer_19,219284682.00184232,1052500005,652640
66,builder_17,proposer_19,245308806.70921525,1068500001,1048740
67,builder_17,proposer_12,272977251.4614022,1094400002,991340
68,builder_17,proposer_14,300848879.8604467,1134600001,1030100
69,builder_17,proposer_12,327397918.2844463,1192600011,1623500
70,builder_17,proposer_3,354161269.9197231,1214900006,1609600
71,builder_17,proposer_5,383228981.90103513,1257199997,1617440
72,builder_17,proposer_1,425528182.47650737,1304500003,1617440
73,builder_17,proposer_12,472377745.7149963,1316200000,1549540
74,builder_17,proposer_5,522132993.26763815,1324500004,1549540
75,builder_17,proposer_12,564768148.1066391,1354140007,8739540
76,builder_17,proposer_4,625560527.7248635,1403639999,8739540
77,builder_17,proposer_12,696123929.7605623,1415240004,8585440
78,builder_17,proposer_14,775994799.7545998,1420040005,8457440
79,builder_17,proposer_9,867740079.625869,1450540011,8277040
80,builder_17,proposer_19,134567922.69695413,272998004,991040
81,builder_17,proposer_1,150225758.16687205,457775999,1766770
82,builder_17,proposer_16,163618961.89826423,793546005,2203340
83,builder_17,proposer_14,181678554.5344982,1026992997,1040640
84,builder_17,proposer_12,198576757.75492275,1015200003,692540
85,builder_17,proposer_19,219284682.00184232,1052500005,652640
86,builder_17,proposer_19,245308806.70921525,1068500001,1048740
87,builder_17,proposer_12,272977251.4614022,1094400002,991340
88,builder_17,proposer_14,300848879.8604467,1134600001,1030100
89,builder_17,proposer_12,327397918.2844463,1192600011,1623500
90,builder_17,proposer_3,354161269.9197231,1214900006,1609600
91,builder_17,proposer_5,383228981.90103513,1257199997,1617440
92,builder_17,proposer_1,425528182.47650737,1304500003,1617440
93,builder_17,proposer_12,472377745.7149963,1316200000,1549540
94,builder_17,proposer_5,522132993.26763815,1324500004,1549540
95,builder_17,proposer_12,564768148.1066391,1354140007,8739540
96,builder_17,proposer_4,625560527.7248635,1403639999,8739540
97,builder_17,proposer_12,696123929.7605623,1415240004,8585440
98,builder_17,proposer_14,775994799.7545998,1420040005,8457440
99,builder_17,proposer_9,867740079.625869,1450540011,8277040
100,builder_17,proposer_19,134567922.69695413,272998004,991040
101,builder_17,proposer_1,150225758.16687205,457775999,1766770
102,builder_17,proposer_16,163618961.89826423,793546005,2203340
103,builder_17,proposer_14,181678554.5344982,1026992997,1040640
104,builder_17,proposer_12,198576757.75492275,1015200003,692540
105,builder_17,proposer_19,219284682.00184232,1052500005,652640
106,builder_17,proposer_19,245308806.70921525,1068500001,1048740
107,builder_17,proposer_12,272977251.4614022,1094400002,991340
108,builder_17,proposer_14,300848879.8604467,1134600001,1030100
109,builder_17,proposer_12,327397918.2844463,1192600011,1623500
110,builder_17,proposer_3,354161269.9197231,1214900006,1609600
111,builder_17,proposer_5,383228981.90103513,1257199997,1617440
112,builder_17,proposer_1,425528182.47650737,1304500003,1617440
113,builder_17,proposer_12,472377745.7149963,1316200000,1549540
114,builder_17,proposer_5,522132993.26763815,1324500004,1549540
115,builder_17,proposer_12,564768148.1066391,1354140007,8739540
116,builder_17,proposer_4,625560527.7248635,1403639999,8739540
117,builder_17,proposer_12,696123929.7605623,1415240004,8585440
118,builder_17,proposer_14,775994799.7545998,1420040005,8457440
119,builder_17,proposer_9,867740079.625869,1450540011,8277040
120,builder_17,proposer_19,134567922.69695413,272998004,991040
121,builder_17,proposer_1,150225758.16687205,457775999,1766770
122,builder_17,proposer_16,163618961.89826423,793546005,2203340
123,builder_17,proposer_14,181678554.5344982,1026992997,1040640
124,builder_17,proposer_12,198576757.75492275,1015200003,692540
125,builder_17,proposer_19,219284682.00184232,1052500005,652640
126,builder_17,proposer_19,245308806.70921525,1068500001,1048740
127,builder_17,proposer_12,272977251.4614022,1094400002,991340
128,builder_17,proposer_14,300848879.8604467,1134600001,1030100
129,builder_17,proposer_12,327397918.2844463,1192600011,1623500
130,builder_17,proposer_3,354161269.9197231,1214900006,1609600
131,builder_17,proposer_5,383228981.90103513,1257199997,1617440
132,builder_17,proposer_1,425528182.47650737,1304500003,1617440
133,builder_17,proposer_12,472377745.7149963,1316200000,1549540
134,builder_17,proposer_5,522132993.26763815,1324500004,1549540
135,builder_17,proposer_12,564768148.1066391,1354140007,8739540
136,builder_17,proposer_4,625560527.7248635,1403639999,8739540
137,builder_17,proposer_12,696123929.7605623,1415240004,8585440
138,builder_17,proposer_14,775994799.7545998,1420040005,8457440
139,builder_17,proposer_9,867740079.625869,1450540011,8277040
140,builder_17,proposer_19,134567922.69695413,272998004,991040
141,builder_17,proposer_1,150225758.16687205,457775999,1766770
142,builder_17,proposer_16,163618961.89826423,793546005,2203340
143,builder_17,proposer_14,181678554.5344982,1026992997,1040640
144,builder_17,proposer_12,198576757.75492275,1015200003,692540
145,builder_17,proposer_19,219284682.00184232,1052500005,652640
146,builder_17,proposer_19,245308806.70921525,1068500001,1048740
147,builder_17,proposer_12,272977251.4614022,1094400002,991340
148,builder_17,proposer_14,300848879.8604467,1134600001,1030100
149,builder_17,proposer_12,327397918.2844463,1192600011,1623500
150,builder_17,proposer_3,354161269.9197231,1214900006,1609600
151,builder_17,proposer_5,383228981.90103513,1257199997,1617440
152,builder_17,proposer_1,425528182.47650737,1304500003,1617440
153,builder_17,proposer_12,472377745.7149963,1316200000,1549540
154,builder_17,proposer_5,522132993.26763815,1324500004,1549540
155,builder_17,proposer_12,564768148.1066391,1354140007,8739540
156,builder_17,proposer_4,625560527.7248635,1403639999,8739540
157,builder_17,proposer_12,696123929.7605623,1415240004,8585440
158,builder_17,proposer_14,775994799.7545998,1420040005,8457440
159,builder_17,proposer_9,867740079.625869,1450540011,8277040
160,builder_17,proposer_19,134567922.69695413,272998004,991040
161,builder_17,proposer_1,150225758.16687205,457775999,1766770
162,builder_17,proposer_16,163618961.89826423,793546005,2203340
163,builder_17,proposer_14,181678554.5344982,1026992997,1040640
164,builder_17,proposer_12,198576757.75492275,1015200003,692540
165,builder_17,proposer_19,219284682.00184232,1052500005,652640
166,builder_17,proposer_19,245308806.70921525,1068500001,1048740
167,builder_17,proposer_12,272977251.4614022,1094400002,991340
168,builder_17,proposer_14,300848879.8604467,1134600001,1030100
169,builder_17,proposer_12,327397918.2844463,1192600011,1623500
170,builder_17,proposer_3,354161269.9197231,1214900006,1609600
171,builder_17,proposer_5,383228981.90103513,1257199997,1617440
172,builder_17,proposer_1,425528182.47650737,1304500003,1617440
173,builder_17,proposer_12,472377745.7149963,1316200000,1549540
174,builder_17,proposer_5,522132993.26763815,1324500004,1549540
175,builder_17,proposer_12,564768148.1066391,1354140007,8739540
176,builder_17,proposer_4,625560527.7248635,1403639999,8739540
177,builder_17,proposer_12,696123929.7605623,1415240004,8585440
178,builder_17,proposer_14,775994799.7545998,1420040005,8457440
179,builder_17,proposer_9,867740079.625869,1450540011,8277040
180,builder_17,proposer_19,134567922.69695413,272998004,991040
181,builder_17,proposer_1,150225758.16687205,457775999,1766770
182,builder_17,proposer_16,163618961.89826423,793546005,2203340
183,builder_17,proposer_14,181678554.5344982,1026992997,1040640
184,builder_17,proposer_12,198576757.75492275,1015200003,692540
185,builder_17,proposer_19,219284682.00184232,1052500005,652640
186,builder_17,proposer_19,245308806.70921525,1068500001,1048740
187,builder_17,proposer_12,272977251.4614022,1094400002,991340
188,builder_17,proposer_14,300848879.8604467,1134600001,1030100
189,builder_17,proposer_12,327397918.2844463,1192600011,1623500
190,builder_17,proposer_3,354161269.9197231,1214900006,1609600
191,builder_17,proposer_5,383228981.90103513,1257199997,1617440
192,builder_17,proposer_1,425528182.47650737,1304500003,1617440
193,builder_17,proposer_12,472377745.7149963,1316200000,1549540
194,builder_17,proposer_5,522132993.26763815,1324500004,1549540
195,builder_17,proposer_12,564768148.1066391,1354140007,8739540
196,builder_17,proposer_4,625560527.7248635,1403639999,8739540
197,builder_17,proposer_12,696123929.7605623,1415240004,8585440
198,builder_17,proposer_14,775994799.7545998,1420040005,8457440
199,builder_17,proposer_9,867740079.625869,1450540011,8277040
200,builder_17,proposer_19,134567922.69695413,272998004,991040
201,builder_17,proposer_1,150225758.16687205,457775999,1766770
202,builder_17,proposer_16,163618961.89826423,793546005,2203340
203,builder_17,proposer_14,181678554.5344982,1026992997,1040640
204,builder_17,proposer_12,198576757.75492275,1015200003,692540
205,builder_17,proposer_19,219284682.00184232,1052500005,652640
206,builder_17,proposer_19,245308806.70921525,1068500001,1048740
207,builder_17,proposer_12,272977251.4614022,1094400002,991340
208,builder_17,proposer_14,300848879.8604467,1134600001,1030100
209,builder_17,proposer_12,327397918.2844463,1192600011,1623500
210,builder_17,proposer_3,354161269.9197231,1214900006,1609600
211,builder_17,proposer_5,383228981.90103513,1257199997,1617440
212,builder_17,proposer_1,425528182.47650737,1304500003,1617440
213,builder_17,proposer_12,472377745.7149963,1316200000,1549540
214,builder_17,proposer_5,522132993.26763815,1324500004,1549540
215,builder_17,proposer_12,564768148.1066391,1354140007,8739540
216,builder_17,proposer_4,625560527.7248635,1403639999,8739540
217,builder_17,proposer_12,696123929.7605623,1415240004,8585440
218,builder_17,proposer_14,775994799.7545998,1420040005,8457440
219,builder_17,proposer_9,867740079.625869,1450540011,8277040
220,builder_17,proposer_19,134567922.69695413,272998004,991040
221,builder_17,proposer_1,150225758.16687205,457775999,1766770
222,builder_17,proposer_16,163618961.89826423,793546005,2203340
223,builder_17,proposer_14,181678554.5344982,1026992997,1040640
224,builder_17,proposer_12,198576757.75492275,1015200003,692540
225,builder_17,proposer_19,219284682.00184232,1052500005,652640
226,builder_17,proposer_19,245308806.70921525,1068500001,1048740
227,builder_17,proposer_12,272977251.4614022,1094400002,991340
228,builder_17,proposer_14,300848879.8604467,1134600001,1030100
229,builder_17,proposer_12,327397918.2844463,1192600011,1623500
230,builder_17,proposer_3,354161269.9197231,1214900006,1609600
231,builder_17,proposer_5,383228981.90103513,1257199997,1617440
232,builder_17,proposer_1,425528182.47650737,1304500003,1617440
233,builder_17,proposer_12,472377745.7149963,1316200000,1549540
234,builder_17,proposer_5,522132993.26763815,1324500004,1549540
235,builder_17,proposer_12,564768148.1066391,1354140007,8739540
236,builder_17,proposer_4,625560527.7248635,1403639999,8739540
237,builder_17,proposer_12,696123929.7605623,1415240004,8585440
238,builder_17,proposer_14,775994799.7545998,1420040005,8457440
