id,position,gas_fee,mev_potential,creator_id,created_at,included_at,target_tx
11,11,43000000,0,user_9,0,19,
60,20,30000000,139000,user_45,0,19,
113,2,29999999,0,builder_15,0,0,60
41,42,6300000,0,user_33,0,19,
57,72,3500000,0,user_45,0,12,
42,79,3200000,0,user_35,0,12,
15,96,2600000,0,user_11,0,11,
10,98,2000000,0,user_8,0,8,
48,96,2000000,0,user_40,0,8,
55,97,2000000,0,user_44,0,8,
49,80,1500000,0,user_40,0,5,
62,87,1400000,0,user_48,0,5,
13,81,1100000,0,user_11,0,4,
114,13,660001,0,builder_15,0,0,5
5,91,660000,14200,user_4,0,4,
17,81,660001,0,user_14,0,3,5
21,69,660001,0,user_17,0,3,5
23,94,660001,0,user_18,0,4,5
24,95,660001,0,user_18,0,4,5
25,96,660001,0,user_18,0,4,5
31,75,660001,0,user_25,0,3,5
32,76,660001,0,user_25,0,3,5
6,78,660001,0,user_5,0,3,5
8,79,660001,0,user_5,0,3,5
37,86,660001,0,user_28,0,3,5
27,80,660001,0,user_19,0,3,5
19,82,660001,0,user_15,0,3,5
29,87,660001,0,user_22,0,3,5
16,95,659999,0,user_14,0,3,5
22,96,659999,0,user_18,0,3,5
26,97,659999,0,user_18,0,3,5
7,94,659999,0,user_5,0,3,5
33,98,659999,0,user_26,0,3,5
34,99,659999,0,user_26,0,3,5
56,79,110000,510000,user_45,0,2,
115,35,109999,0,builder_15,0,0,56
39,83,420000,0,user_30,0,2,
47,84,340000,0,user_40,0,2,
12,86,310000,0,user_11,0,2,
40,87,310000,0,user_32,0,2,
44,88,300000,0,user_37,0,2,
4,91,260000,0,user_4,0,2,
54,92,240000,0,user_44,0,2,
14,93,220000,0,user_11,0,2,
1,97,150000,39400,user_1,0,2,
116,45,149999,0,builder_15,0,0,1
58,98,170000,0,user_45,0,2,
46,79,110000,49100,user_39,0,1,
117,48,109999,0,builder_15,0,0,46
2,83,150001,0,user_2,0,1,1
9,84,150001,0,user_7,0,1,1
18,85,150001,0,user_15,0,1,1
43,88,150000,0,user_36,0,1,
3,90,149999,0,user_3,0,1,1
20,91,149999,0,user_16,0,1,1
30,92,149999,0,user_23,0,1,1
59,56,100000,0,user_45,0,0,
53,57,82000,0,user_44,0,0,
0,58,80000,0,user_1,0,0,
61,59,73000,0,user_48,0,0,
52,60,73000,0,user_44,0,0,
168,0,43000000,155000,user_37,1,19,
294,1,42999999,0,builder_18,1,1,168
11,11,43000000,0,user_9,0,19,
60,20,30000000,139000,user_45,0,19,
295,4,29999999,0,builder_18,1,1,60
139,21,30000001,0,user_4,1,19,60
137,22,30000001,0,user_3,1,19,60
141,23,30000001,0,user_6,1,19,60
138,26,29999999,0,user_3,1,19,60
157,28,29999999,0,user_23,1,19,60
160,27,29999999,0,user_26,1,19,60
163,35,19000000,0,user_30,1,19,
173,34,19000000,0,user_42,1,19,
41,42,6300000,0,user_33,0,19,
45,53,5200000,0,user_38,0,19,
180,95,4200000,0,user_47,1,13,
57,72,3500000,0,user_45,0,12,
42,79,3200000,0,user_35,0,12,
15,96,2600000,0,user_11,0,11,
55,97,2000000,0,user_44,0,8,
10,98,2000000,0,user_8,0,8,
48,96,2000000,0,user_40,0,8,
165,91,1700000,0,user_32,1,6,
49,80,1500000,0,user_40,0,5,
171,81,1500000,0,user_39,1,5,
62,87,1400000,0,user_48,0,5,
13,81,1100000,0,user_11,0,4,
166,88,910000,0,user_33,1,4,
5,91,660000,14200,user_4,0,4,
296,29,659999,0,builder_18,1,1,5
6,78,660001,0,user_5,0,3,5
8,79,660001,0,user_5,0,3,5
27,80,660001,0,user_19,0,3,5
17,81,660001,0,user_14,0,3,5
21,69,660001,0,user_17,0,3,5
23,94,660001,0,user_18,0,4,5
