block_num,builder_id,proposer_id,winning_bid,total_gas_fee,total_mev
0,builder_17,proposer_18,79832149.74056096,157980002,6468300
1,builder_17,proposer_5,89144201.36077882,185488009,6847980
2,builder_17,proposer_17,97659184.40083005,278930007,5653480
3,builder_17,proposer_17,108450370.50894904,355920004,5575700
4,builder_17,proposer_7,119057461.13821988,425000003,5628000
5,builder_17,proposer_0,131439878.3710833,536500004,5676200
6,builder_17,proposer_15,144116531.2651232,670200008,1529700
7,builder_17,proposer_8,161164849.78293547,675200003,816800
8,builder_17,proposer_1,177961890.81397942,761200000,811500
9,builder_17,proposer_19,196425477.72249416,831900000,734300
10,builder_17,proposer_14,214406228.09234488,854500000,962700
11,builder_17,proposer_12,236336631.69377756,869600000,656400
12,builder_17,proposer_10,256901255.87975335,1001600000,674300
13,builder_17,proposer_14,282688457.1208865,1044400000,692900
14,builder_17,proposer_8,314579279.6997886,1059800000,709300
15,builder_17,proposer_14,345877756.2969358,1100500000,871700
16,builder_17,proposer_18,381306178.9874207,1112500000,6150700
17,builder_17,proposer_2,411748952.08326894,1180999999,6150700
18,builder_17,proposer_16,445549184.5830984,1234600001,6117600
19,builder_18,proposer_0,494923358.0724475,1303700000,6662600
20,builder_17,proposer_18,79832149.74056096,157980002,6468300
21,builder_17,proposer_5,89144201.36077882,185488009,6847980
22,builder_17,proposer_17,97659184.40083005,278930007,5653480
23,builder_17,proposer_17,108450370.50894904,355920004,5575700
24,builder_17,proposer_7,119057461.13821988,425000003,5628000
25,builder_17,proposer_0,131439878.3710833,536500004,5676200
26,builder_17,proposer_15,144116531.2651232,670200008,1529700
27,builder_17,proposer_8,161164849.78293547,675200003,816800
28,builder_17,proposer_1,177961890.81397942,761200000,811500
29,builder_17,proposer_19,196425477.72249416,831900000,734300
30,builder_17,proposer_14,214406228.09234488,854500000,962700
31,builder_17,proposer_12,236336631.69377756,869600000,656400
32,builder_17,proposer_10,256901255.87975335,1001600000,674300
33,builder_17,proposer_14,282688457.1208865,1044400000,692900
34,builder_17,proposer_8,314579279.6997886,1059800000,709300
35,builder_17,proposer_14,345877756.2969358,1100500000,871700
36,builder_17,proposer_18,381306178.9874207,1112500000,6150700
37,builder_17,proposer_2,411748952.08326894,1180999999,6150700
38,builder_17,proposer_16,445549184.5830984,1234600001,6117600
39,builder_18,proposer_0,494923358.0724475,1303700000,6662600
40,builder_17,proposer_18,79832149.74056096,157980002,6468300
41,builder_17,proposer_5,89144201.36077882,185488009,6847980
42,builder_17,proposer_17,97659184.40083005,278930007,5653480
43,builder_17,proposer_17,108450370.50894904,355920004,5575700
44,builder_17,proposer_7,119057461.13821988,425000003,5628000
45,builder_17,proposer_0,131439878.3710833,536500004,5676200
46,builder_17,proposer_15,144116531.2651232,670200008,1529700
47,builder_17,proposer_8,161164849.78293547,675200003,816800
48,builder_17,proposer_1,177961890.81397942,761200000,811500
49,builder_17,proposer_19,196425477.72249416,831900000,734300
50,builder_17,proposer_14,214406228.09234488,854500000,962700
51,builder_17,proposer_12,236336631.69377756,869600000,656400
52,builder_17,proposer_10,256901255.87975335,1001600000,674300
53,builder_17,proposer_14,282688457.1208865,1044400000,692900
54,builder_17,proposer_8,314579279.6997886,1059800000,709300
55,builder_17,proposer_14,345877756.2969358,1100500000,871700
